"cHL01"	"cHL02"	"cHL09"	"cHL11"	"cHL12"	"cHL13"	"cHL21"	"cHL48"	"cHL57"	"cHL58"	"cHL63"	"cHL64"	"cHL65"	"cHL70"	"cHL71"	"HL001"	"HL003"	"HL007"	"HL010"	"HL013"	"HL014"	"HL015"	"HL022"	"HL080"	"HL145"	"HL146"	"HL150"	"HL393"	"HL400"	"cHL136"	"cHL138"	"cHL150"	"cHL153"	"cHL155"	"cHL157"	"cHL159"	"cHL160"	"cHL164"	"cHL167"	"cHL169"	"cHL03"	"cHL04"	"cHL07"	"cHL08"	"cHL100"	"cHL101"	"cHL102"	"cHL103"	"cHL104"	"cHL107"	"cHL108"	"cHL109"	"cHL110"	"cHL111"	"cHL113"	"cHL114"	"cHL116"	"cHL117"	"cHL118"	"cHL120"	"cHL121"	"cHL122"	"cHL123"	"cHL14"	"cHL16"	"cHL19"	"cHL22"	"cHL26"	"cHL32"	"cHL33"	"cHL36"	"cHL39"	"cHL42"	"cHL47"	"cHL49"	"cHL53"	"cHL54"	"cHL55"	"cHL56"	"cHL59"	"cHL60"	"cHL68"	"cHL69"	"cHL72"	"cHL73"	"cHL74"	"cHL77"	"cHL90"	"cHL93"	"HL002"	"HL005"	"HL006"	"HL021"	"HL031"	"HL347"	"HL353"	"HL356"	"HL357"	"HL359"	"HL360"	"HL363"	"HL364"	"HL367"	"HL368"	"HL370"	"HL376"	"HL378"	"HL382"	"HL383"	"HL387"	"HL419"	"cHL124"	"cHL139"
"NBPF3"	-0.945397554220385	-0.227901118852118	-0.283048909501778	0.610090786947425	0.289745320855231	0.0419814380936561	-1.28756633295928	-0.421774053290368	0.0743884179989449	1.04096573271079	-0.0451976673281203	0.381042300676508	-1.18264669428789	1.33295248983199	0.125145017019273	0.613585674650555	-0.727711967985347	-0.329155724988442	0.327879533456494	-0.269089114960095	-1.15889006674227	-0.0368212331778683	-1.06950701296452	-0.0885968454905064	-0.0721802282382831	-0.674951111089769	-1.23922187337799	1.12148729546795	1.0283003542105	0.552293106678155	0.57789270420501	0.0274756620693756	0.336932430539149	0.488466856564385	-0.375538713612863	0.351017653687466	-0.372859134786552	-1.07836537573569	-0.959531895641933	-1.30173567550738	0.152736086305371	0.0813395209336235	0.329046041283755	-0.060108078761551	1.12905009186098	0.10529428875253	-1.10993030819856	1.09046453503249	1.23521926567802	0.184647881007214	-0.954619086012046	0.945116807205566	1.32110565098681	0.585894745569418	-0.680927732564479	0.894204808365741	1.26618801729977	1.17358520734974	0.878310786820862	1.21427319020253	-1.17236206281281	1.01478913556785	0.95497301239556	-0.215640488945896	0.121698921229714	0.917290367940259	0.916826947915024	1.14405249010877	1.26249106341465	0.886437337922111	1.21422416924184	0.711017002676518	1.13875871081125	0.317675395977069	1.30818397938709	0.994129055446535	0.928003682930216	1.14105592966346	1.08440238319763	0.714124815112434	0.0384195031259114	1.15528503389538	0.638136317123096	-1.14780700734015	1.24508999809883	1.16043503066669	1.40994038110122	0.620168061339608	-1.15112912415745	-0.0645928313301612	-0.95157745821052	-0.0700550010991172	-0.0453180187902491	0.220512803498996	-0.528163894167992	1.26686967796379	1.12777736511925	-0.0405857413372219	0.305378996346874	1.33368036824156	1.04764177452258	-0.125295897959266	-1.31353226824672	0.733516617986197	-0.304553407406135	0.394728856357732	0.0835273053527252	1.20242622187037	1.30092806060691	0.778435207357836	1.15692790635065	1.29424973570431	1.24111496180904
"LTN1"	-0.461716200697331	0.228982815285019	0.319237463864948	-0.375356579796677	1.01790780298862	-1.33733080166884	0.975055617719104	0.614039101405333	0.444915420158928	0.152076602284511	-0.145064801220177	0.97227331061395	0.398362417007158	1.00914567664128	-0.871280765464637	-0.304269105409145	-0.874352126950979	1.15105971097979	0.478999620499793	-0.895717433947261	-0.169272725346898	0.386147421156047	0.3729275523613	0.620221957937436	-0.00749360338086961	-0.803761666914297	-0.283264739399274	-0.283223625377884	0.310264434637769	0.188124110887798	0.380735221444219	0.370697182085553	-1.03140978742711	-1.69836757661586	-0.672409931025653	-0.148075252897847	-0.632301952030943	-0.711731452899858	-0.391059957204623	-0.317124767354637	0.792295577743481	0.405598434671305	0.961583977965596	0.586436269813832	-1.52308720137471	0.384334252224967	0.398476430062822	1.0603163271534	1.25994466539819	0.943892371776486	1.16525075750092	1.34252874569018	0.122283640445473	0.500450745305787	1.13424309237671	1.46648255779666	0.669491430635378	0.939833957170202	0.55542981393638	0.10573501304732	0.435196378738388	0.44004728696399	1.43259526262161	0.738112930044818	0.456491295017341	1.14070015722469	0.709658803592845	0.99785616639372	0.431959331183309	1.0274951650363	1.03859282615903	1.06326930321358	1.03942504365429	1.00400967916529	0.000957687810658829	0.539909634017136	1.06914358781912	0.38809095082273	-0.0908205467175493	1.13375463438893	0.924047232376591	-0.286172354875424	-0.207472594612754	-1.10737881036293	-1.61980277808296	1.03073636171168	-1.6203162224432	1.07544751027199	0.728388523548538	1.2852216304674	0.251643724269184	0.920411405831466	1.13872841899825	-0.323760823081452	-0.196564927851683	-0.596608214822187	1.00713593746594	0.671706092142402	0.741962926699392	1.21325903882491	1.13119704031013	0.991195111474566	0.900907441442518	0.854538402899118	-0.251680624896345	-0.113682998385313	-0.430208711508839	0.260855085621135	0.992315869113605	-0.205583877059998	0.801415744100844	0.696774415023671	0.16153547191567
"ADAM17"	0.213529783809817	-0.395498974146827	0.629470949321885	-0.855643981368048	0.720548983393812	0.627806691975398	0.563910423952737	0.642595875408467	0.597911323948093	0.594209186214802	0.68942045434058	0.285209723588107	-0.800024054089421	0.539831941662786	0.489226335133667	0.580012344555935	-0.982697427663858	0.693207318671862	-0.475381639871727	0.0530418613989983	0.709951599296296	-0.610044106126301	0.265230974199901	0.575372635757672	-0.527270482843945	-0.493589418214445	-0.756051409445299	0.205096866951674	-0.625649637758043	0.357921557609641	0.229100517607874	-1.24069523788378	0.16353831405301	0.618332338224441	0.189913323715912	0.195743467270885	-1.02077420840567	0.196516685804304	0.489500546856828	-0.850858033672584	0.225155195549497	0.632804809718275	0.620038731866111	0.232269016031815	0.446441500341286	0.195625618731596	0.723301261273695	0.571328048716101	0.511457178329709	0.673445038067609	0.417264619425689	0.706211441700537	0.452914889565128	0.685364879261029	0.516976324245469	0.658043749130872	0.698184945555822	0.716905886683494	0.715493436084986	0.397788512854093	0.665616296802848	-0.0937441867181643	0.681960927101635	0.515380979307812	0.452494965329173	0.615231534262524	0.489353049689734	0.62598231162715	0.254863681585284	0.662203246676027	0.569621580086379	0.706058023796637	0.702363412987154	0.685251373756729	0.651333644742597	0.662891196239962	0.67807031117302	0.63171180411092	0.629249610973118	0.635012334867122	0.623757419833417	-0.49224533521928	0.609514001799801	-0.575132668887372	0.622921769849379	0.692809841718688	0.687690400072903	0.693103193630638	0.663599817090298	0.574394757930098	0.403125440386462	0.715978660296686	0.619020187697244	0.72916290610812	0.459274171322762	0.5676338851258	0.621281313955365	0.587351373630346	0.67374294339669	0.640119419294502	0.689061602975865	0.321684339008536	0.723145886021736	0.585553936491768	0.695086967459793	0.597216117185127	0.642240660275442	0.685852991389924	0.70298923190807	-0.744124312220305	0.663790040379252	0.555710674192689	0.615200053819551
"CHUK"	1.01531672165566	0.274222693786382	0.101957880386189	0.0634069437879791	1.09933003476116	1.04608600408656	0.144329971120664	-0.421571687737218	1.05817947345398	0.351925345014598	-0.352894811467503	0.30887991194904	-1.59485639018548	-1.58542527767051	1.10977238769303	-0.154129702334639	0.435298342897254	0.408006527378852	0.00428020579400507	1.09091703718193	0.214343107167081	-0.225996878820845	0.308628899265591	0.610991109076212	0.586237776960788	0.0695049443289704	-1.42814060833332	-0.583212290993598	1.18132900302663	-1.55682979197154	0.18278158402177	-1.0453859419447	0.0419360775440023	0.385379948861303	-0.352331240412559	-0.508067503304255	-1.34427363484942	-1.36565084845444	0.7486233156067	-0.484821050307917	-1.29164802235867	-0.1536921130139	0.623040984248443	0.390938547125097	1.0750427946291	0.272067226301189	0.315391699757914	1.06399765926239	1.30365521935802	0.507864880373575	-1.18361062390428	0.321410386809036	0.333108752433416	-0.246618073247788	0.396898661658501	-0.667906664670927	-1.25650573221648	1.29578604217911	1.11252749667133	1.19893898661544	0.609576349761989	1.31405908591323	1.21573296471329	1.1711452674416	0.767264732074225	-0.338553761102102	0.239476555290651	1.1371730084722	-0.659113443196444	-0.164500594595149	1.15570247445516	-0.906243310993818	1.13214620959127	-0.0557244451428459	1.107820624418	1.14666388642633	0.660857603825903	-0.0170583304064924	1.0281609673752	-0.363711521486135	0.733059126362759	1.07631392084302	0.711064278641436	1.15314718614352	1.03457617479077	1.23762189796437	1.38142752899244	1.27080889737959	1.14321584109245	1.11782285254909	1.258903927646	-0.807992148808967	-0.201394708183123	0.886003076714095	-0.0232895751991303	1.04999836718474	1.1072126289323	0.998303872158843	-0.975506987690286	0.273228162196911	-0.272592352658067	0.0843767172289449	1.11517531762516	1.1630341660074	1.05234557783691	0.456142975298429	0.652044373685012	0.195136801190024	0.750520444534657	0.183316372401788	1.1511016869846	1.19333966352003	1.17173871486211
"ZNRF2"	-0.329786669788515	0.0961087639678384	-1.10296891798604	-0.652139092945217	-0.588980910769227	-0.40810293941881	0.913962579769843	-0.476930493013586	-0.904890939806799	-0.685189878323371	-0.435981328608859	1.05594711533861	-0.95735279333755	0.876608435594617	-1.11869958252219	-0.0567203557663731	-0.911905571281625	0.849301829629217	-0.812439694751411	-0.81148540663982	-0.419965408716824	-0.710095469804959	-0.591753525447666	-0.986298155146718	-0.802298389365918	-0.591743101942738	-0.669231024365377	-0.616901207751686	-0.695540862782981	-0.837916911827431	-0.455594678405217	2.06321442508113	-0.852284718775021	0.172820366283024	-1.14636774625802	-1.37067789949075	-1.29141112494108	-1.18293430538585	-0.757532818461724	-0.39307013233928	1.33536486384305	1.14271022811686	1.1872089647807	0.851084872606742	-0.622449978155689	0.505007705727666	-0.123357876477813	0.949521485278005	-0.416720208446279	1.44360372126327	1.0902154257052	-0.465782887083276	-0.790037840702026	2.03358352226844	-1.01462952790025	1.08773524852788	1.05146314620961	-0.328018639550172	1.70381124044716	-0.640505165193813	1.82656011390154	-0.830294253664498	-0.769089686724752	1.94867859388829	1.08156663970148	1.01787124177566	1.26676955611821	0.555326670906092	1.90079007696431	0.793494528721622	-0.911942291110221	-0.655547491922381	0.850698593713417	1.21389302953988	1.58329149933446	-0.574624387056401	-0.469459878134788	1.17039142581579	-0.329910950160441	1.14999872163572	1.19737768672992	1.39465414673075	-1.33007871902093	-0.847489933504639	-1.08787517063376	1.07121322653953	1.27810207505651	2.14008460386716	-0.737012728278024	-0.578225932156129	0.725781805077315	-0.862704244463662	2.00901307732699	-0.546433735864006	-0.625528292401997	1.82269165215357	1.18227365047971	1.4042527724058	1.32165391241968	2.06040719436373	1.18597468973167	0.400743823632485	0.441863951210666	1.18040958124691	1.40919857422764	-0.520999648577604	0.593591757789693	1.68635836046338	-0.332931616424649	0.144343939122406	1.01693114307534	-0.174883762590967	-0.912312843629463
"PITPNB"	-0.944277581542314	1.46551384457957	1.07900192401171	-0.688937605663523	-0.451813571570338	0.388570127427509	-0.276751205749043	-0.295313012030633	-0.218789741724339	-0.0356076336675827	-0.618228218860467	-1.11800552834343	-1.11759627660824	-0.895356625678181	1.14449070177191	-0.777214246913512	0.329581288685887	-1.2671257307753	-0.059963562698537	0.115256076577238	1.23545050790358	-0.268857335426667	-0.449321858233201	1.22291020910103	-0.184284741302344	-0.633367579106127	-1.81725958684931	0.238362727943703	-0.306793443085562	0.279789288103489	1.48627899211955	-1.00746352248162	-0.528239983542625	-0.377339551839716	0.230727447909514	-0.762205200730488	-1.04992386196908	-0.488780173860824	-0.108676321194053	-0.561386990354556	0.362747916521268	-0.382478795353683	1.34208103267973	-0.064614023278133	1.45908622824975	-0.165297830054967	1.41239545882176	-0.215049424993765	-0.510615746273289	0.0436462535513955	-0.991131646160613	1.40138686747411	-0.10815897554671	1.50788188266523	1.56504414061604	1.52838167926798	-0.603838293987083	-0.608107853524847	0.0446408950785507	1.39458797519566	0.00132345593816302	0.150181870387446	1.08295751228646	-0.343736068861032	1.16074973371312	0.189792560587363	0.452350501632684	1.32613973146995	0.2572008420611	1.21693587525234	0.0275501997126668	0.141267700043019	0.16471112515729	1.58393260071703	-0.300661330451555	1.46897302526053	0.217570963119906	1.56242707941743	1.1016892808465	-0.379691679776805	1.50256084060795	1.20801665711309	-0.737507711195941	-0.171543916028582	1.50220117010126	1.43973811529905	1.522218752824	1.6968588177332	1.57690089661582	-0.669605517839035	1.40568761824217	1.19953316252282	1.04658958534091	-0.71987455271774	-0.277170889931621	-0.521599780320732	-0.354560843788813	-0.285054125437157	0.43518032859513	-0.667934033645276	1.18665678969948	-0.906391642035537	1.62644617950279	-0.504329279526324	1.29758652218191	0.468293200331116	1.1509256886177	1.21200326589225	0.40981321514255	1.25378712584509	0.4097710284202	0.0312404743097458	1.59360979989501
"CNOT10"	0.155448977252232	0.159895036270831	0.742678619106027	0.00519411145400405	-0.390339999690994	-0.293248753240254	0.52565780405103	0.101173803966396	-0.254559172195325	0.716264680687585	-0.155686062534736	0.865821387983316	-0.0931129200270981	-0.0801865294909114	0.44200591992345	-0.161908895802258	-0.129181060781757	-0.700785428368292	0.490989802859742	-1.35801716603798	0.782943164352973	0.611964582755326	-1.46540647994789	0.0671394975386106	-1.30825957386136	0.138821111223169	-1.19763500834351	-0.129605067054491	-0.11089950891234	-1.34973732809161	0.256221500412079	1.07851168570312	-1.26079500219875	0.467418074071151	-1.52190383548372	-1.6481693791289	0.387837519375932	-1.08881481599098	-1.25194340100602	1.17553126304859	0.746801801578034	-1.45274715091762	0.355177479636853	-1.35755146992342	-0.117894491169298	0.719213958672311	-0.215341998877956	1.44679111342614	1.47061477951818	0.322737954473596	0.746776120968328	0.853355514356321	1.23812652455057	0.244509496676682	0.0774483209499604	1.43178566768065	0.063113045593925	0.595983393719721	0.0286041273509761	0.503272547681279	0.877325809389827	-0.248855946109798	0.711029763311588	0.8646703797682	0.763515580206374	0.618718326763633	-0.199370198565133	0.397861648886179	0.567310896920015	0.783419806879208	0.977272394747805	0.924745560409713	0.0751884763011533	0.473157596042891	0.701057754196988	1.31820913440837	0.856234936623012	0.289107664432284	0.0647340611698642	0.737266214616128	0.713033096521898	-1.44422503941235	-1.23847241186757	-0.0435608708242654	0.801338116561063	0.816781544103856	1.46741329836841	1.12644318050572	0.74201647004374	0.809227363796279	0.515827376708766	0.480775250193236	-0.0740517198227111	0.959018737266473	-1.45660671005355	1.18091101709842	0.320428532965472	0.890405092183731	0.392836611875718	1.05609736318777	1.30312982921571	0.4354578206531	1.17914112195096	1.44927898018575	0.943393228240643	1.06924478784554	0.433165394159454	1.28076086872922	1.24190626552483	0.218615530181342	0.601350805756361	1.22977939155775	0.175731183011948
"BIRC6"	1.00098908681216	1.8709323929334	0.78514570450542	0.869026293483521	0.354882014525966	0.529931401138446	0.968739949897915	0.601414446267201	0.279571280489211	1.03310923825298	0.772672714980044	0.837376839950141	-1.62291327291849	0.370011000967836	1.32699447672835	0.150373097066752	-0.464383058262127	0.358152279906235	0.339579001313607	-1.13213957858384	0.515181748685655	0.289967845359182	0.664441456435139	1.05573103319979	0.255732003412165	0.505357415167783	-1.31594225771874	1.39008283585588	0.397535146770652	0.596780189883259	0.837822363959474	0.299827279117985	0.910207417629918	0.2461617522744	1.20614564283708	-0.3417307987592	-1.12328390088966	1.03319558703398	0.916130766665371	-1.04546212919596	0.538700044831161	0.585261536253295	0.890756992405109	0.813450041446631	0.880032709819515	0.849709074701653	0.817924765561421	1.05957572450184	0.155766801263519	0.47101927421172	0.550914157077877	0.226630352893095	0.526588488984886	0.419873622103507	0.0151339248252643	0.617818564372774	0.52990208576434	0.513273325662266	0.0757199721352069	0.49559964085049	0.778901239854549	0.417098764798602	0.748457603823951	1.00232959979051	0.723015028874292	0.312325796829743	0.657569181455385	0.700013319243181	1.2053196143292	0.295812190638975	-1.06282698942907	0.939393619350701	0.862274554673334	0.383563135296514	-0.0969367950157491	-0.642799793778118	0.463786658019695	1.14598058542964	1.07237913430831	0.550578620024707	0.811124183912131	0.375100334502082	0.846911478099499	0.7802155840372	-1.21135369934804	0.146882322724392	0.266405369547219	0.172625294925671	0.832402928156181	-1.13481785320843	0.58320994328839	0.57295148706145	0.485925998882875	0.902375844836731	0.846628646023128	0.53048442410028	0.668296757197776	0.782846939231992	0.776498906371646	0.607532117308611	1.27121549858025	0.413783670669202	0.469362047839054	0.675252145335863	0.894707398396603	1.14389613191011	0.386619831089165	0.731205326024448	0.157480067235667	0.242260583447002	0.646417094899251	0.399383709848383	1.03654741802665
"SETD5"	0.858597245459457	-0.414017882323399	-0.686434865850156	0.98706731205796	-0.107353945713884	-1.16467329168305	0.269899527532067	-0.0663119446160608	0.2515994924382	-1.05308018030359	1.04190165818893	-0.421147020712227	1.62385845206876	-0.370209449476887	1.08356291557235	-0.119987157843104	1.10245636520724	0.298775703009967	1.08678906902489	0.0946664634638607	1.29534563056395	-0.328267372199153	0.66151072140334	-0.12271465853943	-0.86105969804788	-0.199313904096152	-0.325308457368093	1.20000028227311	0.439120937556203	0.866189032603461	0.49724345956594	0.383354608184188	-0.478597557530274	-0.387081288091593	1.1001974028458	1.01008363747637	0.350290897942932	-0.511124766890941	1.1273710558763	-0.854979080472202	-0.0121079714623453	1.13089093984759	0.345761448637457	1.32291556093074	1.53140001672958	1.41110810942478	0.999690349148373	0.787464963833825	0.99014747466169	1.52965956208887	1.63929714683404	-0.648224641959134	1.73533557258304	1.27914278616523	0.900854313667029	0.545539098270407	1.00860389270178	0.42716653499557	-0.446250646407495	-0.713627027829322	0.960810579771025	-0.550003339919609	1.47331961981227	-1.11477237195213	-0.199170840740201	1.21302445049346	1.13648977067109	0.0376641893316249	1.17221814068296	0.470843709629684	0.339648582061931	0.0174537976341287	1.23135293773928	0.74041731901175	0.248872614017358	-0.578725964126631	0.179092233020835	-0.577462904860455	0.159162526651707	0.59884197764975	-0.451030177051544	0.931676501087454	0.631759508948604	-0.0742696567365661	1.16712768597629	1.19373651624421	1.4218731079987	-0.488206906075722	1.49422414484738	-0.668152406718183	0.806457372818823	0.85272479156384	0.226651033418629	-0.735896848537787	-0.404684860376971	-0.0908534402965593	1.03242471608314	0.48506881731043	1.03886305544286	1.36619009187786	0.743011884990116	-0.943382537881997	0.181304514432305	0.846985326507402	-0.390235793219134	1.0591049795904	-0.311501280893531	1.56118057513823	1.25724380532262	-1.08113522517373	0.945494676952004	1.28136306103608	0.943738418385477
"DNAJC9"	0.0637351166007185	0.0608661868480159	-0.241485157858744	-0.93950079789299	1.0882402907665	0.820572807050345	1.04525704192608	-0.946724088318963	0.292866928548231	0.736437624053604	-0.903700203502585	0.184724682978426	-0.0119206833398047	0.441245379615793	1.07793229863311	-0.720946162142477	0.418469314780564	-0.993547391070053	0.393687705126274	-0.0108875382212046	0.689699252542187	0.504894215690812	0.320383330749679	0.984267734766983	0.247059044755393	-0.20660484901823	-0.821940705306872	0.849771295511475	0.28558918180764	0.0908631108792064	0.871698111531809	0.769453909480436	0.516999062226048	1.10033834537788	-0.242675754567797	-1.1647798443028	-0.707139632399629	-0.701370733090247	-0.996586667444223	0.872962437591467	0.707508277913075	0.00133078233370921	0.116020847111299	0.801299597677016	1.19967650824891	-0.201797074374326	0.0523479300204779	0.379458079474518	-0.960950671446694	1.57473589292664	1.34060282645588	1.36926986046204	-0.952641354426471	1.15959698422945	-0.0411484576635546	1.22186859625174	0.994189438978832	0.106999543200122	1.19766047194053	1.45717804683891	1.52482099473714	-0.0208878199929609	1.36048597054195	0.50888930342281	0.137383301499439	0.767169662207446	1.35988263798405	0.825113569922165	1.0343603720008	0.157340710190723	-0.640083012487397	0.873940901062481	0.473934022477763	0.706714865856244	1.14363942219165	0.928558353486848	-0.0720351771257358	0.626009566606151	-0.197663879644253	0.670072757621507	0.258579547611236	0.570239044976433	-0.713996634388648	0.953535982202299	-1.10420249755154	0.662185133799482	-0.000455774724195621	1.42310829385581	1.70178185759918	-0.0977139884472122	-0.988847991310152	-0.634451315231328	-0.136756039206378	-0.58574697160756	0.976190842908042	0.432346186321154	-0.77219351491231	0.940803528445372	-1.13429368657627	1.84705249304961	0.741575207342059	0.240464887225753	1.47712440937001	0.699348159573188	1.0555162818893	0.732971973250248	1.1638852355985	0.887861199470632	1.28249688575798	0.735401416741498	0.258554752329378	1.04837655533534	0.919566909528936
"MKLN1"	0.169374209299925	0.0616690241901741	0.463704793281227	1.06728665328501	-0.127658536337197	-0.34851821711824	0.188431054634015	0.124973507323143	-0.167133214002662	-0.863977498588517	-0.499527901294518	-0.599853735713158	-1.61112381527475	0.0616792040592337	-0.352267259710874	0.123538834111724	-0.904367480411428	-0.127989916271789	1.14046799141705	-0.499853153388148	0.00579118317257845	-0.40925745922415	0.608299216762701	0.314464922316117	-0.927143897923961	0.0576489360277828	0.213721563765059	0.16702784289207	-0.205189257655309	0.147322384990078	0.164862611357988	0.236368798023071	-1.00731001354161	-1.04433474901428	-0.865660262592679	-1.02056104472266	-0.957584238940346	-0.692433134557889	-0.747990447527199	-0.961471731803893	0.115051407469833	-0.117554956955217	0.209040930189878	1.18050514010489	0.259834639383765	1.22576501697343	-0.099413070497596	-0.240246155178061	0.314367775758084	1.20544811215789	0.509789700449242	0.0620819946682542	1.3324922968701	-1.05425065327276	1.19189643741148	1.36235096636609	-0.0657141439722962	0.26309178817419	1.38990714029037	1.31473144569695	-0.157127328371519	-1.03430561908345	-0.279024092925869	0.406465906727208	0.0734506264088817	1.30937763174308	1.2444541431641	0.441708776090476	0.289816143761044	0.160206837866264	0.0630289869172887	1.08070342210143	1.32870935008609	0.301889776349008	1.12586783181072	0.364874119081406	1.10809855602559	1.37612807058024	1.27631242594518	1.18198322139493	1.14299750721838	1.38425940457262	0.583647980541101	0.275497439784661	1.34451976541711	1.10468251580375	-0.798742503340511	-1.18694036686668	-1.48960376591366	1.29748048465797	0.020396863346545	1.22744687302236	1.19494032705363	-0.169095126561986	0.199095075511938	0.198817424213011	0.245328258690827	1.22748114578519	1.10770051231674	1.36868108496874	1.16237477183549	-0.0403999246059304	-0.109160267784488	-0.621005802694464	0.060740465214736	1.37270268163405	1.12861794671686	1.33226966978894	1.17190072703352	-1.01454120798476	0.331289540613789	1.47984595157446	-0.205599820167813
"TP53INP1"	0.17095552112566	1.18660955644381	0.544346639879796	-1.21090658609684	-0.577943497802469	0.937599778389383	-0.16399072481833	0.394233154336246	-1.03216705152021	-1.80716452020648	-1.23001316827849	-1.43029222242422	0.524959134746817	1.93338029725877	-1.21284083700625	-0.610675957232378	-1.56418158311303	0.633002423999681	0.0145645563736793	-1.37710229584338	0.412288261505444	-1.03009487697817	-1.40195717388527	-0.109123618121854	-0.435205531162952	-0.0479031463087188	-0.312670113224135	-0.0894031715647406	1.88292129554939	-0.0714884731853196	1.11697995422661	0.864902623202838	0.833616761886853	-1.12086898286243	-1.35676101559426	1.62078170869786	-0.549083643728561	-0.67721535304402	0.494853249126904	-1.30636864536683	-1.062442620537	-0.303765419874908	1.01349237729944	1.17593775959317	0.25143935873452	0.773613320765377	0.518875294791438	0.415023701893144	1.66891745599449	1.73959227235342	-1.49761984252917	-0.785080944351305	1.57029270213003	0.579035857483965	1.34521900955889	1.25211103585029	0.40505682084972	1.26993395924693	0.491284242204816	1.23173094017217	0.879499915852651	1.76717109468416	0.505267667153529	1.22814921215333	0.102836366630056	0.474275636604187	-1.21776585697939	0.982911131362836	1.09958278882857	0.96905421371097	-0.877181228767547	0.587694510387746	1.04305904631042	1.18681509428719	0.227359766318515	0.0210900547295022	-0.687194835813284	0.695910124100496	-1.16902241633396	0.906103122978215	0.835154965947134	0.340801557872401	1.13502199888274	-1.24331878802935	0.955632898275051	1.81483032278724	0.173506869664732	0.415187721497947	0.964593425234634	0.192929926726766	-0.283547944695248	0.475414311438025	0.88308961679634	1.62692249535471	-1.19731527967696	0.0982431472959239	0.589082196136245	0.686720141801002	0.247177354497088	1.40195883137135	0.11139531027443	1.34148808479952	0.95510503376784	-0.410765912859061	1.11293889793844	0.334343849821689	1.59705243662567	0.623907044674383	0.820399778838193	0.441002580751757	0.655617866002994	1.59843718056375	-1.72355233362298
"BIRC3"	0.30058836981306	-0.261019515380682	-0.522742587641193	0.425976178670415	0.283373657957277	0.154655779549589	0.759659513305691	0.688646687117135	-1.5776557876466	-0.581961170630011	0.498890513512094	0.510432786708722	-1.45068699219738	-1.14796623492733	1.08718679041781	-1.26924052254093	-0.971723789281546	1.07028865675347	0.658589554573315	0.31677784580983	-0.628562520402987	-0.442372740133603	-0.333183256724364	-0.224369513582667	-1.44624516502683	-0.649329931661354	-0.289077235607336	0.577878726732073	-0.120388170189049	0.695792853982186	0.284636571068077	-0.323608593605062	0.995790532379544	1.14504995062364	0.659799423696613	-0.806651478264757	0.706003576956385	-0.85786451127438	1.05965513777671	0.275496407559043	0.894302216258871	-0.539828190695934	-0.21419855084503	1.0148032581058	0.992464688209636	1.23657326861462	0.510128673229682	0.809919002062835	0.996234494510827	1.09284729333077	0.729657820777705	1.08655338960776	0.356482191614968	1.12311724644735	0.203658457449588	1.01252490514133	1.06360390479237	1.13087007855659	1.10115422720604	0.701477743694979	1.04380900121718	1.05920621618627	1.15037840110029	0.98068594721765	-0.739652620875419	1.19092994844525	1.24507449513053	0.872774310021399	0.603123445920585	1.16930532899666	-0.54138754823765	1.13449589923863	1.18806667811257	1.16094522940922	0.458230013941857	-0.15334822713471	-0.889440755900017	0.702981935137439	0.536425808086472	1.23261294755145	1.090488281088	1.25359056745919	-0.467306486853112	-1.16806567924259	0.817301965415523	1.06353175736088	0.412686456183655	0.917262438397208	1.14587026695112	-1.42311559774125	0.665447567425647	-0.821760584626746	0.997511020523619	-1.15775471187469	-0.409896141776001	-1.67995289705835	0.942353512858619	1.10886023565666	-0.686579535922581	1.0568545146485	0.585480232540014	1.27648104531876	1.09289890911956	-1.26421004964162	1.09648454661518	0.769462465090996	0.92217670214867	1.03579894874394	-1.54116650976038	-1.40666769373741	0.938985237220628	1.24347354869462	1.2079502656296
