"cHL01"	"cHL03"	"cHL07"	"cHL08"	"cHL100"	"cHL101"	"cHL102"	"cHL107"	"cHL109"	"cHL114"	"cHL118"	"cHL12"	"cHL121"	"cHL13"	"cHL14"	"cHL16"	"cHL26"	"cHL43"	"cHL47"	"cHL48"	"cHL55"	"cHL56"	"cHL59"	"cHL60"	"cHL61"	"cHL68"	"cHL74"	"HL005"	"HL006"	"HL014"	"HL015"	"HL021"	"HL022"	"HL080"	"HL356"	"HL357"	"HL367"	"HL368"	"HL370"	"HL376"	"HL378"	"HL382"	"cHL138"	"cHL139"	"cHL167"	"cHL04"	"cHL09"	"cHL103"	"cHL104"	"cHL108"	"cHL11"	"cHL110"	"cHL111"	"cHL113"	"cHL116"	"cHL117"	"cHL120"	"cHL122"	"cHL19"	"cHL21"	"cHL22"	"cHL32"	"cHL33"	"cHL36"	"cHL39"	"cHL42"	"cHL49"	"cHL54"	"cHL57"	"cHL58"	"cHL63"	"cHL64"	"cHL70"	"cHL71"	"cHL82"	"HL001"	"HL007"	"HL010"	"HL031"	"HL347"	"HL360"	"HL364"	"HL383"	"HL387"	"HL391"	"HL393"	"HL400"	"HL419"	"cHL124"	"cHL136"	"cHL148"	"cHL150"	"cHL153"
"NLK"	0.101664230084644	0.544359442725561	0.724084605692372	-0.0158740579564666	-0.0561094939916159	-0.0725808544307523	-0.135379545124823	1.17165339000006	0.53793591433718	1.16911592099233	0.0607142803199898	1.06085136478924	1.12235460037182	-1.21965548955808	0.470233690977886	-0.226874951748814	0.308872669907965	-0.0615489723389808	1.09999651981495	-1.35611150100678	1.16251777713638	0.867061047069896	-1.13663929553829	1.16747812315939	-1.16199670512564	0.264780268641759	1.07179972480646	1.11568318524023	0.12383436902084	1.09829940110536	0.352215614246752	1.17743447599404	0.416203321212922	-0.0142255590488259	1.09886795990862	0.216545737134554	1.18758056991091	1.13681960939925	1.22936958876281	0.104435965690689	1.05049302877584	0.586654879651982	0.107924655919666	0.238387352240759	0.0762352817812588	0.380501465683963	-0.0231147592230755	-1.23161764233665	-1.28977344659547	1.14704782908284	-0.127589545622432	1.16417114479451	-1.26086721237208	-1.29857175131355	-1.44075836586922	1.18322332661144	-0.784343914259799	1.19684419766511	0.320394965803713	-1.25339996532481	1.08985892903833	0.674585423953693	1.05823586589305	-0.192902766333888	1.15858240180345	0.737731925366526	1.19126991585804	-1.07834346898626	0.04208763577489	-0.68378992669554	0.222247213800613	0.265776076199408	-0.0876314405052785	-0.17799781731334	1.67150290203028	-1.25375623023678	0.376120354206055	0.322458713799461	0.0717045119100757	-0.389022407768317	1.13510886484463	1.12759714031875	1.05074957899009	0.236233547365679	-0.00363821230093889	0.387991052447924	1.11884999061955	1.02612734802252	1.20866906615458	-0.681725351779525	-1.28980835821132	0.301004402750857	-1.28494313575655
"B3GNT2"	0.600963672819295	0.397230570120502	0.371142268435588	0.605862167915371	0.644345832295136	0.710638979294272	0.199944453533122	0.70728981889523	0.760080839363488	0.715458321381404	0.586197150571668	-0.270840950771811	0.744658060839259	0.371103320820208	0.703949756952357	0.624756471713184	0.637601678117979	0.598895173579161	0.718887465602311	-0.916419852409918	0.28143478903245	0.0161345021327422	0.443343122002022	0.379560989002105	0.71448940994643	0.442088943050867	0.671084231915501	0.579005493038998	0.49238484294943	0.375087825913347	0.589733922352159	0.0723399664818202	-0.542705136147435	0.630338759303042	0.585181435687933	0.631272167159054	0.627208981920339	0.456738222985193	0.741459902339941	0.57202954734568	0.573920695900163	0.397984027765284	-0.730225718299541	0.759298357434351	-0.523173237007746	0.55210246677719	0.471484325908827	0.727490643918427	0.60723985953846	0.584685814471438	0.171686992781903	0.682563464173452	0.639996343899253	0.618766895996237	-0.489670129355053	0.581010246198551	-0.525413918861883	0.618529418851469	0.359965278334021	0.335660488884212	0.0579760232650978	-1.0361320830764	0.630166205968475	0.733429163548892	0.150099908867236	0.614985946368181	0.496524138478167	0.112506893926952	0.171726838052896	0.65854409203563	0.293758671202205	0.353364849607837	-0.73424671767513	0.675761923384272	-7.44098200287011	-0.850180118106721	-1.59237864967244	-0.244587026931422	0.363757890086372	0.65196086412543	0.357575454508252	0.588674492386597	0.309542493337689	0.541858964850227	-0.526689991627377	0.608244180684912	0.0961546048717431	0.664281070097973	0.658927760867022	-0.535709382784109	-1.11185314333216	-0.918901165163463	0.0903829196958889
"MAP9"	0.415299807013239	0.715782168020399	0.608141571877977	0.449044847737262	-0.819520426634593	0.697975122396258	0.21894307283958	0.670343000480846	-0.742539942108392	0.724327958681171	0.297713402875782	0.71378627223609	-0.67666472800378	0.00266548208410246	0.634025836657421	0.679638411304661	0.733437549948406	0.448277246441964	0.403499580487591	0.333370935874674	0.685696310536999	0.71326590372719	0.55539398011471	0.494320207638544	0.304549766914237	0.722819501744536	0.00202608476519247	0.367538723865888	0.781367840451451	0.618462295906107	0.794881821512893	0.755172258518062	0.621117376739995	0.491016040716967	0.574749068903274	0.380600214994919	0.749574431899604	-0.626797091156754	0.712942130656424	0.769157618546529	-0.0220894004641527	0.730269647869614	0.771416905115417	0.741896573074313	-0.485276944349049	0.752709375002056	0.713043832762069	-0.739295872466484	0.767778755572223	-0.328714414954724	0.558040687911676	0.602582250081697	0.727822466416979	0.213442833903774	0.193487452534269	0.802859551862564	0.614740430550712	-0.502597876532596	0.767859152011633	0.439710482446845	0.390460754753486	-0.368720034510751	0.792810749154741	0.771967128573847	-0.313166123816305	0.741048686857429	0.705502384217365	0.761628861862716	0.211018403126558	0.300782514547189	0.631008082277032	-0.342483209218686	0.714087120544116	0.438478766111233	0.826521487846983	-0.0894924452360609	-0.837162787628834	0.573216880129212	0.590122637650963	-0.381551553980661	0.754992957094091	0.373617054450072	0.477210554129755	0.736499549083553	-0.781708917238598	0.684696537490859	-0.270033320299856	0.571488605285485	-0.532942964833101	0.78424235810918	0.758844950904488	-0.310720631456002	0.457475402558744
"AIDA"	0.650546981718376	0.254739958533478	0.541631915938089	1.13524919337571	0.295840949468726	0.545703614486796	0.119199628515242	0.260062839582338	0.284661657301935	0.276319062428145	0.764014008004669	0.881435055695948	0.527200903114887	1.29641754960672	0.15552477529975	0.273335377748287	0.624757068444463	-0.296854249777715	0.202690989957786	0.992553462304036	0.925114745125422	1.23700592338516	0.539989672771715	0.567347068244434	0.313119593407379	0.292309582886903	0.368895924184442	-1.27647591048717	0.487053934957116	-0.130034318666824	-1.01206718933729	0.532012773928654	1.1334498557407	0.222089079635749	1.09525989754787	1.00029399100287	-0.794749297578638	0.942567498214902	0.496890615887007	0.950321226938418	-0.0279068298361243	0.522730898732139	1.34225079753102	-1.16874845113513	0.358273773869402	0.901254538373153	0.521055573276655	0.227800839151582	0.990457724407494	0.576160626488099	0.85413921543649	0.836535904314143	1.49032851705666	-0.559764852162228	-1.44562855215703	-1.22169423454303	0.248578734675181	-0.000738642770568297	0.00123394758215984	-1.22516647941704	-0.0109073130165794	0.131833100257116	0.301457413873175	-1.53617782849263	0.706870415919201	-0.126632770113098	-1.08867253284753	-1.69960885933459	0.503137561185181	-1.30558977226567	-1.12626103641032	0.516516868956929	-1.11496829655265	-0.109510575451957	0.262533714106951	0.399964076539358	1.09503832033094	0.361336663059039	0.532492782059398	1.2071718026124	0.607159797485275	0.235384543327334	-0.352821072214564	-1.3253377391302	0.866127636933683	-0.864963947107711	-1.14934433198033	0.804722177861202	-0.77018240874798	1.30336295771387	0.19299994369687	-1.5468604402342	0.234940056723408
"FASTKD2"	-0.565628079065647	0.751339499991263	1.14401255465388	-0.273694520566424	1.02242633975907	1.03861563550012	-1.09765193669132	-1.21204990951713	-0.636018588534042	0.672332356974359	1.20514951179055	0.363633493511143	-1.27009475040022	0.235337065321315	-0.0499611991346513	0.350917813687592	0.676500642508941	0.230372100359324	1.03905778025231	0.978617919122798	0.319509588630864	0.0228574246373232	0.615205459817836	0.910543283189686	-1.27445167592554	0.225651188194054	1.04623012654719	0.526162616923827	0.662890171966625	-0.192256861244486	1.10371077900605	0.538955062051124	1.20989264764137	-0.45751469592809	0.496761582442524	0.229149520197596	1.07267142223752	0.704826169472168	0.818849984447888	1.16257926214586	0.968980450113957	1.1217859544601	0.470015409364896	1.06377251469944	0.680635778698886	0.24237651695702	0.0295090588654968	0.101450871157789	-0.945299828403062	0.229737641940989	-1.2898196708321	1.06114505915639	0.641660516729287	0.884105036182745	0.556011726233669	0.483610595633623	0.612924732549056	0.282227301410968	0.396951267195291	1.20188825932272	0.399025922181097	0.359630348725893	0.769472814290258	1.19237623523928	0.669699377563325	0.252009027378948	0.124100161256269	0.217604262602489	1.07254779697534	-1.07738772719514	1.17689103723659	0.53086870080396	0.523330426187228	0.68579996993434	1.25838317839996	-1.11005167008304	0.113033575367034	0.570829987338381	0.634416869314879	0.330589974265846	0.36274087652147	1.00023392716508	0.569006948974001	-1.22154657013762	0.885516406482719	0.201290797258444	-0.29216131154767	0.255659255976039	0.620736846899235	-0.148653079551665	1.13948100021073	0.262922460108687	-1.09589665511643
"ZNF519"	-0.861849602768592	1.09009578461168	0.239755204048299	0.39385199023666	-1.12806664118036	1.043841975951	1.06645930469925	1.08639095660251	0.306021798052203	0.249719960866873	1.20250001833833	0.312917166244574	1.13749579412637	0.682243610415327	1.05863761417502	1.15429941819545	1.0384380843397	-0.884940022962764	0.431623494606127	-0.218440872606229	0.461681615001578	1.04475720162184	1.04045537332356	0.50545808258857	-1.42054498756205	0.901175666572104	1.15717367719603	0.380774955991321	0.592259920243071	0.14352257462664	-0.949176042092491	0.324639569988929	0.517472493700086	0.365300209030143	-0.0585490373604117	1.05779979401207	1.07611475178761	-0.807105143254811	1.1491686710702	0.0351757259553306	0.862414268178271	1.14424088873903	0.739608347663845	0.538280982508725	-1.59922765406551	-0.0678366993283466	0.276541713722537	1.09337405197063	0.52914781763853	1.11146524560544	-0.375279414142958	1.10848883947196	0.102516268634055	-0.926842732881846	1.15678377520397	1.08980992970396	0.41113575625516	1.06172854956683	0.476684860175313	0.590786432417045	1.21412450711099	0.223627009049523	1.03188336843717	-0.0910351540330521	0.407772748578514	1.11478736194695	1.12055459762254	-0.0564095742333079	0.0123373675262019	-0.0428185637336404	-1.03660461574006	0.352040816317644	-0.523715827130873	0.0531356122300794	-3.07987430329019	-0.861911670240414	0.237822868842737	-0.188626208244318	-0.134831564087076	-0.282462589631266	1.07836392275337	-0.170481361369659	0.402949852506776	1.14508971957929	-0.514674642405099	0.361791161519409	0.101942260610426	0.372172720138261	0.575539405814591	-0.267458836078547	1.03078798237781	-0.0651972681473343	0.298550877676085
"ZBTB44"	0.748248098607248	0.817604358849323	0.202718572035494	0.884907201410253	-0.308637781823816	1.11918125469103	-0.599073571745072	0.768938991860767	1.14278839516612	0.776814621417715	1.08639513143702	1.09634504927574	0.926048500821083	0.560039588685536	0.379242429199155	0.48331655501912	1.00255392752466	-0.802961320626864	-0.0291412113185146	0.424689790016034	0.952764208180531	0.579406109055382	0.493777309038167	0.621201996416752	-0.921589111975203	1.14786734100467	0.469305386548637	0.705226225676791	0.793349244083181	0.532181941333647	-0.98919675182225	-0.224579045401047	-0.387899710855836	-0.430502540412816	-1.24210290739347	0.795641343826172	0.86634170800792	0.762544764540755	0.875097746290531	0.193704195453877	0.465544377724578	0.312331146114915	0.839090600759737	0.290452445734971	0.400046726974874	1.10219041924394	-0.635291059818696	-0.817901931476523	-1.07124065141663	0.257212789055193	-0.826175731147917	1.09137275296301	0.454094204182121	1.12544673612485	0.612398274448545	0.990491212678618	0.844047014776768	1.2402478133114	1.4534965506437	-1.240329688613	0.407783071629637	0.912548955112517	0.513709987483427	-0.801066406326146	0.72274675235407	1.16734510337876	0.824115832692422	0.543424561835852	-0.74561810384786	-0.486545754804313	0.575401273012813	-0.117363396146482	0.531147341462471	-0.818445871893703	0.433996779946639	0.793278846172164	-0.00803107786384682	0.804683236962811	0.529392972143982	0.56723999941306	0.546556528551832	0.990670261274749	-0.351526290700849	-0.81955317976667	0.340964959421452	1.89252706732249e-05	-0.0107336133047528	0.192007704763291	0.343649440149141	-0.196469665857142	-1.86887884323146	0.935428798518413	0.564811735273783
"EXOSC3"	1.04859834273448	0.202758192394289	1.0083415392922	0.397594348840582	0.95171934531857	1.15011011798883	1.07044006788232	0.607972360704894	0.960460427699753	1.20736727548417	0.52207177222065	1.06236333352278	0.19936509086139	1.13099228703141	0.0225708743111689	0.550742017111318	0.953634527709453	0.278592366901616	0.155022612433678	0.464391226572318	0.482930438917423	0.189013821477507	0.401419079413565	0.163243807724192	-0.31918937241642	-0.356524729778874	-0.905861279986313	-0.881415726806672	-0.871525132660795	0.636920554954452	0.162794453037081	1.19461466408042	0.808384661230523	0.423007080744912	-1.01107212229161	0.297757585009702	1.11577417044228	0.550907720940474	1.17764953594921	0.451898112568598	0.350057416257057	0.538300603155798	-0.307128275794963	1.06080546981481	-0.872829594397039	0.232654550157905	0.454948420221386	0.577337083079296	1.16006911310074	1.227845410041	-0.89046999897692	-0.0464880677433042	0.900693820942718	1.12103490148285	0.983099798751893	1.24279039780992	1.33451822006149	0.727482482755097	0.443328883908062	0.299118874493269	0.890994907884752	0.554062077618421	0.376627813529606	-0.268273254492175	1.13340948215192	0.580724557296348	0.936708998595737	1.13463540670187	0.00209669031391325	1.08265795094247	0.070217332733019	-0.487063971652449	0.18077599341122	1.09524822704165	0.960460344879367	-0.938662938986119	-0.181427995868437	1.21632583875132	0.0356858688820049	-0.117304030978165	-0.213144029144489	0.239654020656515	0.145875231298724	-1.06133166709646	-0.939056165157829	0.883314764315578	0.535009235418646	0.195036413175875	1.3046049796989	0.653397170318468	-2.09669154818917	1.00531382037713	0.00354828509182275
"ZBTB14"	1.52068856806331	-0.53323578789771	-1.20626242991677	1.19610394082021	0.849015089987407	1.39321740203292	0.821771115313767	-0.20004091671515	1.57015516915623	0.913495713816232	1.67861828684811	-0.186613885686755	-1.61690180480841	-0.262397800834176	1.40583319153761	0.314200597452517	0.759459760390928	0.220016315204457	-0.283384901753797	0.283363121997911	0.739689950748382	-0.414824697173063	0.459231433812153	1.18950272111417	-0.339574750123919	0.440653984020096	0.687377350561517	0.557314341542251	-1.13381720648037	0.179993359375085	0.148003001133048	0.777733424911923	0.459434601501599	-0.563865496888062	0.593720224209474	1.48872251956744	0.995888091433471	0.878943223222875	1.22025758800478	-0.808494964578058	0.657197776815527	0.917865508055099	-0.413836477919841	0.941346152327479	0.127560694555699	-0.47642333766403	0.678668395766593	1.50930424615185	-0.226774358817096	1.41246677890062	0.780824511836615	0.0553248111717348	0.978169290476387	1.28911161447983	0.925305049614929	-0.862834929511165	0.201989780583039	1.71570453173803	-0.732300801625444	0.31520505826451	0.53234672587768	1.04920079054844	-0.0707909482604829	-0.652067965245705	0.074932509578387	0.964349090374334	0.986082481687536	-0.0106037085881788	0.370344906363096	0.162339890116021	0.500007767777162	1.36616286483952	0.546862213914751	0.0718565099619033	-0.015129711946277	-0.476079248775307	1.36544964574794	-0.178139932483627	-0.540396728559693	0.871560518872933	-1.06866062642324	0.30861098518666	-1.23798727872113	0.839550396635615	-1.00708463956492	1.1243848775394	-0.0497272753913651	0.438982775213233	0.999943171787803	0.616150759519322	0.254793632638185	1.43116242226226	-0.325541483842595
"GNPAT"	0.360058840214364	0.0880747484265291	0.598492192022372	0.617213365358698	-1.15442118795383	0.7354261575215	0.103586805729447	0.649249411563619	0.42857838435388	0.656676954596841	0.537564694458475	0.42962519705478	0.239788529520109	0.627158020630193	0.523892527067633	0.111905262365642	0.43946869940934	0.633670540828085	0.545588157201398	0.347070316725195	0.306202759290967	0.3478464069278	0.607177028663235	0.67138677668477	0.502964821329799	0.649390096568326	0.375910512426919	-0.222660752722136	0.232762001735877	0.603395939676225	-0.342929296198792	0.557077741845404	0.427756633010067	-0.0553530567052221	0.449930089457886	0.680172898028478	0.477889022814331	0.660563294093202	0.674887950819111	0.430785900996884	0.665257117898013	0.59288489897197	0.363766813449484	0.638584049155807	0.597968863405511	0.59112457166632	0.444032940102269	0.465317307876834	0.640026330746151	0.630383251249277	0.400570005050445	0.684259476426828	0.572073045495719	-1.81029254829391	0.418611366507687	0.0685396466911309	0.670265704293891	0.719399615447472	0.0785140178420443	-0.497917393073273	0.622128176078182	-0.441875180409441	0.309061669505133	-0.0283380020264122	0.478161694292321	0.649738367163591	0.265034873418654	-0.365624782003254	0.431693431440448	0.25023263975786	0.646382258293757	0.382392328490586	0.535737156497683	0.399263731699163	0.781667395211459	0.553126774484278	-0.202283151652469	0.346574596356562	0.0165785595459619	0.60289428487672	-0.380054802680217	0.300128558081167	-1.38795800453761	-0.295957279495143	0.632209281556798	0.463282744461865	0.647781332309199	0.337482879089225	0.363292614313932	-0.318265318102518	0.673655511364973	-1.32433194636409	-0.153842004692524
"ARHGAP11B"	-0.177233515922344	0.252670873152327	0.623058803767807	0.0064816241397233	0.684367656697769	0.204886277739181	0.897096953826829	0.934804379701183	0.659330557445773	0.314071480368282	0.720489952077562	0.221951856436412	0.296353112932294	0.360288713565855	0.265690556301094	0.376812749620742	0.39687935918862	0.756610859329301	0.248270054574796	-0.297723993070559	0.15376233345186	0.0608261443299779	0.921040066583366	-0.246057811001595	0.246247608115096	0.247354622696754	-0.327433526767801	0.333113955917295	0.218349329479909	0.643618504267374	0.709639220492586	0.688559729051461	0.120071659103231	0.892567555376814	0.760160689091424	0.705438708869395	0.910886855073605	0.716335530494027	0.572761138551869	0.374916333115646	0.699594903446796	0.722467293614147	0.21634742000527	0.716363584566645	-0.461360558290729	-0.0853823890406151	0.674918256382207	0.741661577673242	0.541606732225995	0.967738586737595	-0.390530234659034	0.723155401872173	-0.457112214203099	0.711702097087914	0.686722331823067	0.964235471216048	-0.576886093604904	0.441395796555358	0.205253753808008	0.673108582328862	0.90908491245395	-0.268590844473507	0.663967554008794	0.604782014541675	0.137181517760247	-0.646819495341525	0.736879158081986	0.695345013251144	0.0904000695256059	0.695067780932617	0.18731783534257	0.0648063690210697	0.0981736014210014	0.643214884309535	0.205247678399293	0.614072085971079	0.426910331980089	0.688032273821245	0.293086159004195	0.302532370551259	0.15806039007197	0.680566822190419	0.301624677569036	0.017699508465386	0.671280630901985	0.205138360568629	0.62050115328613	0.640390458701772	0.940655776368865	0.0700699874794009	0.754305740696409	0.622298817891194	0.225659969360369
"KIF20A"	0.374508464983046	0.197672063304962	0.403715301072089	-0.181966564889314	0.979309213513752	0.920953913482726	0.538138982722052	0.898500439214116	0.918234264399615	0.333968874832055	-0.722391260988252	0.828203995913437	0.0654631130302016	0.913022350790201	-0.394233501274316	0.811239924742714	-0.18200857279136	0.857498003130818	0.516252075321196	-0.461793823994463	-0.464672431575512	0.151707905601142	0.856246396962977	0.062397285585073	0.543649856156291	0.336549048755444	0.435358170312569	0.29466276059156	0.240702122248157	0.154508766922123	0.483861954552299	-0.460246382200007	0.416484598429269	0.896509856303557	0.808942323856717	-0.280910182785495	0.82148777986021	0.862929347125432	0.697787514734621	0.133191094789618	0.979720083060553	0.992303519930544	0.530532339475885	0.986901134086314	0.203811259015848	-0.268039545594615	0.849880899026917	0.842215994092344	0.195486511647195	0.853955100162218	-0.250163145828655	1.00583936529834	0.133899269113143	0.924056250689873	-0.651138538592685	0.672098390849998	-3.59468874832179	-0.662038788207531	-0.555974986138075	0.835924488700489	0.574450530910467	-0.689302725771311	-0.256346205720635	0.49449152786512	0.566169448931602	-0.0369211144283804	0.558092169514873	0.849771352363154	0.905357875637569	0.292614846293647	0.887897304351253	0.278345903587406	0.510852970557232	-0.143612346805313	1.05573208181853	0.675528378501714	0.811631058360696	0.800483114251332	0.15312786016726	-0.38700245244035	0.192378637930745	0.872690355973674	-0.47969456460661	0.888617906982913	-0.441382031745701	-0.389408218290695	0.384441381538655	0.572454037309423	0.84020602226059	-0.0250850747806564	0.246880950416784	-0.503401235125486	-0.701352026893243
"DIAPH3"	-0.754050387284534	0.214968789542758	0.297568928302088	-0.948915702914165	0.900094184114639	0.891504329049949	0.359985362420153	0.89981610999894	0.620522532993009	0.921229955408985	0.952387521055198	0.407777682636589	-0.38860648221224	0.525741631662927	0.573996080134609	0.48416434471942	0.511214716526564	0.422325873293489	-0.662550360749274	-0.819914250921462	-0.643842615421316	0.90457028244715	0.920759731698785	0.324204766780186	-0.0130920672122587	0.633184310940669	0.10722511799893	0.193435944444681	0.272842063708642	0.147171725111269	0.916297203163007	0.94466330318598	0.21557628178454	0.899254434473164	0.935166831532806	0.255481413994547	0.959589029856132	0.913027736804572	0.185076741101348	0.911382071582711	0.890942560362527	0.444793450950043	0.246776624953739	0.934870695270874	0.351560921850443	0.203256396509487	0.6785637148066	0.969830961853477	-0.682505432251511	0.427922437140338	-0.695356068160113	0.971912109095784	-0.121222366091543	0.932708265293076	0.903622878699703	0.915881963505891	-0.815544000551567	0.928529855350164	-0.55403518712594	0.914946134998768	0.918622593763626	-0.973422254543882	0.528683508866184	0.909012636346268	0.423354918546841	0.0258671449241073	0.908739015311326	0.950571610727739	0.887763691596253	0.112079881763474	0.285824411210179	-0.26161055076667	0.00634394224646874	0.893949221622126	-3.19335031044647	0.0709110991736766	0.184375406628311	0.91513313803557	0.460449022640803	-0.257195570394766	0.965781909646356	0.306572695634105	0.458092185119049	-0.628338257266087	0.900566391334415	0.876588064586017	0.252779612926897	0.549800056540811	0.90893800393723	-0.720493407832061	0.911278227578446	-0.521197937807177	-0.688768280379918
"ALKBH1"	1.0628322800071	0.759200024481881	-0.524353193935959	1.1046571836063	-0.765506160535217	-1.08197527888309	-0.0414451082361896	-0.0607844557327961	1.1509708696112	0.942306809384254	0.655501278362272	-1.00624393713807	-2.48941506529847	-0.720284090408153	-0.581342546655456	0.990515971799825	1.01047495398479	0.346442627024483	0.943390855907847	0.125441639358169	1.07371678477221	0.070575015428102	0.0398476317081875	0.65735072204601	0.478033067054965	1.03474578506722	1.09365938426021	0.120062535918615	-0.139257518463207	-0.0700314673085367	0.640397694655881	1.05343113637655	1.07600613377188	1.0488711458251	1.15137245132957	1.14686891061883	1.15569924237909	0.317926113322328	1.10043544512906	0.170332099660693	0.417453272751822	1.17752867696437	1.04318331686271	0.262761538868717	0.266692864450213	-0.0833341888385283	0.556009119981406	0.232129596323892	1.13455782093189	1.0148032759758	0.13196897583073	-1.06839481019791	1.12173410072978	1.18447886734639	1.11140919964601	1.18893496310941	1.07843669862416	-0.842001262878077	0.5737412361198	0.658937163166344	0.62491150639573	0.928009503342773	1.09397757425043	0.749063553551467	-0.742933704093315	1.10219182535388	0.184406441370534	0.164984495265194	-0.436063816781234	0.399423374024669	-0.80193000113917	0.941395629645584	0.537437229536782	0.840089093270664	1.29897238301277	0.15603363950155	0.326944578840152	0.955036763031725	-0.803010898407949	-0.597909892733775	-0.585887877308486	1.12266276987348	0.96781685375223	0.61392795407261	-0.593798719741947	1.03087449081826	-0.454299327346297	0.705579722367781	-0.695362759120588	-0.725498578173953	-1.08091437155516	1.13634071828016	0.483528697581329
"ZNF674"	1.06397415701188	1.14399346666966	0.127975882065199	1.07553661563537	-0.769961911092543	-0.55220850146624	0.0509907331239889	1.04151153482682	0.227461933112777	0.734787401501463	0.280898528502621	0.257456782643207	1.03166551005729	0.69049037481831	-0.711714716179591	-0.0373332607585669	0.947376406623535	-0.365929728555389	1.03486243706822	0.238130211626251	0.967187241453157	0.438269554380217	0.986697063956756	0.579294782200648	-0.939834725656529	0.29513167480062	-0.696856150878289	0.023739113343351	0.964192396424002	0.214437764366669	0.425283634715505	0.774932187412539	-0.0588920830676008	0.569697226716274	0.530750108819146	1.0274420728289	0.959135489710841	0.452070974089027	0.326514518663337	0.927810783663948	0.0876438389511888	-0.872533176289124	0.983672502447092	0.98185469727914	0.735816535291394	0.967788319251279	-0.164425441882999	0.549644350273207	-0.814467840882409	1.01541264642572	1.08318105444061	1.06906537717945	1.20758945868954	1.04673527141083	1.1461384242134	-0.598104612741996	1.0391979484767	-1.02870385848802	1.03032446173845	1.06292671137261	-0.0227959619302097	1.0516426847613	0.991984221714101	-0.143493147765535	0.552928393756155	0.951028892639167	0.681323032625042	0.262675988423839	0.621768194893001	-0.465215838825332	0.330299532558082	0.144110925431705	0.197079125029619	-0.847221523561819	1.32114745174319	0.335223729671401	-0.89058586362883	-0.728147234298879	-1.2408715899099	0.169470649365499	1.00885350376534	-0.412362101171748	1.07038224759813	1.02411077794457	0.432920379427179	0.624371294492799	0.967520107827168	0.606751639171843	-0.745944635445673	-0.778259868250295	0.503690757234505	0.417558998702393	-0.393905601209851
"ARMC8"	-0.595746513100198	1.14612895491198	0.876649263954484	0.783117464673049	0.451128118025531	1.29137885364498	-1.22002446721002	1.01153335618125	0.473387773613795	1.16649687174316	0.424566713750771	0.930174947677849	1.19714936695685	-0.0086613791237689	0.0327692774110749	0.245701523170457	0.816738655382126	-1.13692695397896	0.244490806701398	0.091574357632067	0.79870514111845	0.147790230231237	1.07564247034455	0.800483654310753	-0.641283564408027	0.67751261644807	1.09753210093963	-1.0530091172655	-1.24319906140963	0.144152565472638	0.962317774824107	1.20866615522744	-0.00377663787925494	0.25891798471137	1.02430129929827	1.07721598260159	0.773669788358948	0.47000567717558	1.29520095869136	0.526817597944711	-0.368127330623443	-1.3391677474445	1.20733978647761	0.113373564173458	0.93485733234089	0.556550672742752	0.42775255750415	-0.11380556178582	0.75589412663821	1.0680523668337	-1.16238706473147	-0.119717262904387	0.729923098839757	0.647983797116604	-1.138362530566	1.12018224852971	1.10791215093053	0.971240949962021	0.340487152134691	1.09429839410209	0.884967498359742	0.770083588996399	1.03057679284969	0.227110800515653	0.581360730502718	0.183577436495572	-0.981994728684903	0.769730734697213	0.57737554521205	-1.36066802205716	-1.01263100357448	0.782877992669913	0.724632974187037	-0.942344470438079	1.06596832813685	0.109824748762328	-0.000862591847564091	0.326675100270671	-0.174022617301859	0.252429730525684	0.0316924338439609	0.466328773185152	0.695473726141669	1.1183073160006	0.288484124597793	0.347276752300173	0.11693886472711	-1.05676456002993	0.566167472531948	0.120213832742949	0.59925818670673	-1.11904389540875	1.16502935172472
"CCDC43"	-0.956285973642184	1.09906075457911	-1.00596810066843	-1.01976985177971	1.2300923628534	1.1252318794543	1.14916022832554	1.13833558986768	1.11713953618164	1.10550593032805	-0.0926760143566548	-1.15248503854418	1.26090283882218	1.16614473564041	1.08740828863295	1.10725918070096	1.20962368265205	0.106009025728342	0.463395930342479	-1.12433230316415	-0.265844590957475	1.08711444163244	1.12415340941086	-0.0963809626601712	0.346334153497517	-0.485589502556428	1.12971034986869	0.219683785811752	-0.184453107986263	-0.112610754845099	0.0954172144709044	0.00574546910854843	-1.31794049449355	0.432000518081198	1.12422496428007	1.07725152818559	1.17995469913022	1.24188518171888	1.08972176605489	1.08302930478818	1.19181860523589	0.00477508174588612	0.107698022969075	0.22959207127394	-1.16156553763425	-0.952453971054715	0.211416458125448	-0.983250106060174	0.139004901597908	-0.150981066588526	1.11217661121651	0.83433547605341	1.08776743439476	-1.16111537397611	0.401936827432752	0.0990081047179377	0.0620860704441015	1.12025326461773	-1.18643293025817	-1.02036600825128	0.935810021081216	1.15454807379321	0.108588744758444	0.339309189774536	1.15635171954797	0.0391379082537509	0.0511219554860581	1.17522146401827	-0.872872281070654	1.23422627105656	0.460027783250059	0.419338124164463	0.0185401194822249	0.251656493900948	-2.93996910599804	0.490847051518551	-0.378438284277763	-1.11988718955421	-0.133511226067727	-0.0921859778829942	0.225430472938657	-0.900767523324979	0.402569457878337	0.671039065563061	1.23907537446309	0.321424424999385	1.15500146089686	-0.968162450284258	1.21269125534675	0.336445478687332	-1.2930922302986	1.10108514920123	-1.09549478839238
