"cHL01"	"cHL03"	"cHL07"	"cHL08"	"cHL100"	"cHL101"	"cHL102"	"cHL104"	"cHL107"	"cHL109"	"cHL110"	"cHL111"	"cHL118"	"cHL12"	"cHL121"	"cHL122"	"cHL123"	"cHL13"	"cHL14"	"cHL16"	"cHL26"	"cHL47"	"cHL48"	"cHL55"	"cHL56"	"cHL59"	"cHL60"	"cHL68"	"cHL74"	"cHL95"	"HL005"	"HL014"	"HL021"	"HL022"	"HL080"	"HL353"	"HL356"	"HL357"	"HL359"	"HL364"	"HL367"	"HL368"	"HL370"	"HL376"	"HL378"	"HL382"	"HL398"	"HL400"	"cHL136"	"cHL138"	"cHL139"	"cHL04"	"cHL05"	"cHL10"	"cHL103"	"cHL108"	"cHL11"	"cHL112"	"cHL113"	"cHL117"	"cHL120"	"cHL15"	"cHL19"	"cHL20"	"cHL21"	"cHL22"	"cHL23"	"cHL32"	"cHL33"	"cHL36"	"cHL39"	"cHL42"	"cHL45"	"cHL49"	"cHL54"	"cHL57"	"cHL58"	"cHL63"	"cHL64"	"cHL65"	"cHL69"	"cHL70"	"cHL71"	"cHL87"	"cHL93"	"HL001"	"HL002"	"HL007"	"HL010"	"HL031"	"HL032"	"HL360"	"HL363"	"HL383"	"HL387"	"HL391"	"HL393"	"HL419"	"cHL124"	"cHL148"	"cHL150"	"cHL153"	"cHL154"	"cHL162"	"cHL169"	"cHL175"
"NTPCR"	1.0402755744981	-0.904934384917193	1.08865947073552	-1.27508605646121	0.993783825466287	-1.50783051943181	-0.794457156789061	0.49786131735869	-0.906039242359214	1.19178513087313	1.19810408969555	1.26759628952452	1.05387384279528	0.487070310840926	1.30911014339346	0.283822827021501	0.402014157699227	0.336105981621385	0.692646223112231	1.12131625779003	0.439346145072344	-1.07956003182096	-0.357710766066017	0.989548610596306	0.327988929195668	0.469307146754114	0.533787497210667	1.18072325139108	-0.175831939256749	1.44038660422212	1.05932391142723	-0.836248990239069	-0.2874726942275	0.261140720689379	-1.09714105461123	-1.18207848114064	1.07132134293797	0.303082617724795	0.986429942760684	-0.876220636231029	-0.400391032304846	0.0425563815526601	1.0673260881032	0.454792381122993	-0.0808279443743871	0.301526945777279	1.49636574331354	0.73339014034548	-0.30662272583467	1.07774702548989	1.1881807955066	0.346486017709303	1.14216592475039	1.19886898908183	1.04496835391909	0.249410784629744	-1.34980631857132	-2.19146485656254	-0.868236313941755	-1.10523203477054	1.23477990829862	1.3022209358309	1.09787519580978	-0.114379097327521	1.14352636456478	-0.277486030036227	-1.71370895959642	1.090743788295	-1.57062530833967	-0.859062812917925	0.391237165925505	1.04528430102292	1.34136311123347	-0.654709596232043	-1.23086559005644	0.596191673501322	0.490789147197475	0.0831329239172053	1.13500753626454	-0.925061724265014	1.14720633911408	0.7406227059917	0.210267349715095	1.19688554475179	1.28516739988667	1.04366412192485	-0.48591816210811	-1.33542245993205	0.30767395350016	-0.742376047337849	-1.08460928792249	-0.465934833239355	1.18172331347655	1.10585788800329	0.929307994289112	-1.42652630396249	0.0318762809599998	0.125472459375807	-1.01063086418693	0.552561791312194	0.484215798438981	0.621759052891315	-1.15873675072601	1.20113015447843	-1.01508664948921	0.450441179009825
"VPS13A"	-0.786729345387812	1.45779757623192	-0.874114467469794	-1.53839309966298	-0.352875883748181	0.525885045744193	1.45019562339689	1.4457435783757	1.44274755883469	1.55816103915066	1.36764802078449	-0.690224886876782	-0.66786965852233	1.36038097600056	1.33750266640749	1.33326140423603	1.39870531338019	-0.589238275344734	1.3752402979515	-0.613727370571722	1.41600476540061	1.53387310381344	-0.961665896299281	1.32308525239429	-0.74522694436172	1.38206168396514	-0.759333359051798	1.2174387190982	-0.84614079204334	-1.66926490372492	-1.0473519284607	-0.527849434189804	1.3327913228965	-0.505730441236794	1.37454468441938	1.27034759211042	1.52414503268581	1.34273164571211	-1.5544213552158	-0.859073270629005	1.46757317592072	-0.655679332541059	1.36311953308269	-0.805248198736151	-0.610970203036535	-0.391160534576363	1.58298697973753	-0.882053776517924	-0.36892125564988	1.36253703957755	-0.422268618771639	-1.6258031732255	-0.37718046257606	-0.747491992263346	1.35160104000847	1.43446818739542	-0.820809956898691	-1.23683354582315	1.481709064132	1.55701879809691	1.45816770868677	-0.270111188319939	1.46098742185001	-0.624649030936155	1.35645942601627	0.0883509272832844	-0.519354617272563	-0.477744232866532	-0.97320229912287	-0.100532065240696	-1.08782288553995	1.36913726814339	-0.827132382622229	1.33642738156173	-1.71033212005233	-0.80532798767749	-0.617221504195682	-0.535699800914132	-0.444371237894537	-0.630906465434359	-0.479939348550862	-0.11801488401112	1.48052371462717	2.41449980149627	1.88058581184325	-1.27797985361952	-1.03021478691109	-0.735863678642727	-0.449773619879485	1.39799240251589	1.36607632248103	1.42976128919396	-0.658894190697005	-0.554894358950415	-1.04287717233669	-1.25275360731502	-0.709280652261024	-1.12581009960027	1.53543009811562	-0.123224211903833	0.854578378014554	-0.604757570981862	-0.415874829069408	-0.366143289283442	-0.704672064216221	-0.342586262914423
"SLC16A1"	-0.928955212226346	-0.720200888329177	1.15620606857551	-0.281577562245767	1.03733805766159	0.108241921036026	1.08676207459926	-1.33456075413448	1.02360751384093	0.670483662694746	-0.965279702922161	-1.52200184255638	1.13949301453843	-0.490344952215235	0.0538328398999494	-0.0787876093922698	0.14801960723685	0.382583967618414	0.544744346585941	0.37292975230885	0.591863145403699	0.252236608971774	0.174595014036469	-1.05980977030229	1.17737471535334	1.13626380419988	0.459802741244574	0.00627613463452416	0.0507518224776019	1.07367518978768	1.07205439588261	0.854111011394671	0.832943546170356	-1.06148808994452	0.545151090754925	0.530608452449749	1.15245673598727	-0.0403287176967967	-1.11683409981519	1.04064339914387	1.15115724238726	-1.19366128855262	0.0298366924901364	1.07620235024545	0.288605820550845	1.13489250591379	1.06855714459687	0.668101279256693	1.03542152876298	0.310183386804018	1.06793188674823	-0.258793176515831	0.389874293962722	0.728298701828428	0.52839727326971	-1.85446333272814	1.03632512106371	-2.32019527331006	1.09943840449564	-1.72868451121241	-1.32751360649476	1.09720968108299	0.247779967288083	1.24014554302225	0.0982455260754834	0.362698290538133	-1.43754950164546	-0.432891042652867	-1.07530277902996	-0.115994862089873	1.09718533595522	0.53723282344703	1.2928161812946	1.03480317451462	0.973847851293329	0.608525607506579	-0.935302807042826	0.382831637784791	-0.346559949976377	-0.75298232646999	0.983745809174773	1.10772227226168	1.05345014340243	1.44710616468562	1.17561497837327	-0.0868112103542107	-1.06922876781617	-0.560440336105706	0.320233817775219	0.665228905174114	-1.5907322014955	-0.0692598471214327	0.446571939529339	0.384448587266848	0.427016332732511	1.21258144620999	0.16739567825472	0.353024384774113	1.13261854474143	-0.0785092659885462	-0.259453331747753	-1.25408629647966	-1.14430987641033	-1.58751522993737	0.406675628487511	-1.20570225801018
"HAX1"	0.0246575542316795	-0.312977438990102	0.169183310271436	1.30917091286195	-1.36026274307909	1.36837879523903	1.31194453453792	1.30604301555751	0.172772603154811	1.28012260606224	-0.560161460019853	0.0921705786663745	0.227655428906125	1.02706585060673	-0.648351761274595	0.510501100254627	1.31701288290301	1.30661558108497	1.38930845344041	1.31741316485419	0.0962443884831095	-0.416069351318809	0.0456654912120445	-1.25347898764771	-1.13689197226662	0.0219568490943249	-0.619610051059453	1.28576603007841	0.101078061903564	-0.498276958929364	1.38093470672974	1.32146323686475	1.29049579431224	1.27167122322312	1.31888044143613	-1.12749302304454	-0.158767912525615	-0.561945672461104	1.31363754275575	1.37590781645976	0.292453829253828	-1.30295174259746	-1.47325598104166	-0.0412920749691153	0.130664510250064	0.191030063961891	-1.57222624412539	1.34906224517944	-1.0313396410286	1.39637252231628	1.07409081432974	-1.34194073499788	0.138309591026979	1.15139749467492	0.0630323872497145	-0.762682833282461	-1.36393087540255	1.76634863686786	-1.40932888610897	1.4256868066581	0.132732874755811	-0.122241309487696	-1.36004944270691	-1.07799578752462	-1.11693977400031	-0.0161781768724633	1.26877929659899	-1.32627687263933	1.31584447312986	0.0371886239545128	-0.471935994524626	-0.725912333802549	1.17033405444823	-1.22986587737559	-0.837188655498445	0.626111398767212	0.197118881957622	0.481021815077364	0.125177407129057	-0.1274643789298	0.00376231812478959	0.165570410799549	0.145087747567639	1.81027564465583	0.338182646812051	-1.14365873833882	-0.568987431340751	-0.470304681664402	1.25522725874071	-0.497648859097844	-1.20167097442925	-1.33134712415208	-1.27754106037805	-1.54760504931836	0.0391677726585642	1.35887266076912	-1.10666949831601	0.239620196319125	-0.0765223244293058	1.06235948185345	-1.24511726037329	0.139193726970172	0.00348817807191224	1.27979523949524	1.32779563250567	1.18037045659
"MAT2A"	-0.397158505544626	-0.591812926203731	0.697659773791605	0.65797361363174	0.487926298352248	0.285415148587238	-0.940697917693457	0.824486295229961	0.296130969468026	0.414560551028306	0.682502277596926	0.391916008734249	0.800249892844606	-0.36378505732564	-2.0198858670636	-0.731209914824742	0.358366465580105	0.503880750192181	0.583801828774186	0.585293524587264	0.2154209307499	0.487895096748355	-0.135231872629235	0.250923412201894	0.884738063154369	0.76870948183633	1.20674354939547	0.785996955702287	0.750285130155389	0.935515244828484	0.673233472348816	-1.88490219439591	0.521016844039186	-1.44472341948506	1.09561959399343	-0.369872549373971	0.749171136263775	1.10384115297943	0.552260523593346	0.705476940257597	0.31620116220864	0.949914396554837	0.692408029544328	0.415629003928878	0.703317818802624	0.929892216550631	-1.64845360001325	-0.17271413536634	0.974905394151681	0.901961616930867	0.851510927872582	0.45250778996272	0.802748759848891	0.286886201411573	-1.06518534231544	-1.01233650614065	0.794836086268751	-2.15254073725408	0.466780165490959	0.423490371155867	0.430677445021969	0.396866058741211	0.467828987101839	0.79306547598665	0.66822356875247	0.907122564539773	0.716134635303228	0.651586287866014	-0.27431751299168	0.808438609397972	0.968864355587886	0.845777518786086	0.765639239248793	1.08331701445633	0.302188774470606	1.16964244714599	0.110214318915002	0.0431129282136148	0.319511849774973	-0.533085138936878	0.767797989184891	-0.474638079112245	0.709681423493128	0.493088537147656	-0.345419690846074	-1.50349538338907	0.0291697235630529	-1.06594907083172	1.00836364052062	0.226504151541516	0.887471321978673	0.430578692087265	0.739223055917023	0.856119097066684	-1.13158245203388	0.561351833253717	-1.1315113170045	0.753286992151589	0.842026382785055	0.852917378676073	-1.18306567851758	0.941445372704446	0.512562606599723	-2.56325935586892	0.994715726023419	-0.0741613875865339
"MMAA"	0.141789141997253	1.264003114847	-0.83854554272354	1.25778772773783	-0.892941359767726	0.113787261136424	1.33650704911495	0.0645162849020822	-0.0847063652843788	-0.822777659131812	1.31490451496236	-0.816752344155712	1.33044618453975	0.210469873454662	-0.436212598703742	1.31217353870975	1.39489890468994	1.26355942380529	1.32682295917462	-0.0470432049529075	0.119276682185975	0.283877250868847	-0.889015150647792	0.153888982750412	1.28232521774336	1.31307421953252	1.27336815828676	-0.725305241515895	-0.230792181672462	-1.79859654418417	-0.164109028906687	-0.117348539528504	-0.816426153674275	0.127184125443568	1.30604219085005	-1.09754562754208	1.33369447922549	1.31071999724302	-0.546752367277304	-0.833553122764595	1.29772804226997	0.058940668891289	1.29739699824092	1.29020213178273	-0.152760749470647	1.2966093206484	0.135106649263841	-0.669015164299122	-0.203547910362786	1.28528910955556	-0.0229931859126107	-0.10810923682469	-0.915840601125791	-1.75249915085017	-0.0750238749316316	1.38809162513473	-0.0872744396749587	1.85959963269944	-0.917918518195364	1.3423308790477	1.31098092799539	-0.0910448190590824	0.249950928409372	-0.0835254603335797	-0.966037358608251	1.30161920044342	-1.33358672896649	1.33628800413311	0.193782399192457	-0.777533926777893	-0.7586710278634	0.323708978456164	-0.117456395800532	1.26410545254802	-0.852423867985966	-0.0946294220155952	0.214230014351361	-0.153665071451239	1.32429813150921	-1.59180858686476	-0.908973607303573	-0.326364716481325	-0.553793470687984	1.27341193072464	1.39593315859168	1.31613750362883	-0.675805356702027	0.0823750280100368	0.0351945749954481	1.32181269042165	-0.58026221796041	1.33344845654441	0.140206515414308	1.31245643633833	-0.7866569857353	-0.3976886835177	0.184987083679635	1.2596452825357	1.30844949535817	0.096922625263298	-1.31270876819792	-0.176059715086897	1.27173801232774	-1.06378336060624	-0.88909059417982	1.27059490427432
"TAF8"	0.17157110385794	1.47528022344582	1.32604662309555	-0.112674231451341	0.374466682309309	1.37077021622725	0.25190636342127	1.32109151651133	1.23855791946845	1.41624657115701	-0.329298944682297	-1.55789150158418	0.198018953384764	0.360026352036841	-0.700238775855946	-0.698060308395789	1.40779182381092	-0.770919603728806	0.137857682599541	1.34127565756549	0.385855810033633	1.22632270589026	0.536079989039039	1.04934711506015	0.161058997651026	-0.514331575692257	1.39575347243967	1.12450231060853	1.47299636331079	1.74253832034469	-0.597696613560552	-0.584237406277541	-0.532359141807517	0.464867638863606	-0.0460856853483167	-0.850873793749112	1.28491895865184	-0.310938178866902	-0.0713470636504448	1.31211489887767	-0.0249029807861562	1.22061986667375	-0.0256225136594387	-0.253148020051529	-0.577705661584541	-0.534121241094588	-1.23498924331952	1.21661055515086	-0.246024685840678	-0.165787607863734	-0.971057466452215	0.0336056060363176	-1.68530296114224	-0.49167847682469	1.2760398422045	1.20877643867444	-1.63055140356499	1.48824238452356	-1.29645072613964	0.25441434687654	-0.939371459441842	1.3649425124783	1.34984852477612	1.41633107927197	-2.17702512920362	1.32629620804652	1.17533746450244	1.36563030285	0.623536035579034	-0.425477514822817	1.15366369553472	0.0936042020750767	-1.3475135444927	0.468142954616445	1.33089996493546	-0.0533308249384337	-0.483267178050078	0.760864747505054	0.18867727390835	-0.410166485518118	1.27624492926986	-0.800440259130272	1.4844052029513	-1.02871335185439	1.4779486544604	0.620580060105552	0.439793795268007	1.40836820463077	-0.783804930533034	0.110592042504881	-0.574025711096786	1.35333053543947	-2.01211449189464	1.42836766575313	-0.148282406793907	-0.427963178514346	-0.0121999582313173	1.15842961815286	1.38975630853308	-0.579728512525106	1.24523110558866	-0.812607709127539	-0.312551681742107	1.30557472423535	0.0330753066201838	-0.268886078318039
"SRRM1"	1.30475066484105	-0.158674049763393	1.2653668908962	1.53992578995916	0.0737061592459029	-1.00169959659413	-0.365198155593112	-0.600999023062151	1.52842747182614	-1.5993376276646	1.60493739101386	-0.545356457399457	1.36644738795678	1.66357869257984	-0.103740392535083	1.56909064196522	-1.33190241798248	-1.07288592272203	0.031600945973867	0.333425585996849	0.468703764727911	0.241912260712842	1.32794539399803	0.4375863118567	-0.78497059539063	1.42168426257472	0.965102166187624	-1.17039002872354	0.0295752357059436	1.78498297987554	-0.874633765787849	1.53446169322886	1.21372444607675	1.40922601138361	1.59750284418669	-0.818005704452227	-1.05076834060018	1.28086919515913	0.239824734447005	-0.00481443660463201	0.210705809022223	-1.52414771391856	-0.0899689094156201	-1.08068638435006	1.37008721356546	-0.917140713404757	-1.34291481457117	-1.01399844414171	1.40759621787916	1.62133151579537	1.61245542023056	1.63393903518897	1.39177025044932	-0.781554329956165	1.34197050096514	1.2812059353102	0.368026146366005	1.52309567449279	-0.123389656542747	0.889613676951926	-0.481177939557609	-1.12377067329606	1.25975839521859	-1.0851406535153	0.246930189861651	1.04447881245665	1.20466802005695	0.654085621294456	-0.714071638682674	-0.242827774515228	-1.08453598669069	1.32873792503898	-1.3308841810046	0.146641417037316	0.234336978270528	-0.535348579049431	1.32849696858597	-0.667736606490062	-0.240809911642317	0.186827571063343	-0.393943460231695	0.259242958132994	-1.0660437926199	1.72493402181351	1.40040626629671	0.430757027731389	-0.250638565194668	1.38558301457778	1.52099682152801	1.00317370699915	-1.61497475082653	-0.78507783307821	1.46129631019832	-1.26721326106498	-0.510759082310492	-0.755331956306146	0.175621657208951	1.35663670724151	-1.76666577910445	-0.573662248649745	-0.583866612953501	-0.097568193386087	-0.574861326748438	-0.977287427453257	-0.325689252193854	-0.56272872222778
"TTBK2"	0.780461052674255	-1.23324263018824	1.18577797529255	1.1177629790055	1.02720012176793	0.575824455911656	-1.03152419676239	1.12568005982089	-1.29164760089537	-0.160391168765043	1.25410653143344	1.16836459922159	0.328359086324087	0.298929425238182	0.316446479394782	-1.39586452312441	1.14501745915448	1.11781208211072	0.996304628756697	-0.444501897420032	1.15805793443092	1.06010096691556	-0.583500612756415	1.13092398648644	0.937785971060118	-1.1865624926559	1.14990969113537	0.565070509082937	0.778005416332279	1.11977475491305	-1.31049104480312	0.639295250810615	0.118432331269114	0.527617735360241	0.528513461025843	-1.42896313609938	0.03746578104273	0.522742755863195	1.10251149159277	-0.388854911902795	1.08228602616448	-1.30005800167475	0.638118521465858	-1.34954019025857	0.36062815666264	-0.254615617986801	1.26347019796737	-0.392028159974226	0.424348404621108	-0.94783631035175	1.16268461189677	1.21080700076872	1.12278005115002	-1.1175452584464	0.0752262919471525	1.20867472183495	-0.28491633276859	-1.19771162291375	-0.899837784142078	0.225119740750272	1.22518834498729	-0.177654627541872	1.12334689608435	1.321192288768	-0.0899211784319318	1.24712913217141	-1.60809717058629	-0.502090576932405	-0.672529616722752	0.536403297389311	1.10367702804826	1.1384609575618	-0.999344123370305	1.1976396169563	0.190263709770402	1.11960024459771	0.521501445628847	0.543023746604585	1.04571716284843	-1.61344760489406	0.460025613212397	0.59317253080853	1.1265272196642	-0.671095524806431	1.18007253082308	1.2159916904168	0.70672339025726	-0.364747869069597	-0.940898284740327	-0.21316393245526	-0.134989085350327	-0.316677939720886	-0.135069175410289	0.218782704967207	-1.35853350996238	-0.387262835132328	0.0562245283205109	1.1125648163949	-1.00122535838364	-1.39461607196101	-1.170714843286	1.066465403752	-1.37573294853993	-0.228248841818328	-1.3568793691457	0.500622628589773
"SCO1"	1.29816209398511	-0.0945575500212123	0.133610220381341	0.020099817700345	-1.17793324013192	1.37307858041718	-0.611146717327689	1.26227865553843	-0.964140034604008	-0.880566099326978	1.4645885690442	0.0840416576139696	-1.08249819299297	1.31129621595928	-1.53789828038728	1.30044763838859	1.28342712643987	-0.295319213166859	-0.128360298973722	0.217899191233486	1.27555895851771	0.222595608074246	0.0170033038072113	-0.0884984993244345	0.443690168048667	-0.409483893551181	0.172809222836514	0.109694401733388	-1.09551075437335	1.31379398644619	-0.221212896220609	1.3122978032406	0.0951550342874347	0.0541024234576094	0.227374636386339	1.3190684041565	-1.04566726604316	1.29194575595417	0.219640016312618	1.28190988437764	-0.0878926571063038	1.31926742994802	-0.848385591759238	-0.55018012549131	1.29890347239182	-0.981435678010965	1.2236442855924	1.33123999200201	0.103196600389057	1.31135567774008	0.33080722679427	-1.13718778525489	0.129199492214964	-0.931897381671476	1.30405419659221	0.0735600605617971	-1.11064999462615	-1.62751477667915	-0.572723218972142	0.605459591447151	1.33514731199951	-0.212660155847524	-0.739975630758634	1.62730560189766	-0.743928531568946	1.2784691475397	-1.03134598877325	1.30091389475913	1.31848599695191	1.34288823373523	0.327927283462399	1.28979414021665	-1.26281853995629	0.140555041972619	-0.0542862918731683	1.32922881626859	1.35579720262258	0.395143382460095	1.22644211497943	-0.6076022711482	0.0371495571185449	1.27849863031836	1.36310094954663	-1.18734863892299	1.51826785740887	1.32254953280329	0.235150534122877	-0.902187113407822	-0.0265477688201464	-0.134221184959856	-0.985444095263698	0.385143478500418	-1.16356019755503	0.442330031065735	-0.158331932902077	1.28792277076964	0.793634708846556	1.2874369008781	1.36214730189229	-1.03246440687707	1.42196696883092	-0.321139971314822	-0.599901823793482	-1.37149706361071	-0.441251752789524	0.200110828899556
"DUSP12"	-0.173629868670114	0.438115766777287	0.522784001681546	1.1989396617846	-0.910707965564277	-1.21074134126156	-0.678541572581447	1.15915108942581	-1.39911826996342	1.2368356335176	1.42040657704285	-0.783571802721302	0.559150055287169	1.18094925046681	-1.45678681933715	-1.00406332960515	1.24947167374653	-0.0963943787827615	0.163481554153803	0.516996901512801	-0.527955042620204	1.09031854549018	0.698765515813164	1.07147423308095	1.04673182933187	1.20038062295558	1.06621005772032	-0.184524870167896	0.693064874890328	-1.25783478471737	1.09067093760051	1.06982617742398	-0.0147432901729189	1.07675106922946	1.03948667934749	-1.2563503716219	0.181825179158224	1.17030889433116	-1.2770947051528	0.531901272735938	0.0470638357764181	1.09208911022037	-0.141787871518587	-0.606076389759101	0.311663626464702	0.13657018597789	1.28600340253561	-0.247797843544413	-0.861657666769092	0.643165504925528	0.906330678998886	-0.143418438810124	0.0991746585678693	-1.09647332743281	1.27064535769893	1.18634024160711	1.03383035470398	1.19917650994781	0.492104036349332	-1.41789512708321	-0.0796936135662867	-1.01202506412351	1.09402257550396	-1.81401531835136	-1.24011215007872	1.08934282103771	-1.87771844694045	-0.511225637837895	1.10599750288667	0.539697907141053	0.417550204629753	0.311170446647585	1.174610508142	0.544240407362548	0.320661959341127	0.719489749554394	0.849293144445743	1.04690609974235	-0.35765375580148	0.51600450593363	0.169445514083527	0.520050389555927	0.0808347205026783	-1.76386271850216	1.27678016471377	0.141225721788952	1.16010666495216	-1.14742376251212	0.522183335825038	0.541731499621002	-1.00241537498708	1.10611832660369	1.06369803485991	-0.293597886377546	-1.33356071659639	-0.157669333105776	1.02745821751172	1.16044591163368	0.734478598263377	1.18195869092967	-1.50756523266095	0.280328053362039	0.437677821496945	-1.42310806619883	0.681914159817757	-0.405825132292698
"CAMKMT"	-0.0122680600702862	-1.15418056399913	0.297068208202477	-0.120351042197755	-0.11024112252513	1.21338173316989	-1.16502010576295	-1.4496754786075	0.0735476182451654	-1.30299407553939	-0.748699403576726	-1.14530545238979	1.34721201234084	1.185631002079	-0.959244049940102	1.29405790403377	0.65211073423679	0.166976279800139	0.310360396213842	0.299314703547996	0.905190629327332	0.670211799125658	1.18111770756498	0.991047884573116	1.14796626925298	1.22296556874434	0.426299476191329	-0.942258438547779	1.1125797229023	1.27044213517166	0.980477648819942	-0.425368201158506	1.03342162778405	1.04229086311424	-1.01013978673631	-0.603931369542153	0.466608623776694	-0.546864886364521	-0.181866737968068	0.0352589405283215	1.15411453666363	-0.846825358684651	1.20338560326504	0.819113795819411	-0.994250519944074	1.20946435921198	1.38166504199627	0.22475867477513	-1.16320827263526	0.785091600589024	1.28709626776557	0.312192949115406	-0.084749331320324	-0.640737645174584	-0.82030403257117	1.3635381851048	1.32506250131593	-1.70738257417217	-1.07407155243028	0.735112134595912	0.651238138135107	-0.0728364036098669	-0.729949159398876	-1.48948717946414	1.16542891766366	1.28148392798149	-0.665876638769516	-0.443385896414643	0.471749799191328	-0.113501126553601	0.22999322703072	-0.0193786283606982	-0.811748048885044	0.821356819667946	0.146465191575797	1.1982351001062	1.2444754309517	0.625524605955005	-0.135055675334375	1.23598728094036	0.0846970539045075	1.13011056327545	1.22316492417962	1.51720939930237	-1.2488294437458	0.578126937716617	1.07920127863214	0.44399395583524	1.23803739602117	1.25650416973359	-0.979032079185919	-1.1129214955382	-0.76978733831997	1.37287635052873	-1.02321349609841	0.252338390369199	1.11158707200924	0.740099404652926	-0.157118484765564	1.3104702882854	-1.18631105229769	0.0823316434477726	-1.1195988169693	-1.14036447487524	1.1855880087609	-1.13102590750568
"RNF38"	1.21636468608651	1.3268269603743	-0.295264925791869	1.22663189467962	1.35661804444866	-0.404729504484246	0.709386637737212	-1.11336211726154	-0.461938269217552	-0.396561828988647	1.34579950136589	-0.440691592292634	-0.139568505206745	1.35647597588577	-0.0757367727447051	-0.941396715739112	1.29551954106225	-1.78780312260146	1.18439930221132	0.0268702486679684	0.960327758808651	-0.0364086759660694	1.33277951211593	-0.273421905476643	-1.20614861133611	1.26944198669417	1.30809856745937	-0.0614721501321878	1.24228329572536	1.70964698044948	0.154042458919936	1.34353367590201	1.36252428627957	1.37621855098538	0.472850570731082	-1.3122140331564	0.0950153082661915	-0.0590450678934797	-1.12125494051002	-1.22511546352754	-0.231996035397217	-0.470819811598387	-0.262263650709363	-0.237173930133442	0.119203124399403	-0.564570581607016	0.925649613467005	1.23451534036394	0.172299993415906	-0.0507125891814499	-0.972627570075556	0.0967219939300316	-0.322849819987049	1.30764805915714	-0.867394283101698	-0.755354193007757	0.084138478382588	1.31809247401331	-1.27001616748884	-0.876354814603907	-0.027011935435613	-1.2593336445213	1.19779278379891	-1.06312963549419	1.38672235582257	0.924855487542733	1.23973218395495	1.29918711626889	-0.489886725103065	-0.161554163688802	1.18750349898294	1.23091698477335	-0.156860080641573	-0.0148217543039423	-0.8174473768377	0.0917563040538982	-1.68074244503178	1.32090699350704	-0.0189478122972032	-0.76737889610707	-0.298577633853478	-0.0630693239348872	-0.0683198689316057	1.53153274372412	1.31640367672843	1.19836309679819	1.24091177853164	-0.142265355033651	1.18630590945496	-0.0689901388607207	-0.136252697902284	-0.176564237712925	-1.06769295019102	-1.42633140295081	1.37319067373977	-1.49854354008919	0.354111584934719	0.00600292361284351	1.30429315078995	-0.922001941202438	-1.27304358470445	-0.420785349032804	-0.31589236072061	1.36778601814469	-1.12349596271978	-1.0448012737945
"SEC23A"	1.08258588895696	-1.07517824589399	0.865310935264502	-1.01890404444059	-0.470721372710673	1.36169752354704	1.54578010898878	1.56006905296539	1.34519017916562	-1.09123060290695	-1.06380509764557	-0.558700188605435	0.574247015093045	1.05111874164987	-0.343200856562628	0.503732065356842	-1.03963697968245	1.65012457230499	-0.348013897131355	1.49070127558904	0.702845231116046	1.32851240582844	-0.845680819166463	1.34883190062037	-0.444875561451339	-0.0704271113807448	-0.314890160358442	1.19778667885985	0.332800662645376	-0.914245935437546	1.20444440114075	-0.285572264224003	0.116299462452624	-0.70410395381944	1.19783819017168	-0.646918872020661	-0.696379345482537	1.16675474958928	1.41595390847307	-0.995818629077038	0.00863685338635377	-0.38662703722337	-1.03165720823236	1.04278965847368	-0.596799305582624	1.09704467046342	0.27534621110446	-0.679500589506169	1.55632690980547	1.12609501968527	-0.669867871721518	-0.716994558952878	0.726055793291002	-0.73907336588067	-1.07439217822165	-1.24419417219813	0.472208646843448	1.86410124241516	1.36499622939265	-1.07351721896433	1.66387495950318	0.512461101549734	-0.455670982126365	1.86837082885854	0.615504988471081	-0.705017806842515	-1.20683434675563	-0.818098548090313	-0.381777550234065	1.06359883869488	1.37126471943479	-0.342170177109335	1.62840600210742	-0.561588374398781	1.47342801037749	0.299877768040829	-0.513422866010953	0.913700064128013	-0.821973836193562	-1.05047531799129	-0.294685521783366	-0.543873878296197	-0.353200145333634	-0.611442023084953	1.42024042333783	0.31349723891862	1.17660390809051	-1.14126461211679	0.328114207470838	1.09001754866842	-0.704983851104162	-0.776884938601007	-0.467877548101725	1.82811042054662	-0.880101363212856	1.23546011113283	-0.822504475333001	0.0308610586085588	-1.21816112868686	-0.678470282732364	0.0877523395028369	-0.532790865394534	-1.29833548782722	-1.40518496951971	1.2366104338213	1.01835486176189
