"cHL04"	"cHL05"	"cHL06"	"cHL07"	"cHL103"	"cHL104"	"cHL11"	"cHL110"	"cHL14"	"cHL15"	"cHL16"	"cHL17"	"cHL21"	"cHL22"	"cHL29"	"cHL32"	"cHL35"	"cHL36"	"cHL39"	"cHL41"	"cHL42"	"cHL45"	"cHL46"	"cHL49"	"cHL52"	"cHL53"	"cHL54"	"cHL55"	"cHL56"	"cHL57"	"cHL58"	"cHL59"	"cHL60"	"cHL62"	"cHL63"	"cHL68"	"cHL69"	"cHL71"	"cHL72"	"cHL73"	"HL001"	"HL002"	"HL004"	"HL006"	"HL009"	"HL010"	"HL013"	"HL031"	"HL032"	"HL080"	"HL146"	"HL150"	"HL359"	"HL360"	"HL363"	"HL376"	"HL382"	"HL383"	"HL391"	"HL393"	"HL417"	"HL419"	"cHL136"	"cHL138"	"cHL144"	"cHL146"	"cHL147"	"cHL148"	"cHL149"	"cHL153"	"cHL156"	"cHL158"	"cHL159"	"cHL160"	"cHL165"	"cHL166"	"cHL169"	"cHL174"	"cHL175"	"cHL177"	"cHL01"	"cHL02"	"cHL03"	"cHL08"	"cHL09"	"cHL100"	"cHL101"	"cHL102"	"cHL107"	"cHL109"	"cHL111"	"cHL117"	"cHL118"	"cHL12"	"cHL122"	"cHL13"	"cHL19"	"cHL26"	"cHL33"	"cHL40"	"cHL43"	"cHL47"	"cHL48"	"cHL61"	"cHL64"	"cHL67"	"cHL70"	"cHL74"	"HL003"	"HL005"	"HL007"	"HL014"	"HL015"	"HL021"	"HL022"	"HL079"	"HL145"	"HL347"	"HL356"	"HL357"	"HL364"	"HL367"	"HL368"	"HL370"	"HL378"	"HL400"	"cHL124"	"cHL139"	"cHL151"	"cHL157"	"cHL164"	"cHL167"	"cHL168"	"cHL170"	"cHL172"	"cHL176"	"cHL178"	"cHL10"	"cHL108"	"cHL112"	"cHL113"	"cHL114"	"cHL115"	"cHL116"	"cHL119"	"cHL120"	"cHL121"	"cHL123"	"cHL20"	"cHL23"	"cHL30"	"cHL31"	"cHL44"	"cHL65"	"cHL76"	"cHL77"	"cHL78"	"cHL79"	"cHL80"	"cHL81"	"cHL82"	"cHL83"	"cHL84"	"cHL85"	"cHL86"	"cHL87"	"cHL88"	"cHL89"	"cHL90"	"cHL91"	"cHL92"	"cHL93"	"cHL94"	"cHL95"	"cHL96"	"cHL97"	"cHL98"	"cHL99"	"HL353"	"HL387"	"HL398"	"cHL137"	"cHL145"	"cHL150"	"cHL154"	"cHL155"	"cHL162"
"CCDC80"	-0.00354919694312187	1.50135509409896	1.04093071779149	1.08553686248704	0.759057751927657	-0.291677280221231	1.05270164002334	-0.883250882089419	1.05650392379086	1.26922789968536	1.2295833645205	1.31796522226749	1.04113654675899	0.335002247163347	0.86473973045852	1.20730127761058	1.36763880697308	1.21196770354586	0.600230839901597	1.42149609052284	1.01087265116093	1.09940446712513	1.24733661101116	1.08129875556845	1.21054573672202	0.605886135191087	1.16582918952911	0.62989591183605	1.20169232002674	0.867939464275335	1.17528212569457	0.747901611884354	0.42830997459855	1.12775236917495	0.464393310951017	0.798814363018507	1.43876815458422	1.09059307229137	1.29225146716141	1.36523028557567	1.11670738196882	1.28645140243933	1.22658949146589	1.15974570443047	0.200440376103355	1.07935698135142	0.549222664882624	1.29563302411312	-0.901472169047793	0.763513941491248	1.13203046048957	1.35773716107044	1.28954865988736	1.00406397703731	0.590929916481404	0.766068425518966	0.580279614487679	1.28618744275591	1.01511566240293	0.317216114050275	1.17917810527913	0.724591526458858	1.35894472668236	1.35142972554935	1.42494032070096	1.38632841524997	1.20841470854621	1.51107087987569	0.89815607153212	0.131422295983683	0.35488512520097	1.36947863369153	0.170301163684984	1.0193116417098	1.05912113535603	1.17039368394499	1.06717292995186	0.415987522155787	1.23593798291321	1.18513886735653	-1.37045285111437	-1.0059522954902	0.408296197516976	-0.806483474299717	0.199508122152049	-1.2761878246155	-0.323647895218072	-0.222708927534156	-0.46590340639996	-1.00114631791159	-0.698716529075092	-1.04360937058819	-0.108836707587531	-0.143521690648586	-1.01911511540606	0.0500122484388032	-0.582178977486804	-0.358989206399373	-0.411321364495321	-0.903909526042027	0.0646320411471624	-0.874912039092552	-0.82306050358728	-0.399772310842208	-1.26574125852782	-0.608457493972514	-0.0752073628673509	-1.33088353419286	-0.235896763886416	0.300435275382053	-1.28724449699792	-1.41255467453116	-0.310967353634359	-0.51979008074475	-0.950054029697409	-1.42670663094744	-0.992476911885937	-0.444121876183056	-0.311642747429073	-1.34828964287993	0.0949225844443927	-0.383080794115115	-1.16745465773188	-1.20058122617141	-0.72176165469295	-0.169792856770781	-0.720867285340874	0.00912789278784378	-1.05225062525798	-1.50900930384286	0.393248388761605	-0.0042185117372206	-0.825710710433112	0.463418020473206	-1.21860662725466	0.45838840102048	-0.961249758865367	-0.299073129410969	-0.529926813662445	0.408853321423824	-0.701293063377427	-0.782505892660585	-1.08440628897746	-1.05255165473259	-0.0299378012824256	-1.45746675516135	-1.08118194524323	-1.02764245472552	-1.13544290035654	0.506971949180412	0.268156396042033	-1.62221408009927	-0.675789138032552	-1.2988730277835	-0.995930906228616	-1.53276261737261	-1.53977431197424	-1.57882525880049	-1.65359855799552	-0.035019980926169	-1.24703025125321	-0.554670946533627	-1.52016648486797	-1.41408298697451	-0.635289235208581	-1.45777200480609	-1.63228333153499	1.00942762175801	-0.910533180363931	-1.16679376637115	0.328451973213014	-0.245609404614659	-1.23382028830151	-1.65747575642741	-1.58980158835249	-1.33502442384256	-1.66181041059039	-1.16579567913204	0.0703963506640144	0.764293431700743	-1.55407004063593	-0.637604970315214	-0.132828541742548	-0.485087810290686	-0.744846698169161	-1.65244373324538	0.674095067838993
"DCN"	1.08762148159446	1.42571136577245	1.19800824241632	0.993975295200863	-0.620049196460224	-1.00143590804938	0.212832415973503	-0.540157246030011	1.0277715992102	1.26040971746904	1.11932051694228	1.31617697343577	0.479629861299328	0.433722150305915	0.997885404811857	1.20397875426105	1.35400082379085	1.10592656274021	0.690775448368007	1.44625768907107	1.05128593218664	1.06727815885359	1.41032978611889	1.04963252024678	1.31263787828578	0.988468900025333	1.2689327797237	0.611738865271405	1.16784113667247	1.08088470804712	1.03715787797704	0.5215652186183	0.476914736213317	0.82047982904642	0.619826877435176	0.734798944680701	1.38827892804176	0.835804692931886	1.32634405663495	1.20845935117947	1.1175002986419	1.2969228815311	1.01947014038077	1.31430405009582	1.33583810636077	0.676214639274322	0.791062925553223	1.23944324100839	0.145663375702434	0.455319731587202	0.934705004906512	1.27291007404701	1.31568836027099	0.213616650545151	1.15386695974531	0.722895888638641	1.12891614824803	1.22564431847734	0.722510270335687	0.399636481161923	1.21697485800606	0.530911129330387	1.21748225187995	1.18757572421053	1.22444109591925	1.42716264409853	1.15964533133115	1.15212949955302	1.00178315470559	0.590892051137444	1.30551050748541	1.24914284082648	0.505603418832152	0.76943984071399	1.0495930960437	1.36877049498788	0.737697928884441	0.453281147010215	1.14323070691512	0.884381759311044	-1.2441498277462	-1.31229515967894	0.0935897216461309	0.0401257571241284	0.25554378517766	-1.40000702306198	-0.174119227190474	-0.276001961947252	-0.984090168940225	-0.681689374159559	-1.30048302039371	-1.36056313985572	-0.982507570913466	0.321591539452524	-0.457618055451228	0.563087943035547	-1.03499636960777	-0.118411811773051	-0.207798411918151	-0.322946271440028	-0.010026622683887	-0.635150778616496	-0.588054266112999	1.01920146189049	-1.10585870679044	-0.794047088866314	0.151405191295147	-0.972928421007052	-0.793484578859665	0.320502234104385	-1.30259552436228	-0.92273874364798	-0.0158160193750405	-1.0048985468852	-0.442058984963249	-1.33933028152714	-1.08619861537246	-0.83119432446303	-0.570698384199574	-0.774667770605285	-0.0610586910051158	-0.685141662544439	-1.0557339831467	-1.16294085431644	-0.521318382728147	-0.386640727675045	-1.17320612796395	-0.108531608719583	-1.38759164702083	-1.30299478282195	-0.22104839549454	-0.273107875997694	-0.944555505133102	0.0564637168501533	-1.0478583422845	0.22746694722849	-0.766428910612677	-0.110168253209939	-1.07416085979041	-0.373410889201435	-0.360752788700571	-0.744522551068627	-1.58755738320755	-1.50080359664649	-0.909180797661062	-0.298214454208973	-1.24427958424638	-0.847939121094182	1.16945048903881	-0.16313402921569	-1.12095115491085	-1.42641105939903	0.349810335235646	-0.859154357669508	0.28909302978595	-1.25862126515288	-0.93273562469565	-1.70870187722299	-1.59289142171493	-1.60530025365982	-1.66725695393417	-1.61129811532947	-1.51989384695053	0.0614758193091691	-1.17888408356662	-1.54483171119975	-1.45947909257933	-1.11771197016659	-1.47183208190969	-1.44559179647192	-1.16516284419306	-1.58375900921278	-1.18328548803622	-1.49715768917876	-0.0387925276902137	-1.32649476318467	-0.625588737189052	-1.65733826476278	-0.183528864442667	0.359105282348201	-0.910621687599144	-0.378856427848229	0.954940343065255	-0.511969739042879	0.351629349946328	-1.40655555621392	0.937080018716872
"COL5A2"	0.316145293897109	1.41891080453698	1.45416671483205	1.10079121420009	0.597573439886899	0.543122851247999	0.0706800352924632	-0.968137293744349	0.0912701451117876	1.76132993767925	1.43279933199814	1.72730103145712	-0.112637241691325	1.16638376948721	1.31709172317944	0.871204347085715	1.43116921518906	1.27564061601473	1.13513115658156	1.17384291785644	0.319150857547482	1.52521820981348	1.62451566097711	1.07954406950426	0.440546890326981	1.36292957454645	1.78390194226501	0.534250376001808	1.21790486495506	1.56794184456702	1.24531204050582	0.199257078101259	-0.442077962364596	1.16629597437489	1.10696245798444	0.600402673892629	1.3691003060663	0.457709924417428	1.5611910788368	1.44494028525654	0.664974657762228	1.08787585769804	1.14070122085777	1.39905258251785	1.21605011664703	0.357407060854199	0.557539490469285	1.24412134732063	-0.916177789814813	-0.0343196008373107	0.439017772112526	0.895663771399611	1.10187883119811	0.397519068382096	1.22712663831742	1.18200805965002	1.22709081282845	1.62320953381086	1.50601767976793	-0.79050654570827	1.3246107779929	-0.322408266261304	1.23530177929979	0.960538125878725	1.31203711132541	1.8648159803987	1.14290189731876	1.45486337610065	0.642689920766258	-0.798238224477396	1.54952462104569	1.67786820604144	-0.094559076840946	-0.0792682139760285	1.08777669440832	1.79404471456573	1.26147386979898	0.177939873804211	1.51633622692548	-0.401006853465718	-1.10174872631047	-1.08406915552557	-0.937949821980634	-1.10213796066747	-0.0640753859764044	-0.576687188402719	-0.931691755938827	-0.429834061085395	-1.04058218680891	-0.0846629741668554	-1.13227523503128	-1.06692060285598	-1.10885231458251	-1.05851226926607	-0.899048407059595	0.0547524999305337	-0.605280567083414	-1.06396625926348	-0.272163332799268	0.918545671705403	-0.366777808028149	-1.06660078734849	-0.579866520710835	0.261168165142697	-0.702230424083579	-0.223357378923366	-0.262010240810132	-0.373746742793657	-0.366591005048342	-0.272633382190819	-1.11451400562886	-1.11134947109211	-0.288316502959671	-1.02575593861432	-1.1055914187689	-1.12925076368254	-1.11236560198535	-0.142375928131645	-0.833814245284171	-1.11506358542628	-0.54305528591209	-0.396882721505958	-1.07721621638255	-1.00918571081318	-1.01481634215214	-0.242164635439206	-1.00041386822627	-0.0248063172525431	-0.528136502715673	-1.12022643224099	-0.725907214212751	-0.968128969460716	-0.518145476264985	-1.10895195437661	-1.11138814911586	-1.06253330729621	-1.06774997330565	1.2838131916009	-1.05911706807908	-0.847591790310035	-0.954141100345352	-0.563346278180561	0.735876861951748	-1.1250555448356	-1.12004316904107	-0.668583506615674	-1.12975238263381	-0.672653103037971	1.43662577611876	-0.516517366634208	-0.532408691792902	-1.12080649186047	-0.346393713153904	-1.07070508310726	-1.08851416850847	-1.01885095523863	1.13980583678381	-1.09344812539904	-1.15867822994964	-1.13031554118097	-1.16617705978948	0.931335590275641	-1.19437149603657	-0.998814537897934	-0.39861163063304	-1.11277980910881	-0.369049647152634	-1.11434444486375	-0.618953349072501	-1.21311924006146	-0.0415102335574812	-0.685239211382277	-1.19005949333628	-1.09649349148375	-0.940537879573575	-1.15338056994263	-1.18934864756842	-0.176123702487251	-0.560213229269958	-0.514902826445027	-1.15981487270083	-0.712184008351212	0.0489775958618248	-1.11863102103994	-0.476907927903916	-1.05316505199808	1.13086227162134
"FSTL1"	-0.617546638795202	1.42203395514088	1.24409316228737	1.05580249184285	0.195979850747941	0.237212226760058	0.940668254279539	-0.433862015726161	0.672119145090335	1.1684142053096	1.07717490584486	1.43158290146675	-0.2659432316478	0.783602178971436	1.17074284720204	1.16049995296212	1.37986130837629	1.34766106842189	1.14181803050939	1.4538930652109	0.842720468681919	-0.236688664586664	1.2666391473878	1.09151102422018	1.32867790703008	1.00864241170323	1.32196204434551	0.481537459578912	1.16075719687492	1.07053464149083	1.05029848731185	0.10374199239127	0.169884711934046	1.06569818012644	0.700252507096233	0.645740754975118	1.4912682267044	1.15310072705126	1.42816477175076	1.30506173582788	0.880569805153894	1.20486852955391	1.04098095788933	1.34609915497221	1.11196097809512	1.14037851031631	0.469823111437358	1.29823992104188	-0.441695495714891	0.711446850307337	0.407492211033018	1.09733411930892	1.24668217848457	0.370208372718938	0.842124250842221	0.828811934463169	1.23110764862866	1.37828289736434	0.761678075361181	-0.263965411510194	1.10529326276518	0.133773366620892	1.18188775273111	1.23507212271004	1.42216570452916	1.46002135755484	1.03193895930796	1.44500096036451	0.977290755369503	0.912336724599135	1.25455124135199	1.33088594608081	0.221475019401217	0.592745746974532	1.09503151349149	1.03212202140821	0.962059492464572	0.111262235431637	0.641005308473901	0.486053730270678	-1.26192819242516	-1.32395456092761	-0.1705125799386	-0.655675714792604	0.0776517627427172	-1.4373984601028	-0.0104986348274293	0.084289921455525	-0.184069617961699	-1.21424908768781	-0.0627941167156607	-0.510661169398426	-0.0334164946397003	-0.875717177365616	-1.30350800474733	-0.783332171884819	-1.03012946683931	-1.16665957961047	-0.0215035861485988	-0.592505164151456	0.32015658070583	-0.680973093797447	-1.03790278663189	-0.748815073064	-0.488447178306993	-1.15780588290981	0.261618733244651	0.463181230757157	-0.95300837766602	-0.52262299029757	-1.26371924368061	-1.235400438427	0.265798230067275	-1.04943069813546	-1.18083590388895	-1.3052191720662	-1.21250663175819	-0.968852731725193	-1.2945207155442	-1.2161145974975	-0.425983913905784	-1.06730921717248	-1.1846373120365	-1.06773181179887	-1.06876554469321	-1.04397390584117	0.42143305222406	-0.751308388697188	-1.12660890973039	-1.51863382128463	-1.01341998184974	-0.296362155152324	-0.320490284659235	-1.17266574890631	-1.3901327955719	0.85583387019473	-1.36282807802758	0.280776054624718	-1.08041669922976	-1.42657766825232	-0.61860409405881	-1.13518985147372	1.17835550417631	-1.44154862768006	1.35445058201665	-1.26285545467279	-1.06742670471271	0.117928254991483	1.10247633090885	0.0178511849545015	-1.29777998842546	1.24538793061936	-1.38621868333929	0.0450972160444127	0.417532859092809	-1.35865000086477	-1.02286627573769	-1.33619680639596	-1.15605331487483	-1.59303270369409	-0.778725608039992	-1.51525539628679	-1.58955343301038	-1.61458439448658	-1.19536088467691	-1.61077329632049	-1.03006318948735	0.0922105959893456	0.242292408889827	-1.29624733383929	-0.0901693051477197	0.645531260825378	0.335277321721326	-0.308154972902431	-0.929505256372174	-0.395842292039956	-0.397293329368518	-0.00507168424156597	-1.2047075880666	-0.736005926700473	-1.3641082664912	-1.1651340211422	-0.562346679852378	-0.957924449121152	-0.186506359620998	-1.29275211925612	1.04019772072651
"SPARC"	0.558536765241409	1.53510886650016	1.48630630739908	1.19785568475661	-0.0663408846939131	-0.548194362855295	0.745017726470706	-1.1270389930849	0.476117332977375	1.44288867338681	1.15258442816628	1.57753257448476	0.564116460377964	1.27231990419977	1.40391296065684	0.748153313099298	1.41880420691859	1.22278170018639	1.27531210283608	1.41620455810414	0.671148034189932	1.38062366749021	1.34188953642392	0.73493723873639	0.580078771348335	1.15463907480494	1.52379636633438	0.241443133057045	1.00791643331098	1.44747357986711	1.36333132936812	0.301095177523339	-0.604400737943161	1.11963885593115	1.06574958767786	0.681268586538702	1.21821412798947	0.833447446340901	1.43435835135153	1.21739218796516	1.0579708603476	0.994933644182639	1.2318269622769	1.44653716880574	0.789138361266106	0.720784255199902	0.505391354346021	1.34209150368804	0.511197036415627	0.578578614174318	0.68523938757798	1.10775753818738	1.05914177515627	-0.0663712718835946	0.983760347080611	0.849148959136731	1.20071633937303	1.4194253215156	1.40499494076231	-0.390969664229157	1.17641735647129	0.455446228912799	1.32241122667464	0.894309143529606	1.32876736044013	1.50387208178456	1.0317547659158	1.32731552048636	0.733525440452379	-0.434136665520507	0.884304773705944	1.44852472793337	0.089761239157705	0.166464980399651	0.686415741667715	1.3414476687986	1.31581756337052	-0.345963014733726	1.33075278186149	-0.147045047794645	-0.799266555770634	-1.11383286250095	0.0363440806029448	-1.23146371755344	0.327876237692753	-1.17430004193669	-0.356037490759597	-0.31672936254505	-0.920502116263403	0.332763613519564	-0.710824057959959	-1.26338821245417	-1.08900345064979	-0.673653705363091	-0.389798791125464	0.623586654722071	-0.658173252623892	-0.416599149200422	0.275719650635357	0.114679876873177	-0.588523157496394	-0.792760641528372	-1.10299644466971	0.463266207591167	-1.19673660952556	-1.01668151322185	0.481493096795616	-1.15905182486835	-1.08417552476384	-0.507367963971957	-1.1980809433115	-1.05163134912027	-0.788723584857611	-0.977405755043927	-1.20112290980251	-1.27120044853541	-1.04963346737038	-0.489579336310898	-1.02653226541724	-1.29191489783369	-0.16817711764411	0.268681174584043	-1.21433455522677	-1.11818120423602	-0.613285947476576	-0.219928099464906	-0.834917791499968	-0.224366510479475	-1.15296135845101	-1.34747300312452	-1.05617113261367	-0.607437619855257	-0.932168323533504	-0.571870990543537	-0.991819406710067	-0.948093029161489	-1.24969040436273	1.26118039921983	-1.08172365064615	-1.33689274487005	-0.616051223640287	-1.06999233088773	-1.31911418452122	-0.665639540816573	0.0806730961028155	-0.600573874599038	-1.08238829046683	0.207046192849643	1.11458460079576	-0.331938603103496	1.01212313573492	1.51446716502885	1.00248748148795	-0.840893047619452	-1.31572652880106	-1.10664497638682	1.04996272796034	-1.43463205901299	-1.41551474217704	-1.24039624318262	-1.12541526816322	-1.028971847022	-0.765475660976234	-1.42590721108377	-1.20624207208328	-0.994094237390135	-1.12200417671813	-0.482526420736471	-1.34910145129368	-1.32023379723066	-0.945117801572556	-0.958013739217138	-0.950685474856358	-1.09719827139651	-1.42169823893089	-0.596105296209781	-1.25841535366174	0.218542342884934	-0.792527850993679	-0.0107941678272752	-1.08976441117183	-0.545564504936682	-0.290292382290772	-1.20984690502732	-0.597484005548839	-1.36123321346257	1.16844858386244
"CDH11"	0.957684671444357	1.08152352451754	1.06522217597777	1.11153201436854	0.00562687669120868	-0.184056837091646	0.29609652954796	0.547958731156538	0.828682295416135	1.15394056038818	1.18886211657737	1.2742874030791	0.35527446971128	0.625762037660716	0.67423287995031	1.05961296196249	1.14445142126517	1.11650014404657	0.946384025849418	1.15944548791082	1.13540366274014	1.22516926582742	1.21049200708772	1.04774725671072	0.147987670726627	1.17205810620842	1.20862535558829	1.13761672706763	1.18877797010523	1.12878624733968	1.09289358942217	0.413149350822491	-0.0588731260098922	0.556967091036616	0.72437494035326	1.10415287775314	1.24252580911996	0.971807524696995	1.28199993778644	1.28651862109907	1.16291926143911	1.33720105799973	1.28657647080604	1.27534476691712	0.699496947373183	0.842602809486168	0.77066321768454	1.22893600415086	-0.27559431844424	0.346511883836772	0.853753641505678	1.03699474189266	1.28365036342399	0.772648835281406	1.22270148868425	0.488287447847302	1.19749739297342	1.34235033515966	0.747335555614795	0.865038110382387	1.09226374331052	0.638361845170536	1.14926959781194	0.62595933370487	1.08018201300615	1.32301659027664	1.24311474005187	1.06464945443676	0.900421333271707	-0.339272219655492	0.624115253390908	1.18429052727155	0.359932540822954	0.550237414946632	0.657852457778054	1.19657299573362	1.10567947808473	0.0113060452004296	1.10079268364425	0.291163366790584	-1.19730751530322	-1.27387636535608	0.461788061200675	-1.02595796843945	0.214487082806121	-0.951025146364273	-0.124455223793526	0.610115039084827	-1.37019897426669	-1.17093649797963	-0.680081461708187	-0.450883318526568	-1.2172839642121	-0.332226716119159	-0.993625966195705	-0.0775884117360524	-0.206065960698408	-0.44544938847519	0.144512647377842	-1.00866022378028	-0.256699131525614	-1.14156474373996	-1.20501483680164	-0.123703554217576	-0.497839624960166	-1.0037927100269	0.44182049816746	-1.20090929990118	-0.147111298679466	0.790924027714275	-1.1677810652336	-1.01236265257178	0.165291516200405	0.179216267025858	-0.574950401829417	-1.35709837166133	-1.04724265229698	-0.477442670287336	-0.352266263536134	-1.39911661574884	0.483444882976369	0.0100728328340807	-0.99459540148142	-0.383465073969221	-1.09559202710224	0.255935635182443	0.401464725678849	0.312985228006673	-0.152359187574806	-1.2604729618038	-1.13468848792634	-0.742379108234428	-1.07128522033937	-1.02411411449428	-1.25267214365301	-0.216848706673969	-1.0140244847015	-0.241973502476259	-1.10493253366044	-1.45726096739574	-1.22009026144666	-0.960795857417606	-1.93497015847658	-1.64556505023456	0.872852823512101	-1.34629149370467	-0.570447550740833	-0.304089267662588	0.999525775556987	0.361686675880416	-1.93341033026896	-1.49430025033897	-1.53938095731048	-1.52522671473414	0.475577246382414	0.972534955088539	0.320965642939473	-1.56435143865254	-1.36707925822272	-1.44641094559871	0.911446323069375	-2.11215701443381	0.618208165321422	-1.97274430280665	0.237061797771573	-0.827917332322396	-1.39547728715136	-1.23215823055955	-0.970307459655611	0.165828629727087	-1.13517748315937	-1.02586448641405	-1.05746220027524	-0.607281126281439	-1.93402056195547	-1.4173690273083	-1.88420096166034	-1.01612498521041	0.221278899938471	0.444889491618206	-1.57524803941988	-0.425778735906564	-1.75737856059563	-0.860951960444657	0.440701127325215	-1.15891475136185	0.369481375828499
"ANGPTL2"	0.484809899232875	1.35745463404893	1.33588923349182	1.05825029848732	-0.0104725520986194	-0.275554612848277	0.798669604969005	0.541736691803443	0.412210748076997	1.31063278497456	1.19598279534309	1.46949969435554	0.643291009661061	0.780479619342874	1.27187793167396	0.478773701215838	1.38749079184214	1.0650527628866	0.510738699366739	1.16227113273499	1.08294818239837	1.00020156519428	1.32229359706965	1.00296892701288	1.18167642421479	1.33773709041828	1.2362939414185	0.580398507306246	1.25419123713801	1.05466815841047	1.05106932149634	0.330225200527574	0.367585320472496	0.730547547617882	0.377865848778743	1.17220025000481	1.13480442558615	0.822485727756218	1.35971831267671	1.00407742969918	1.10003221389997	1.01150714232133	1.12750986402795	1.29050321482622	1.13973837526963	0.675858522785342	0.782186009128765	1.18716809883105	-0.453857770189743	-0.0456665661669278	1.01131046082174	1.0370031546607	1.0158889104329	0.95045953536452	1.24659185295778	1.14814384982258	1.19436544396307	1.23704108449727	1.22418778150812	0.264275998748146	0.986512682646172	0.182468990822364	1.1565288507255	1.10321148408168	1.33777929388338	1.4635062837627	1.19336362708012	1.37033748691567	0.148743292859851	0.274309955759222	1.50827615380656	1.38968634019288	-0.279705836335454	-0.101108160952911	0.279013769157467	1.27987687844953	0.698004726585167	0.334470431904473	1.00150798974986	-0.164297999587624	-1.25376763189844	-1.05666080966262	-0.0261278879878974	-1.35169467424766	-0.326308100592996	-1.57075570756444	-0.603980018020042	-0.415029139049278	-0.691494607704827	-0.751158272151371	-1.24780852163005	-0.723063078662382	-1.28847316374911	-0.369802508348295	-0.677885574192109	-1.01220819751853	-1.03525772062042	-0.763216412815542	0.225314253051988	-1.09225571871896	-0.405854902338012	-0.963920431686317	-0.882512576173759	0.735963139006826	-0.238809590624232	-0.28334665142248	0.380461963012406	-1.11845055229272	-0.348324707474001	0.00262605823324835	-1.40064405267776	-0.832155739506799	0.626445918323964	-1.10731452439083	-0.715080978508052	-1.01765068987855	-1.02711373882754	-0.0604910154183055	-0.358976365723748	0.0494247329309834	0.823987200796914	-0.45075999992887	-1.0623695851912	-1.05426527328204	-1.02128564630391	-0.953005242316874	-1.33000117111588	0.0767436230772114	-0.516875933820315	-1.39735234909217	0.0546807723811407	-0.821521048738604	-0.507152108415297	0.091434674690016	-0.494346588118756	0.709492275072392	-0.877632532758606	0.549863888612672	0.0377171329412937	-1.62472926675199	-0.645353136554803	-0.21518597298178	-1.58483409916673	-0.893447205648816	1.08032778668673	0.311849939537764	-0.607299843081802	-1.2509678433743	0.851245441082506	-1.22882134548074	-1.38745950344223	-1.40108437891986	-1.54152413093132	-1.30610911670839	-1.4958404896991	-0.223424072747214	-1.46938246473117	0.776408301653506	-1.60923539777891	-1.55258602384531	-1.70381295698591	-1.65576346376937	-1.4048992532079	-1.2826108511611	-1.315069104055	1.33393419543491	-0.0587891957908875	-1.07674452890803	-1.21466916726778	-1.45090777056127	0.417651448711802	-1.5511870970094	0.143509792308288	-1.38465840706303	-0.883691642205385	0.955945259663457	-1.59588672052147	1.38173638175959	-0.96241946609026	-0.203971438233835	-1.71120078235489	-1.01762089314054	-1.16645958525471	-0.400927054301997	-0.795895688826421	-1.35354906292087	0.425640680890105
