"Gene"	"IS01"	"IS02"	"IS03"	"State"	"MaxFC"	"InitialState"
"YAP1"	"YAP1"	1.29087593110454	-0.738826487024385	-0.813896890715943	"S01"	1.29087593110454	"IS01"
"TSKU"	"TSKU"	1.29074193433726	-0.77399887851825	-0.775681644979085	"S01"	1.29074193433726	"IS01"
"STEAP1"	"STEAP1"	1.28733709519953	-0.273313418475299	-1.31304424876	"S01"	1.28733709519953	"IS01"
"GABRE"	"GABRE"	1.28694755986794	-0.660762350422819	-0.89343388260386	"S01"	1.28694755986794	"IS01"
"ZNF469"	"ZNF469"	1.28342158585274	-0.982197971361166	-0.541314132425286	"S01"	1.28342158585274	"IS01"
"ARHGEF25"	"ARHGEF25"	1.28259260954411	-0.775043117184325	-0.764368356111206	"S01"	1.28259260954411	"IS01"
"CKAP4"	"CKAP4"	1.282291990931	-0.717667127321352	-0.826059274294615	"S01"	1.282291990931	"IS01"
"LAMB2"	"LAMB2"	1.28224086942276	-1.04577400482265	-0.471065177594592	"S01"	1.28224086942276	"IS01"
"PRICKLE2"	"PRICKLE2"	1.28002517640598	-0.798514967226128	-0.735769285093373	"S01"	1.28002517640598	"IS01"
"RUSC2"	"RUSC2"	1.27950063066796	-0.811529010994226	-0.721035828766503	"S01"	1.27950063066796	"IS01"
"VIM"	"VIM"	1.27819446729157	-0.495271369548702	-1.06151588199415	"S01"	1.27819446729157	"IS01"
"PLK2"	"PLK2"	1.27795306185982	-0.772491702197202	-0.761330612589607	"S01"	1.27795306185982	"IS01"
"ITGBL1"	"ITGBL1"	1.27697646311191	-0.625878815039354	-0.918708978802386	"S01"	1.27697646311191	"IS01"
"NID2"	"NID2"	1.27679731047507	-0.928436418118498	-0.591192864147236	"S01"	1.27679731047507	"IS01"
"GLIS2"	"GLIS2"	1.27465867376245	-0.787117613319533	-0.741392223753114	"S01"	1.27465867376245	"IS01"
"KIAA1217"	"KIAA1217"	1.27350598222077	-0.775860742643475	-0.752128920411919	"S01"	1.27350598222077	"IS01"
"LXN"	"LXN"	1.27305967176952	-0.242159091577057	-1.32890393018411	"S01"	1.27305967176952	"IS01"
"P4HA3"	"P4HA3"	1.27035444283526	-0.231342326194901	-1.33722443701688	"S01"	1.27035444283526	"IS01"
"ADAMTS15"	"ADAMTS15"	1.26794361912499	-0.550098672447121	-0.989396528011203	"S01"	1.26794361912499	"IS01"
"EMP1"	"EMP1"	1.26775063980471	-0.784670745375307	-0.735406606349966	"S01"	1.26775063980471	"IS01"
"WWC2"	"WWC2"	1.26707600153589	-0.494784452059414	-1.04814858151634	"S01"	1.26707600153589	"IS01"
"OAF"	"OAF"	1.26688784192094	-0.763342586434998	-0.757400198738671	"S01"	1.26688784192094	"IS01"
"FAM114A1"	"FAM114A1"	1.26431305446164	-0.825336219146698	-0.687120928805051	"S01"	1.26431305446164	"IS01"
"LMNA"	"LMNA"	1.26185656659984	-0.850186793984893	-0.65716906082724	"S01"	1.26185656659984	"IS01"
"SRPX2"	"SRPX2"	1.2613214735267	-0.656640882145916	-0.865869033093038	"S01"	1.2613214735267	"IS01"
"PHLDB1"	"PHLDB1"	1.25865497431387	-1.32940508950638	-0.134772973267802	"S01"	1.25865497431387	"IS01"
"ITGB1"	"ITGB1"	1.25730440220296	-0.739833691966756	-0.770855186187397	"S01"	1.25730440220296	"IS01"
"FOSL2"	"FOSL2"	1.25678249318004	-0.958127327473628	-0.534063451830879	"S01"	1.25678249318004	"IS01"
"TNKS1BP1"	"TNKS1BP1"	1.25644180141981	-0.99932133779056	-0.489076015638765	"S01"	1.25644180141981	"IS01"
"FIBIN"	"FIBIN"	1.25624719807761	-0.410123803384935	-1.1261983405054	"S01"	1.25624719807761	"IS01"
"PCDHGB7"	"PCDHGB7"	1.25559919622051	-0.0873902979640178	-1.47450613309988	"S01"	1.25559919622051	"IS01"
"ENG"	"ENG"	1.25428438102288	-0.325838889884996	-1.21492089452672	"S01"	1.25428438102288	"IS01"
"PTPN14"	"PTPN14"	1.2521163907791	-0.593381576756477	-0.9227969082195	"S01"	1.2521163907791	"IS01"
"TNFRSF21"	"TNFRSF21"	1.25049236137063	-0.620444552457285	-0.891492040821036	"S01"	1.25049236137063	"IS01"
"SRPX"	"SRPX"	1.24898676394362	-0.506890553902285	-1.01244783867758	"S01"	1.24898676394362	"IS01"
"PRRX2"	"PRRX2"	1.24775260554702	-0.195066289224593	-1.34822205844209	"S01"	1.24775260554702	"IS01"
"RAI14"	"RAI14"	1.24408157736597	-0.588695196714839	-0.917825824028581	"S01"	1.24408157736597	"IS01"
"CFI"	"CFI"	1.24295244150757	-0.596950258727623	-0.907484887902646	"S01"	1.24295244150757	"IS01"
"ANO1"	"ANO1"	1.24234868637976	-0.738062245771342	-0.754082264853305	"S01"	1.24234868637976	"IS01"
"MN1"	"MN1"	1.24169255783729	-0.524809927887302	-0.983948427655811	"S01"	1.24169255783729	"IS01"
"EFEMP2"	"EFEMP2"	1.23977739973351	-0.617439191958215	-0.881353303548677	"S01"	1.23977739973351	"IS01"
"SOX4"	"SOX4"	1.23900398508328	-0.903746652289799	-0.570673199831458	"S01"	1.23900398508328	"IS01"
"PYGO1"	"PYGO1"	1.23881475038395	-0.367367404078394	-1.15066595606799	"S01"	1.23881475038395	"IS01"
"SLC2A10"	"SLC2A10"	1.23851168395205	-0.399567832068853	-1.11545436189772	"S01"	1.23851168395205	"IS01"
"PCGF2"	"PCGF2"	1.23771498915018	-0.407455743873335	-1.10592602117141	"S01"	1.23771498915018	"IS01"
"PDGFRB"	"PDGFRB"	1.2375189896787	-0.903230870618126	-0.569375445309396	"S01"	1.2375189896787	"IS01"
"TMEM47"	"TMEM47"	1.23495913308386	-0.489732515753881	-1.01347915875351	"S01"	1.23495913308386	"IS01"
"PRRX1"	"PRRX1"	1.23373451422235	-0.631126863850953	-0.858995238044927	"S01"	1.23373451422235	"IS01"
"S100A16"	"S100A16"	1.23360863515712	-0.260149946777174	-1.26014289216439	"S01"	1.23360863515712	"IS01"
"PLS3"	"PLS3"	1.23352538857887	-0.476619716196448	-1.02587229623642	"S01"	1.23352538857887	"IS01"
"FLRT2"	"FLRT2"	1.2334085979403	-0.432057042406666	-1.07393210425337	"S01"	1.2334085979403	"IS01"
"GJA1"	"GJA1"	1.23285431682115	-0.443942214460311	-1.06038264858951	"S01"	1.23285431682115	"IS01"
"CILP"	"CILP"	1.23253769981722	-0.518228534038087	-0.979627631126009	"S01"	1.23253769981722	"IS01"
"MEIS3"	"MEIS3"	1.23187986386597	-0.658794054774761	-0.826748567709743	"S01"	1.23187986386597	"IS01"
"FBLN5"	"FBLN5"	1.23155181147118	-0.382428734258524	-1.12529731172812	"S01"	1.23155181147118	"IS01"
"LRP11"	"LRP11"	1.23067969496726	-0.514830583911371	-0.980981541917734	"S01"	1.23067969496726	"IS01"
"IGFBP5"	"IGFBP5"	1.22877914604548	-0.811566757776509	-0.657611651828524	"S01"	1.22877914604548	"IS01"
"SPON1"	"SPON1"	1.22847372476364	-0.546569907204919	-0.943890813370554	"S01"	1.22847372476364	"IS01"
"RASAL2"	"RASAL2"	1.22710477342075	-0.870377634069565	-0.591900524383373	"S01"	1.22710477342075	"IS01"
"LIMA1"	"LIMA1"	1.22354888000522	-0.493569754723976	-0.995069566472994	"S01"	1.22354888000522	"IS01"
"IGFBP7"	"IGFBP7"	1.22319738408609	-0.268907058756517	-1.23765960618849	"S01"	1.22319738408609	"IS01"
"GJA5"	"GJA5"	1.22295372906398	-0.616594107687406	-0.861244026689637	"S01"	1.22295372906398	"IS01"
"ECM2"	"ECM2"	1.22103701385882	-0.718164781471742	-0.748974570500136	"S01"	1.22103701385882	"IS01"
"C1QTNF5"	"C1QTNF5"	1.21865659524461	-0.743774997752415	-0.718296017802693	"S01"	1.21865659524461	"IS01"
"KDELR3"	"KDELR3"	1.21816436619637	-0.255167972553536	-1.24623245226558	"S01"	1.21816436619637	"IS01"
"PLXDC2"	"PLXDC2"	1.21366281543868	-0.779634670970639	-0.673264348651489	"S01"	1.21366281543868	"IS01"
"MMP19"	"MMP19"	1.21226337153289	-0.72743620080024	-0.72798134487471	"S01"	1.21226337153289	"IS01"
"EFS"	"EFS"	1.21129589597048	-0.499908962138878	-0.972900359132585	"S01"	1.21129589597048	"IS01"
"TPD52L1"	"TPD52L1"	1.21042013763009	-0.140699101744981	-1.36038190280047	"S01"	1.21042013763009	"IS01"
"ARHGAP10"	"ARHGAP10"	1.210379996735	-0.792211984885823	-0.655556491101843	"S01"	1.210379996735	"IS01"
"IQCJ.SCHIP1"	"IQCJ.SCHIP1"	1.20979950425832	-0.227601367719312	-1.26559965279579	"S01"	1.20979950425832	"IS01"
"FMOD"	"FMOD"	1.20946234239937	-0.623097681659731	-0.837349464210218	"S01"	1.20946234239937	"IS01"
"ADAMTSL2"	"ADAMTSL2"	1.20848437168733	-0.383936544998615	-1.09484035375238	"S01"	1.20848437168733	"IS01"
"C1QTNF1"	"C1QTNF1"	1.20652554681365	-0.905526222196348	-0.528161952445245	"S01"	1.20652554681365	"IS01"
"EPS8"	"EPS8"	1.20614803377597	-0.779955688155839	-0.663526353268257	"S01"	1.20614803377597	"IS01"
