"cHL09"	"cHL104"	"cHL12"	"cHL122"	"cHL13"	"cHL14"	"cHL19"	"cHL26"	"cHL43"	"cHL48"	"cHL55"	"cHL59"	"cHL60"	"cHL61"	"cHL67"	"cHL68"	"HL003"	"HL005"	"HL013"	"HL014"	"HL015"	"HL021"	"HL022"	"HL079"	"HL080"	"HL145"	"HL146"	"HL347"	"HL356"	"HL357"	"HL364"	"HL367"	"HL368"	"HL400"	"HL419"	"cHL138"	"cHL139"	"cHL149"	"cHL159"	"cHL160"	"cHL164"	"cHL165"	"cHL167"	"cHL168"	"cHL170"	"cHL174"	"cHL177"	"cHL10"	"cHL11"	"cHL15"	"cHL21"	"cHL22"	"cHL23"	"cHL33"	"cHL39"	"cHL40"	"cHL45"	"cHL49"	"cHL58"	"cHL63"	"cHL65"	"cHL70"	"cHL71"	"cHL78"	"HL001"	"HL010"	"HL387"	"HL391"	"HL393"	"cHL137"	"cHL150"	"cHL153"	"cHL154"	"cHL162"	"cHL169"	"cHL175"	"cHL04"	"cHL05"	"cHL06"	"cHL07"	"cHL16"	"cHL17"	"cHL20"	"cHL29"	"cHL32"	"cHL35"	"cHL36"	"cHL41"	"cHL42"	"cHL46"	"cHL52"	"cHL53"	"cHL54"	"cHL56"	"cHL57"	"cHL62"	"cHL69"	"cHL72"	"cHL73"	"HL002"	"HL004"	"HL006"	"HL009"	"HL031"	"HL032"	"HL150"	"HL359"	"HL363"	"HL376"	"HL382"	"HL383"	"HL417"	"cHL136"	"cHL144"	"cHL146"	"cHL147"	"cHL148"	"cHL156"	"cHL158"	"cHL166"
"TMEM178B"	0.0460926708209411	0.0828409705915385	-0.0833756220788121	0.167017485517146	0.973936745162113	1.05440162740809	0.171794840977331	-0.101983236283768	-0.689520436751062	-0.489867060786566	0.936138556737989	0.163946474416238	0.12623631419881	-0.292694746183025	-1.01895160749677	1.03156753481806	0.858174154246253	0.958456055432442	1.21796679967489	1.0070738358794	-0.361094886586207	0.580347128235773	-0.621796413475461	-0.105222122034148	1.08776674628649	0.114578377846867	0.512682459547398	0.967335435367153	0.757731998056974	-0.252400436145531	0.0115416851716122	0.284259822456812	-1.13717952121268	1.10199730092359	1.13278363365975	-0.407655053895043	1.25009948887767	-0.382171069864162	0.0856359053666285	0.725887166906356	1.19031184682596	1.31504518230127	0.722257574676629	0.498138711333512	0.517494245923442	0.956994464230873	1.0744598398284	-1.2780100146771	0.965705285726479	0.959990626789454	1.21338658798079	0.178140170561999	1.18805083238637	1.01165916102214	-0.411805234316648	0.213006096092983	-1.42158132832676	0.471384683181207	-0.0980069203308374	0.343755749438473	-1.74885766405111	1.07293074025833	0.820769800755576	-1.66540853650698	0.987096631720483	-0.585510348715798	-0.91425070936584	-0.775905776065688	1.0925403674872	1.38444552728599	0.792138904788746	1.17803596176144	0.958854671497502	-1.27565044360832	0.934639312310512	0.355011736046941	-0.841081148552683	-0.836856395354393	1.00842821266453	-0.689978292358929	1.05921279227109	0.16024247634075	-0.463536810514396	1.04749457497366	1.36869237254914	-1.33185049813178	0.973626989730925	0.127786488560148	1.00058671187425	-0.558632175523487	0.231093958260466	1.2622937874505	0.713439193503993	0.702823717371322	0.710365444513661	-1.24483905219012	-0.194002859390083	-0.757352447328936	-1.20374974007722	-1.77767580747103	-1.69963862359282	-0.105352318428409	0.9944163485717	0.275506279023387	-0.884459080880199	-0.716741091443083	-1.83731824690164	-0.475620126391995	-0.305636833015283	0.51898110071584	0.907548845993953	0.0432595549296057	-0.92466292216919	-1.80006462411464	-0.955110260907595	1.21232671044715	1.09732913501312	0.921271202043042	-1.63237730325665	-1.87451694821009
"COMMD1"	-0.588593851903533	-0.921063698542691	0.233020745361481	-0.151287779108196	-0.388058905503571	0.160403003145467	0.479046435955883	1.01999229275525	-0.110497488406801	-0.266364202638081	0.191820319688992	0.534937826578381	0.982524383127496	-0.588204404503458	-0.0881618786699217	0.644842778498105	0.706222028462384	1.11950593102932	-0.738716522238057	1.39498901673814	0.82868559513979	0.165047767364025	-1.26794414358898	-0.0747779405176939	0.364535827662467	0.544473792586489	0.339482393327073	-0.388816066830034	-0.760541195589148	-0.776832332750982	1.38588030579996	0.917973916193543	0.0557831395392935	1.28808653432928	0.546674927809274	0.810495147277219	0.338714750935017	0.835235660592891	-0.189801225736064	0.388754313593909	0.960943627996648	1.71659539735929	1.30377371338651	0.582647051012296	0.855465937284008	1.30570518191947	1.63667195066906	-2.2899703037742	0.0634710742076524	0.141229288429498	-0.642535035123787	0.422992876174068	-1.33163053440381	0.945072218510317	0.464001219193466	-0.929020151232754	-0.649699884968407	0.3032157064146	0.382643935673215	0.464245102548878	1.09790286650669	0.00838894291857213	1.92399808249062	-1.89147903545653	0.712040746677461	0.785555565419791	-0.683244845047042	0.13333342775351	0.453827298898025	0.779637317935502	-1.44981649655288	-0.855215255977256	0.968686588510148	-1.27296054157387	1.0975241870586	1.39306784697221	-0.155955657863224	-1.03875240952566	1.5097985648829	0.808973281997764	-0.0594310246707874	-0.932502265609826	-0.808015069778094	-0.192824870492643	-0.626473886177855	-0.843290091700137	2.30540193341235	0.126269446954756	-0.420320505198297	-0.764226885795327	-0.665256683780582	0.951767475753523	-0.40444354530734	0.609855100650516	1.09914795996401	1.08032929131189	-0.852089080267836	0.528130505005527	-0.89443041412479	-0.847913458116229	0.6716513993418	0.741392347783297	0.208468320530538	-0.158676527501017	-0.88739215507633	-0.462116410821608	-0.392251297086764	-0.0845601400457589	-0.827445151133046	-0.113814060861974	-0.780775961653089	-0.0142241446126924	0.293772404909255	-1.20500084599572	0.914507388921069	0.819565660698991	0.676097413202089	0.802029233963346	-0.203779381183468	-0.907128583087243
"TFPI2"	-0.194910191344852	0.918646703412133	0.861803190278248	0.924843162653222	-0.237498644680977	0.989140214907351	0.945117754633701	-0.153233675694605	0.0966439950596119	-0.509739526681589	0.772890886232555	0.592594118793387	0.988479926456764	-0.627311580541106	0.506992070824671	0.277561231590891	1.01925603605781	1.00107496962879	0.917708221516383	-1.77941872797523	1.09902773187408	1.08708387454174	0.639687494939979	1.03598061246851	0.967415254781367	1.06895887759404	-0.352510674325612	-0.740099620364813	-0.2837432532232	0.910714306919089	1.11044662843799	-0.493226106779064	-0.803523975671793	-0.675694684669155	0.19756047927616	0.973097176400253	-0.428925010335522	1.03081727376355	0.836857790422067	0.0365082442818346	1.00200872084333	1.15451610085006	0.720476258627976	-0.554162930114532	-0.629338050370305	0.725918244306007	0.385113161983307	1.13876549685364	0.933310282045776	1.01488236714389	0.948750874989161	0.749958850512457	0.682032647020077	0.573229915972099	0.94614496973422	0.394936949268255	1.02492114525569	1.04615308715021	1.0194897332977	0.90498476218896	0.968561915116751	1.07659771925021	0.0628866669753063	-0.760193769803838	-0.423983281448941	0.0673718321198155	0.823367108055101	0.612660237898917	-0.616573768861455	-0.866402634417616	0.93531815148092	0.986463668222096	-2.13474910733275	0.962478581208124	1.05940355342918	-2.45328198390878	0.39612762751036	0.249430841503517	0.256621934016476	0.92463905633922	-0.07805126357313	0.619347798930353	1.18247390790942	0.932339416854742	0.943896591644782	-0.311568887232673	1.03610491872968	0.971653697351536	0.326017509747291	1.00686345253995	0.126894340966268	0.619978380550056	0.536288466122896	1.07208265695457	-0.0655147390552434	0.982677084892782	0.937191925113633	1.07747221608062	0.947667932856135	-0.266393219143842	0.165135562757586	1.14243640518356	0.97043971186863	-0.06309629635797	-0.677077304089061	-0.0255859091361067	-0.341778730011804	0.174794681294799	0.499476493212958	0.183305220888156	0.572782058345323	-0.5370721710426	-0.0237442955263282	-0.169993959620426	0.0863639637242268	-0.288167408096761	0.0628460881699003	0.0461672104760717	0.0814154243380333	-0.06579505116496
"TSHR"	-0.115995425296215	0.0187282281843911	-0.619990029173522	1.2619328631708	-0.740705070739109	-0.375799256620986	1.49690738368087	0.422531016839091	-0.726074828170892	-0.935838406659919	0.708818424629409	1.23006870451081	-0.301256325879516	-0.658971273986672	-0.229831859176865	-0.413053217100125	1.58464647658702	1.65306049813678	0.39375164275619	-0.0156617505920114	-0.644951008577486	1.40370889529941	-0.6734212174947	1.16056362639163	1.48795606183221	1.18028946256165	1.81414772501222	-0.632961456452389	1.52265380947855	0.113580736696449	1.0559928095481	1.78317498800271	-0.87443160043935	0.539536993292314	0.221877592734461	1.33270822026325	0.367644678106796	-0.318776644199691	1.13807289233436	0.608780364579718	1.76642723107267	1.23681665141097	-1.27006265237441	0.122035290001756	0.0624013509031879	-0.209957747802001	-0.810272261827181	1.10895023675945	-1.11859689102857	1.19753117714148	1.16112986606178	1.51619735288303	-0.773575590458234	-0.639790569418783	0.196068701296589	-0.665654082820045	-1.26893722477819	0.0781489413692781	0.836200765150293	1.14870407574818	-0.538861637968583	-0.0861686291015935	1.07185615102651	-1.32500233929374	1.23200230571225	0.277411035867726	-0.381827821719348	1.33703830580358	-0.0535346807133516	2.05845587324159	1.16819960067558	1.60240604149157	-0.524697559576489	1.60700907754468	0.504049896498	0.609069705725162	-0.723864133542297	-0.872308457134422	1.59368726997049	0.26215243842166	1.75286903115353	-0.664149384381166	-1.38143899316551	-1.2104905046144	-0.273559031276203	1.33457016180484	1.05785903426759	1.09306006308158	-0.236322748236657	-0.578984353142393	-1.24028799696835	-0.90187390953128	0.533527638625235	-0.478153425811244	0.941450864765184	-0.0801705933134286	-1.29663018016458	0.0576775574437735	-0.361211405993083	-1.02854891204119	-1.35851786479848	0.248653549134418	-0.998455129768974	0.518470211484672	-1.13068127640047	-0.31662033709676	0.745656667832423	-1.18809501628075	0.0977503979712019	1.1425928303591	-1.37365862657641	-0.921933227439119	-0.750939550412121	-1.22289067478254	-0.582970313347878	-0.506179232526197	-1.22194121563098	0.0790804855839269	-0.529746171993743	0.692663630008149
"SSRP1"	0.512786559860176	1.69340433338043	1.32929838010664	0.570302019480488	0.786958844695781	-1.02779387446387	-0.286924027973047	-0.428126402572428	-0.926515555776019	1.30546192427564	-0.528493107620182	-0.714070439876079	0.0949513010683846	-0.772987083122819	-0.565956459040251	-0.351351605135901	1.25451197358111	0.447229453776164	1.47892737369828	1.31909732626706	-1.45979440948116	0.148184251874786	-0.24512496610135	0.178072085145211	1.43489912578229	1.07320557598391	0.837826454517312	0.442913106556161	0.22466530076334	0.38078880304751	0.0994650146949254	-0.0595685841080444	-0.633979726823577	0.824669868358116	-1.19404508648014	0.046224054871999	0.875092545716623	1.41253528287606	0.0621301004364269	1.46588167173194	0.537125982871556	0.523717438596334	1.77396312342343	0.623457262553251	0.961651856555475	-0.115398658146948	1.57823507936538	1.52256318263744	-0.841074680579751	1.0557061719615	-0.0571326206616514	-1.14537024396105	-0.763055682989955	0.467052033707158	-0.0925370567652656	1.02743997586096	0.37209388223221	-1.70515209791835	-0.80705110492419	-0.689884666249021	-1.00212393841093	0.607270778728866	1.20045578175766	-1.45358917676203	-0.0616430594756703	-0.190008317856539	-0.118441514863376	-0.707986709649017	1.60675017946649	1.60860910836403	0.0205974144598156	-0.697297441862566	-0.0657664836362306	0.77021187768907	1.48062312562139	0.0145289589881487	0.321894784615213	-0.66491235818014	1.56621404889106	-0.310965630947286	-0.775989835062122	1.07435779593497	-0.631816739021844	-0.256037529533815	0.0777529688187234	-0.172332035710045	-0.667764860738877	-2.29080561831791	-2.17779921359836	-0.588430119491757	-1.29752035307063	-1.83957602431534	-0.752815624136336	1.27655575632226	0.202438361446845	0.634771139157169	-0.55102595335978	-1.21928357551033	-0.572179339988944	-0.545646608613005	0.452868459419189	-2.28074299862439	0.205274736569515	-0.0865185493259742	0.191374831568539	-1.66300994853899	-0.24011254439642	-0.298080129243419	-0.0153539315476069	-0.709871995299944	0.0510398448892428	0.516816730906438	-0.0424043474160803	-0.887765713939398	0.0849390002950783	1.08176733062035	-0.970741381620285	-0.461888588668244	-0.342721053581132	-0.500765043712281
"PLA2G4A"	-0.615443502292395	0.347350896346324	0.662746827651137	0.323442196714409	0.20518581028583	-0.702668507456921	0.397352711657775	1.16249481881252	1.17215991998126	-0.733921822174035	0.338213287313495	1.23631186059957	-0.473029003530953	0.751454153499081	1.04359627624943	1.18441881705448	0.984725628914005	0.803504606492876	0.944255590875043	-0.576718638217276	1.06403893862548	-0.682523220223819	0.381033583052666	-0.0276490537481607	1.28256541035019	-0.133694205394532	-1.00522962433575	1.07395705978303	0.367592850412977	0.940189129697104	0.0291648125820007	1.06621940385687	1.06785017858501	-1.02117237314283	0.236793626521758	0.781609554870488	1.48903325265147	-0.286321707768226	-0.226309783500308	-1.1285958729665	-0.887108142151072	1.10204520835601	-0.356913740357378	0.365220551440969	0.744997921176342	1.1112665554819	0.752180317110291	0.587940586585926	0.548319106568817	0.80609174875517	0.758419868509426	-0.878714897296959	-1.39216306149116	0.554176054513201	0.722807400715992	0.514657900648392	-1.7677085243221	0.363581218047381	1.22091174873922	-0.715395390516679	0.991638569950289	0.26400018143099	0.363955292865246	-1.62137849275223	-1.01035247202047	0.280634291221877	0.25166040252775	1.04408107766903	-0.211718608589213	-1.58483842830529	-1.41593793249861	0.982028678969524	0.0206186560906174	0.251806923399616	0.622373192626341	-0.549098838750566	-0.867718917054291	0.317552304510915	-1.10466190940876	1.30065565451308	1.01593295795879	0.155598277864017	0.601397047305318	-0.16242532304791	-0.986701238478476	-0.748837009440473	1.02465909220963	0.879982569852456	0.988308347772322	0.191826012499375	0.261752880003018	1.09318664902337	0.973312757010045	1.00378327859481	1.0313663928754	1.02270902586831	-0.810363100515676	1.24888156046572	-0.80812020702101	0.573959940187389	0.265628248292686	1.10503651081053	-1.45319045888123	-0.333779887612866	-0.899400206866512	-0.583580477931759	-0.81005269849095	1.10268225687604	0.989970920113594	-0.874531665847266	0.273213151536612	0.782056057826396	-0.158239614770071	-0.831697087380127	-0.894734386865421	0.512814608515538	0.495752871466113	1.15812431922378	-1.03281869704317	-0.215199799673369
"CDC6"	-0.439609551100175	-0.128433747671648	-0.264095297432477	0.190178589121312	0.668033202421448	-1.26644643658516	1.14908657853795	0.0193883403798412	1.19683844658176	-0.129296509941479	0.698368110479562	1.19810284478844	0.505935639420819	0.546633883152987	-0.964391531241848	0.478732286042605	1.24231535737418	-0.28176485597922	1.12319572993935	1.18729737094833	1.1789511008219	0.771711536121	-0.401831632083818	-0.170543591803211	1.21135135128029	1.14377309282228	1.20500889119601	-0.369695198290237	1.30820294514713	-0.318697390925725	1.1809863376396	0.444922452059143	0.12102727645427	0.629962083252583	-0.468844636108751	1.12469891448701	1.30861917325655	1.10384286488868	-0.273513646483092	-1.31800916250355	1.15573678491643	-0.825801587847744	-1.08151134228709	0.451186103009555	0.537971867587004	-1.09123168427806	0.396338167894943	0.507407622830019	0.364197151191327	-1.4224482489274	0.387920229682413	1.12045464296782	1.15956784937343	-0.227634081119072	1.15457460947785	1.14984420005574	1.18366162755034	0.640854803769911	1.15733332794039	-0.890381661295268	-1.50209577403286	0.683228797674792	1.3109742547966	1.52629369828457	-0.879506094739379	1.22451373094598	1.35595192036628	1.17381577648582	0.417752128652123	1.35490931401503	-1.29441337901295	-0.922388809041399	-0.329392963384661	-1.55532723211152	1.24712719923909	-0.997692229724605	-0.0954357347315161	1.16715716880991	1.16144872924959	1.22898393291004	1.21030930467781	-0.994725208066958	1.64249682552076	-1.15161154171693	-0.0204296589946033	-0.41111689072147	-0.217484595179393	0.511927582228973	-0.343566188809122	-0.214376310813394	0.114320946593888	-1.19224913267767	0.542367102729359	1.11860491820672	-0.0484885217160869	1.119051795626	-1.03379383271479	1.13921076178973	0.290230060190457	0.0245758474244104	-1.22929373935154	-0.425456920462618	0.908661213331326	0.546579271315873	1.11817279702493	-0.211338800886048	-0.327467245962256	-0.184864268838628	0.692387926676868	0.563582012718823	1.20394180648519	-0.134402396720456	0.0441235937742533	-0.302186548598533	-0.333868540439505	0.0643941755116638	-0.850380551697786	1.17185994035443	0.0680425859917658	-1.54921813363145
"MAP1LC3A"	1.02373337253382	-0.777646514454455	0.57559468755699	-0.472397790222316	0.522241626422133	-0.518335434897068	0.929118941545565	0.443383757222154	1.01260628021715	-0.105030583729717	0.969137968633567	0.576226803260336	0.603863718956377	0.554835432394179	0.950677297146711	0.923843334918198	0.891395606220496	1.08743555301759	0.842202933446713	0.500025534163341	0.0646924163439772	0.535474609065766	-0.58017576277716	-0.743835423942385	0.44436207883446	0.464635520237391	0.51354813019067	0.867506769465345	-1.23535191848402	-0.82372260996884	-0.17963910228859	-0.163925222679161	-0.440376057527867	0.967028474343722	0.950472779228945	-0.968577579716618	-0.225365645002617	0.517089838045462	0.294450324954567	1.08005589936512	-0.983200312484481	1.06134141725949	-0.364582281956889	1.00691656582511	0.960315503349325	0.964364261546599	1.00279862811473	-1.36212045534593	0.94704864993146	0.995402447203985	0.743927549787032	-0.137841276112356	1.04434972403888	-1.01044596659013	0.447437172740997	1.05203569269612	-0.234637264249564	0.793486786252557	0.840560903956431	0.783595179007591	0.927058698850586	0.60137070296854	0.626763785346298	-1.9143115043079	0.516442904580874	0.781878524473632	-1.35888411651836	-0.933562193987979	1.0217165153322	0.323469217954295	1.06901701023219	0.652234261723223	0.349283024422584	0.993074711431546	-1.30203499811565	0.994583672594047	0.607871228328077	0.57516543245861	-0.615782954421639	-1.09293987840729	-0.761074682037495	-1.20770650562409	-2.39085593529771	-0.423432741928896	0.00683450814422765	0.556676674116565	1.08859308231113	-0.563453472976563	0.737334254010853	0.963275398511522	0.50913549758374	-0.597760951881257	0.529007491091006	0.928970696902329	0.875287291954465	-0.764238539462332	-0.128097898693909	0.542937366893877	-1.5737820843858	-0.997598279498934	1.06539010515637	0.188513225059662	1.04800396549684	-0.51313508314327	0.579660574142573	0.115534160001668	-0.429853954021641	0.45174855886436	-0.725293632028061	-1.65605775665777	-0.543321065818608	1.00051288669311	0.150717727119471	0.978812629541631	0.810533009610921	-0.139343479463454	-1.03833296948325	0.933518855255238	0.69075939557093	0.50415470104576
"CD3EAP"	0.951362418127391	1.12849795141582	0.0179041334232894	0.150346066149794	0.340699026761513	-0.96010732678037	-0.655537397814816	0.272231454535	0.245018864503612	0.916283064472094	-0.423067258871553	0.70153510704743	-0.943262131805075	0.316317204849237	-0.237730110685979	0.157406507763335	1.15298159999267	-0.510564679623117	0.948168292994516	0.0918343869576791	0.297976209988793	-0.709886214722827	0.932390558553862	-0.607955471921391	0.398790891823456	0.824474076937269	0.918889124086298	-0.95976730999328	1.22080153752704	-0.880234941820876	-0.108631065628749	1.12759021338521	-0.851537034074616	0.261934261292485	0.989899828976346	0.478881925575638	1.30800136088636	1.24845763576084	1.23533611633142	1.07699247099428	1.0720571097019	1.17666666347938	-1.09550646119108	0.478277197582583	0.640912800668402	0.126807798439035	1.15097917827621	-0.799192190491805	0.621415202234498	1.19841445514035	0.372948029426426	-0.0317401190703561	-0.804668626466873	-0.609275558453642	1.01204686090359	1.05444422049067	0.599755441997007	0.972546622912745	0.254380528372213	0.717058555031622	-1.40435019933182	1.05986198894745	-0.279564193505243	-1.63002035137901	-0.155449489216576	1.00183744779323	-1.74597971124926	-1.07829304661725	0.664632140515788	1.13705687595396	1.23053745747335	-1.02296348104911	-0.432128554662638	1.32557972607706	0.9058648654383	0.951854678173075	1.07010738013611	0.12742034296507	-0.965131777464152	-0.732349649021688	0.903472890047883	0.371690810364133	-1.88072627305234	0.662299243592134	0.470418679580915	0.925240919337864	0.91363303247014	-0.405217186488276	-0.641996476009621	0.639925219988743	0.383759918044098	0.166607094897585	0.270578604644522	1.10882031688979	1.0238233228703	1.08877810753239	0.0626007475443456	1.06383941075716	-0.255457649547981	-0.282434915232429	0.770962521906752	0.327866418916831	0.759907844414165	0.342724372317796	-1.17260950667607	-0.321594245180304	1.06232664640022	-0.65776320475353	-0.187409838766095	-1.00116297248848	-1.32880379176768	1.08450264596973	1.31081292278003	-0.848409719257384	0.00817360154792696	0.407330013201147	1.35544789792732	1.00583590556695	1.01174302750722	1.16137981916507
"FSD1"	0.280222370787257	-0.803489735397835	-0.926770181981741	0.944123332401157	-0.552687327858767	-0.179764770667877	1.57809163839545	0.104934092434358	-0.689907235405987	-0.340210169472071	1.47258694599361	0.999173995216455	-0.443450518138502	0.218707009594997	-0.639982866679048	1.48711435226293e-05	1.2965929363853	-0.3141676032484	1.12475418334975	-0.328743027185045	0.0476658013907468	1.17010792475887	-0.48082372075794	1.30896749871411	1.26254163736223	1.27996387407362	1.25342585567764	-0.144681765081168	1.19273138644299	-0.210735527395376	1.21633416562362	1.45776352165683	-0.11040794863902	-0.395236646838205	0.846682274806928	-0.125123445135042	-0.123979573740321	0.0596628025558641	1.26983724176144	-0.430975022474864	2.03390789105342	-0.0479939651580415	-0.901919707051329	1.27937570210424	-0.637015614543037	-0.0394674211884329	0.57931987646981	-0.676137198147673	-0.426791529757063	-0.575441225635288	1.77672960657847	1.243104747133	0.0485400939444497	-0.300908415438705	1.3556958630345	-0.166698942062244	-1.28690207478016	0.0316565359838414	-0.255463870813235	-0.129127414819867	2.3776852640603	-0.284937138841354	1.70411919474418	-1.06701752251945	1.35053937159344	1.25027090937816	-0.874871102667216	1.8077841732806	-0.74165234827328	2.31821419452261	1.43895320916473	-0.449316230862763	-0.426955851006348	1.33306427249097	-1.08742726702	-0.426018728151946	-0.233276302093264	-1.32676990581931	1.41160670922518	0.158139757325374	0.168230656537599	-0.738926055588983	-1.11913199878254	-0.781671974183126	-0.464809118373342	-0.283637654701043	0.177107060202256	-0.152680238945075	-0.156027504511966	-0.737876204688238	-0.895675905535735	-0.617824728967343	1.44800961454045	0.191013654927305	1.91206111343681	1.22347203537624	-0.288146552311205	0.533214305891782	-0.196731500267207	-1.04342031963948	-0.051637822139462	1.42868172215759	-0.247259590277931	-0.321356991076902	-0.580675153659536	0.002809397971842	-0.519491612025974	1.58751740493155	1.25852656553854	1.36865257955471	-0.170923294219758	-0.591302354750298	-0.256189617497665	-0.634799738956784	0.11004910416981	1.15700257059504	1.2690402116772	-0.696595402087037	-0.618278877432065	-0.526032733178215
"TOR1B"	0.833247607247705	-1.05634811531839	1.008281533524	-0.0601478996278193	-1.06772474497862	0.468995332864593	-1.14714232024457	-0.668318519337131	0.850468809228367	0.458979145054494	-1.20752582176559	0.0564595591633779	-0.848810148313642	0.756642551150807	1.48032571693911	1.17102911118417	1.07777089336795	-0.721023097135103	-0.363361803340537	0.622555448679897	0.817701669999087	-0.825572257010423	-0.582093191168564	0.133152704351693	0.248650786426416	0.878158292142655	0.450915828297407	-0.213657411542364	0.886026220043162	0.188782171581591	1.06389862763374	-0.314333123913711	1.66768480969641	-0.490247863552822	0.901294183267154	0.372795089360494	1.27601894893731	0.158494474309917	1.75829932304864	-1.33217722599023	0.255063109943199	1.40442938823203	0.154456315537596	0.976672824995799	0.823516683814853	0.922796534978775	1.11809251950693	1.43887426540582	0.841590111850413	1.38200805038392	-0.550950701691968	1.19612517814751	0.0355292959415357	0.223069229090649	-0.70189865020078	0.448223974795483	-1.84200314046338	-0.833104579646562	0.813885425993889	1.14108453545658	1.50499619510884	0.817883800784682	1.39134758149628	-1.2772770629207	-0.810571277071596	-1.43446870466167	-0.91735628732813	0.686168318579417	-0.989376959688884	-1.65008945436791	1.36271602514066	-0.971332356332664	-1.05761038128643	1.03308806203941	0.368299443075915	-0.95908226106069	-0.158535412262721	0.490216146810456	1.29424972076024	1.32374768222678	-0.249213442575872	0.0338163395930447	-1.32915740330548	-1.18777417145257	-0.423901314155518	-1.19171946491644	-0.951617585515847	-1.4435531421005	-0.116611970492275	0.782976131723322	-1.07940335975906	-1.38203241180225	1.29054675009634	-0.862513254260473	1.06696862670992	-0.865545588191002	0.381091984361919	-1.20975824418656	-0.991388965546953	-0.510210412472315	-1.16299777974713	0.795589860750053	-0.047870026238152	1.36357061418936	-1.07967547305476	1.05959657415163	0.253732753457012	1.45412687905419	0.656542906381955	0.173313810568566	-0.606893094812073	0.151249552648088	-0.571355783742488	0.659593217096461	-0.979129982035844	0.841963469857456	0.751683511359754	0.894642076470123	1.18619537037474	-1.05738315582733
"ADD2"	1.33854706673128	0.100213459968912	-0.0463230825211919	0.234104450413714	1.18213421972306	-0.112180494465114	0.0787991012348596	1.12830637240404	-1.04943903183973	-0.206608729003482	0.355513166780433	1.42557400224569	0.190916356161305	-1.21860854128957	-0.893390677767628	1.08697828249391	-0.612235663783418	0.37086456212114	1.23957909196864	-0.669766554434279	0.36635829712549	-0.992233261542177	0.498086116406695	1.13848664658254	1.30160032124727	0.142472950151612	0.61466151838973	0.0328114360348207	-0.993239694212342	-0.782707775852203	1.26112417182981	-0.576509590817703	-1.01755422454893	0.0563930239653066	0.125964752044891	1.3668844934687	1.82731883466015	1.14824959406524	1.25504681003767	1.25655191110449	1.37480109251394	0.0424445303172055	-0.658811239613071	-1.0929431428662	-0.792148119911438	1.48088211249431	1.39416261981434	-1.09455024625813	0.185281741147648	-1.14430729847564	-0.936273251878587	-0.727793906588373	-1.32030244710725	1.34388673591582	1.3473135294636	1.66021096878129	-1.38300011650857	-0.2574956632873	0.0446895032669437	1.00459061063754	1.00823333309785	1.40862222178089	-0.85847539475266	-1.39677590519414	-0.333435632950303	-0.883588026758782	0.198117339390786	-0.982586731529683	-0.385142454270498	1.93686839078871	0.0734263612582211	0.776829085628877	-1.15185762913979	1.31397077311137	1.27077336369548	-1.2176915600357	0.216279419945877	-1.14167624638804	-0.751579802126264	1.37563766838717	0.472947845533878	-0.0991776264764028	1.48148080376842	-1.02610147009753	0.545014951623571	-0.962547270928156	1.41506683709717	0.74277564088075	-0.352704059871547	0.247914761365051	-0.984264247253012	-0.983031254547468	-0.393989612361839	0.0289749026866594	-0.860709357676777	-1.01550959133428	-0.022163822525386	-0.226216944781587	-1.17591229163656	-1.21148587064365	-0.658447165389138	-0.303786950165411	0.259396847060664	-0.920965639558178	-1.23391175626561	0.159901222345303	-1.27171733831519	-0.980392205934441	-0.965605347270755	1.41261045251961	0.0796168716197865	-0.0448035615163713	1.54095966246213	-1.11499119309904	-0.933228863295639	-0.826959252974941	0.394356213884056	-1.2203702593648	-0.22337944038732	-0.191817902380017
