"cHL01"	"cHL02"	"cHL03"	"cHL04"	"cHL05"	"cHL06"	"cHL07"	"cHL08"	"cHL09"	"cHL10"	"cHL100"	"cHL101"	"cHL102"	"cHL103"	"cHL104"	"cHL107"	"cHL108"	"cHL109"	"cHL11"	"cHL110"	"cHL111"	"cHL112"	"cHL113"	"cHL114"	"cHL115"	"cHL116"	"cHL117"	"cHL118"	"cHL119"	"cHL12"	"cHL120"	"cHL121"	"cHL122"	"cHL123"	"cHL13"	"cHL14"	"cHL15"	"cHL16"	"cHL17"	"cHL19"	"cHL20"	"cHL21"	"cHL22"	"cHL23"	"cHL26"	"cHL29"	"cHL30"	"cHL31"	"cHL32"	"cHL33"	"cHL35"	"cHL36"	"cHL39"	"cHL40"	"cHL41"	"cHL42"	"cHL43"	"cHL44"	"cHL45"	"cHL46"	"cHL47"	"cHL48"	"cHL49"	"cHL52"	"cHL53"	"cHL54"	"cHL55"	"cHL56"	"cHL57"	"cHL58"	"cHL59"	"cHL60"	"cHL61"	"cHL62"	"cHL63"	"cHL64"	"cHL65"	"cHL67"	"cHL68"	"cHL69"	"cHL70"	"cHL71"	"cHL72"	"cHL73"	"cHL74"	"cHL76"	"cHL77"	"cHL78"	"cHL79"	"cHL80"	"cHL81"	"cHL82"	"cHL83"	"cHL84"	"cHL85"	"cHL86"	"cHL87"	"cHL88"	"cHL89"	"cHL90"	"cHL91"	"cHL92"	"cHL93"	"cHL94"	"cHL95"	"cHL96"	"cHL97"	"cHL98"	"cHL99"	"HL001"	"HL002"	"HL003"	"HL004"	"HL005"	"HL006"	"HL007"	"HL009"	"HL010"	"HL013"	"HL014"	"HL015"	"HL021"	"HL022"	"HL031"	"HL032"	"HL079"	"HL080"	"HL145"	"HL146"	"HL150"	"HL347"	"HL353"	"HL356"	"HL357"	"HL359"	"HL360"	"HL363"	"HL364"	"HL367"	"HL368"	"HL370"	"HL376"	"HL378"	"HL382"	"HL383"	"HL387"	"HL391"	"HL393"	"HL398"	"HL400"	"HL417"	"HL419"	"cHL124"	"cHL136"	"cHL137"	"cHL138"	"cHL139"	"cHL144"	"cHL145"	"cHL146"	"cHL147"	"cHL148"	"cHL149"	"cHL150"	"cHL151"	"cHL153"	"cHL154"	"cHL155"	"cHL156"	"cHL157"	"cHL158"	"cHL159"	"cHL160"	"cHL162"	"cHL164"	"cHL165"	"cHL166"	"cHL167"	"cHL168"	"cHL169"	"cHL170"	"cHL172"	"cHL174"	"cHL175"	"cHL176"	"cHL177"	"cHL178"
"B_GC_S01"	0.533481992413496	0.403762819052128	0.805951550756279	0.241124233754583	0.0416276700135223	0.0046092937257755	0.469224992385608	0.701772737845528	0.227196239020176	1.95198411446145e-15	0.532865683438803	0.486206921602976	0.36380051123494	0.310408261589206	0.242473305067325	0.627274665591054	0.224870680286057	0.570857597788495	3.67340502440211e-15	0.303028442049724	0.246419973587572	1.23945009077356e-15	0.352137538608223	0.462154769080577	1.42329469460905e-15	0.055668313782329	0.140425901548099	0.553639105739328	0.251305460251182	0.616212395280708	0.0433482262223313	0.54026584341337	0.235787740534085	0.268316481818126	0.438689498116158	0.673119143048252	2.77282585523231e-15	0.623631712495342	2.71996040250375e-15	0.260521736905219	0.0906985608276707	3.54722925787122e-15	0.0011746698645618	1.9455166651734e-15	0.812723047890697	2.27520249967005e-15	1.53946244749402e-15	1.50328856121064e-15	0.02350735757468	0.333196433256803	0.0286903800054664	3.84088846682741e-15	3.99846990147538e-15	2.44908696005411e-15	0.379728815776679	0.274132804182581	0.554788091213557	0.0942391156643034	2.03463853172087e-15	0.0583938229908755	0.845926008627685	0.3913634639446	3.64523521700529e-15	0.129267716717672	0.182107706065973	4.21165415904172e-15	0.513102488698113	0.452930578522642	3.83385371527417e-15	3.36625296562208e-15	0.688798517809696	0.502984662926204	0.507207160609593	0.18584754889403	3.75090855197508e-15	0.127207907812022	2.22918893912763e-15	0.0249981792995534	0.490006373445361	0.0989855960791771	3.74607819318913e-15	3.67646287424004e-15	3.22333849363154e-15	0.269186451927748	0.654311293515755	0.109194812559068	0.271490485905996	1.79227488600098e-15	0.274117960988689	0.0327323031086907	0.0274854177642061	0.14490191624975	0.0737088831854346	0.0955083656987214	0.0584003511812579	0.089121254459765	0.0551922004638312	0.022081251193248	0.279875241514648	0.39822678914291	0.128668562415804	0.0537394973113431	0.271702189436852	0.317527266679894	0.309683899004158	0.114629084115812	0.301192620172311	0.105565451263479	1.68130579456736e-15	3.83503921919972e-15	0.286992305389465	0.0231652320008544	2.64380486500924e-15	0.696006753135692	0.511833786277747	3.5832255210993e-13	0.0593299051639118	0.160069331254735	0.0929049781616681	0.71819111452768	0.49744705977521	0.801025484481938	0.523689039818906	0.277181835131394	2.19723004148825e-15	0.0854000162407807	0.539808260621926	0.180227143885931	0.387352899035133	0.231852751581771	0.292946240449642	0.230810851443509	0.559574823272626	0.946956474941209	0.248011607313737	0.280458524028239	0.326242802705395	0.328668531355014	0.789913257075434	0.504511915658702	0.901329693444593	0.66901588222896	0.770051757990093	0.490024829953306	0.0140716933459816	0.0974269836608854	2.89491164157787e-15	0.00215051822848702	0.379034042868764	0.18069825360421	2.47754877875034e-15	0.0828900159061407	0.115330839386618	0.296941895852609	0.0939336686949518	0.497992403399977	0.45924968625248	1.96952283510281e-15	1.25818568120753e-15	2.3810128435034e-15	2.72968855676397e-15	2.54783531524311e-15	0.0694574351055832	2.86246498061654e-15	0.0478945063599053	0.0784793570465573	2.69135439204981e-15	2.84303727581241e-15	2.14687877873648e-15	2.94669328021768e-15	2.05875268139797e-15	0.0918693597542827	0.116825538022723	1.77000134861784e-15	0.327158029457657	2.4611175761219e-15	0.0441030333892712	0.428394473537183	2.7242337567422e-15	2.92473104843026e-15	0.0305177321392521	0.322766718349765	0.0699336356811104	2.43492123910952e-15	0.333032534968286	8.60919522287403e-12	0.275548715433243
"CAF_S02"	0.677150618486648	0.605824451027953	0.545227103686937	0.161834845451873	9.69026154994736e-16	1.35572170441981e-15	0.0914366477739065	0.900689131741095	0.643861492808455	1.28017358226576e-15	0.562223042549642	0.462214730997171	0.366976357849413	0.13426544927397	0.2492725454083	0.594306027074769	0.406978361299149	0.591223095606596	1.29791667483442e-15	0.0857963969515645	0.58801438700491	7.13248878794435e-16	0.371204457352493	0.275183595194266	7.48136419723887e-16	0.222352682650447	0.485136349785895	0.513433773746692	3.54757811465848e-08	0.866322891772109	0.392940811146315	0.336961108937768	0.53253440400235	0.152374141538235	0.733763512312115	0.128499035595814	1.24326287247581e-15	0.0696937749378363	1.06897914677975e-15	0.691528280199695	9.8373556238945e-16	0.0666375596608412	0.149653161299645	0.0936593777196482	0.957901518154365	1.26120117279681e-15	0.0379439562233925	0.341681750081664	0.00607846866866267	0.59754896791947	1.12210093167703e-15	1.22037953467333e-15	1.34982326652794e-15	0.471407576206714	1.09840260913232e-15	1.17143118672798e-05	0.524637118281819	9.5135269103901e-16	1.11159308884033e-15	1.17984704661888e-15	0.950552006815323	0.922557123575509	1.27485382923585e-15	1.04838435467032e-15	1.31205265474353e-15	1.22821090097083e-15	0.10133333532489	0.0152610741659682	1.3579342175394e-15	1.45644823636185e-15	0.450661391115994	0.499511758241417	0.571925594544002	1.41543219744643e-15	0.262109324700619	0.720607583188746	0.26655641227867	0.627204962156918	0.323319919501632	1.048014456959e-15	0.442362907295117	0.0497637874772336	1.22029257151851e-15	1.25803763778564e-15	0.51939078507136	0.0268812762152339	0.148004411525443	1.02298179546622e-15	0.115891858591092	0.00134452759003626	0.191759159958249	6.86320568150915e-16	6.77888782505437e-16	7.925135869917e-12	0.000792531685539514	0.151302846449887	0.0669502663563783	0.39908765320602	0.198550969273052	0.270433027843416	0.213860852151624	0.152196263732756	0.28210896121854	3.59593586772113e-07	0.244694237259731	0.128573467609345	0.084809314250786	7.48789504954521e-16	8.69454562783074e-16	0.0424030398294041	1.10151323891292e-15	0.827124249524597	1.24241501412992e-15	0.712602214239881	1.24947098490567e-15	0.552068608358053	0.040625693684413	0.0188976113524265	0.406447145364678	0.837038596840544	0.718822483448745	0.83965209289298	0.999399286746318	1.23827679811132e-15	0.0693236056034731	0.508221421563576	0.30411715372567	0.708289642202646	0.47045459118127	0.00294119303516719	0.690887136312966	0.241082357403078	0.614161678189412	0.751408872246382	1.09810837594216e-15	0.181840653290127	1.39507774666972e-15	0.67214581785559	0.830438624200886	0.813355525008314	0.58366553174092	0.183880836147588	0.922978584311043	1.23151098357451e-15	1.11494252956889e-15	0.128473489533703	1.37653563109993e-15	0.249801805823223	0.270222165471036	0.847606844073906	0.0871111904814943	0.191831400554763	0.487608232871924	0.00540197899088483	0.259762369591617	0.0395027869093758	0.560807233993611	1.094334947154e-15	0.125270460393308	1.09640121268585e-15	0.0609593384699633	0.00807253842607115	0.396943159304213	0.29440770653379	0.665946958558628	0.276039276421028	0.260220831130915	0.446131478927234	1.33513556098674e-15	0.576619064982647	1.19343523641983e-15	0.168396445161692	0.32292636138314	1.08290992373202e-15	0.756773321291865	0.219167204156384	1.14533610945656e-15	0.773997100168306	0.757529554693062	1.41530659843532e-15	0.68264944154753	0.603594723119752	0.348081955441698	1.26514815059348e-15	0.587841283526782	0.323623974293173	0.85682699623725
"DC_Conventional_S04"	0.747416756574857	0.630446499976061	0.626975992409424	0.350204840745754	0.247668772656992	0.153002550562724	0.62436348066247	0.69012808186281	0.425393502960772	1.0395461990161e-15	0.429504283903202	0.354364190404428	0.156618563193058	0.174510262679775	0.127803404007888	0.417921415899116	0.253824806698484	0.504581178730053	0.0199592641768764	0.0562722894109049	0.450541054992498	8.92869539814966e-16	0.328912249296375	0.14704934039493	7.28950708344916e-15	0.0468511786232977	0.216829048490283	0.554733606161115	0.0121537068377016	0.744139263345727	0.171030576160302	0.307438085814311	0.359830075295102	0.273385985479879	0.600296399582668	0.64490422409063	1.25705221560498e-15	0.686453212172586	1.20931953438787e-15	0.559712318311176	0.00113557805372619	0.144017785272193	0.0787891247256709	1.06589629756631e-15	0.91892840578913	0.0424706789897126	9.14742066993925e-16	9.58287318070691e-16	0.112291869996307	0.500386523407898	0.014128748997507	1.4795202358793e-15	0.102016915472647	1.26189988190745e-15	0.240170168324235	0.48728940135225	0.230085514483476	0.0325782623212593	1.01247091584283e-15	1.17602574721445e-15	0.739897399235462	0.571542367840642	1.67783659486105e-06	0.18261764032365	0.0392471831677449	1.47277479962134e-15	0.71704404057673	0.220752998260818	1.49382490253172e-15	1.33475440653777e-15	0.800365198331804	0.896344209147583	0.187656121362693	0.110597683958603	0.160634342594937	0.0685224242618566	0.135809961370945	1.31192101178462e-15	0.515202873835534	0.161778441979653	0.0535140279148669	0.00975090506036217	1.36073728288126e-15	0.158259218302311	0.481613460266779	0.144843443020424	0.0164454397806364	3.16544164482138e-05	0.0935162996105996	9.72208018308015e-16	0.0545287139142579	8.53962462677884e-16	8.36174545712972e-16	8.68876824898091e-16	9.24471604706645e-16	0.0611331261698692	2.08328247864381e-13	0.132314628138022	0.184546422115265	0.0303365489619233	0.0856386427373233	1.77173372181476e-15	0.196213662305125	0.193551963617559	0.0833862360424264	2.91596422511679e-12	0.246145100627192	0.0377579256335092	5.15759876660328e-13	0.269590532034872	0.220336435371585	0.31447248643287	1.27388117498014e-15	0.558907564069273	0.457781064983072	0.255401162414749	1.1794692051501e-15	0.394182766153538	0.0672021839714919	0.630270153707653	0.551400297535523	0.727342865497762	0.614951728825424	0.361617470627571	0.0300270078516305	0.253427350838146	0.694043014105671	0.582837570930089	0.702301051307117	0.505096719444928	0.191712200072969	0.161554924725585	0.680513729815075	0.611543980899035	0.24238396865977	0.377436036725992	0.0622951497888117	0.622904420939561	0.83290129769563	0.269615433039425	0.463623890888913	0.536537115229961	0.740049937568163	0.437153984477297	1.24094004933857e-15	1.17446055481064e-05	1.30766474437153e-15	0.392369180512229	0.215364799437352	0.608917334732691	1.23362605256802e-15	0.383605555104388	0.16415887040618	0.590302592614674	0.189647530353162	0.756962081400692	0.517068350048718	1.08428223515024e-15	9.46506825265957e-16	1.23909076338066e-15	0.125611544758485	1.22193829228409e-15	0.288643315659142	0.0621971181950987	0.060313873409063	0.321653966204737	1.36986993080737e-15	0.172741451322723	1.23773899781796e-15	0.288551256499438	1.18077685253377e-15	0.0994439142429504	0.437829559081104	1.05808380498939e-15	0.384422604014188	1.37863393511884e-15	0.0167747411588291	0.541545856794391	0.097755012684353	1.33570476890093e-15	0.0413236239047328	0.472282302774036	0.0973676023171826	1.20430145872062e-15	0.163002776486528	0.369234014090333	0.269958189489764
"DC_Plasmacytoid_S01"	0.982890389019989	0.999999999999998	0.563228173410037	0.0269428086111511	1.45238672027336e-15	0.15424002544207	0.18165204761987	0.857738172863144	0.66355264412875	0.31948189836258	0.986195195109993	0.7508610854295	0.521026333441557	0.437098893841571	0.370139289586341	0.680072101685639	0.38125468767826	0.871446345576825	1.715627781372e-15	0.245699345733755	0.693389138398528	0.704505489988571	0.50492825729734	0.785404998182578	0.836337884421303	0.885435969472592	0.793724459329382	0.69473660227567	0.814341907178119	0.584843373258102	0.613365418630963	0.95664017606204	0.804153197939846	0.567765421521784	0.829099757832001	0.263917029744049	0.0418826072925426	0.493775995403074	1.68676847187028e-15	0.49205855788723	0.688714419536923	0.109686418296443	0.219809202081605	0.623351072147131	0.781666647049189	0.100736444690157	0.819012187840989	0.709525387051175	0.0259630533501651	0.368656658101556	1.80157267398907e-15	2.21052389523714e-15	4.66415976422302e-12	0.54832525584101	1.84424135168956e-15	0.0173995997454903	0.470039421960385	0.66532978467849	0.186463471741201	0.177530201120101	0.95672225421354	0.881818758227464	1.80181648933339e-15	2.02703435187865e-09	6.14684153074547e-05	2.00999880434327e-15	0.234127807732558	0.134238155485285	0.00248190130349942	0.00399530393070227	0.557853963997328	0.201978115632714	0.899861933350673	0.00822782438916814	0.423673069699596	0.640769112007257	0.768257140967833	0.722325582634122	0.523630832654067	1.78476285795659e-15	0.46068475268009	0.0998322921652869	0.0492369986858915	0.243740462746569	0.500111085561775	0.858840370720591	0.835318520319668	0.693844827476974	0.942541350556889	0.954951064783201	0.944436183907973	0.935319464037637	0.999999999999999	0.999999999999999	0.1725740231578	0.605040222679518	0.864343460973146	0.752238879401896	0.794553009129136	0.822030441297782	0.927754793996207	0.720619864365601	0.708968499864683	0.923370207641505	0.945785259114836	0.996278952809948	0.741945224338597	0.999999999999999	0.53183168118187	0.0889723310537744	1.54923750561853e-15	0.622625791583836	1.63861316988951e-15	0.878187639621916	0.122446185867968	0.799005445769103	0.534259959027032	0.00863899900532009	0.632578208404631	0.97144515986265	0.689005334971672	0.754357265703062	0.808499328570036	0.0334720417064016	0.0175885935006428	0.999999999999998	0.323980322651289	0.946295658001531	0.829390586853639	0.0417489327334011	0.67360225236807	0.61456384114583	0.288204402614592	0.963209546290365	1.62469439730471e-15	0.114745245507563	0.053920958913692	0.41055338655344	0.990015235971544	0.750815855805321	0.87523337100767	0.667022455765626	0.84681316622976	0.190923881229024	1.59162182477809e-15	0.546866409033656	0.201351010576518	0.0186823734438854	0.999999999999999	0.747415976733149	0.461203407729179	0.0986279934807805	0.730882950126048	0.0864813527268512	0.882371716384898	0.196778046561953	0.659660192023638	0.0380723240042586	0.688366024463251	1.83006266929589e-15	0.101573852643688	0.136244605028886	0.558317479315647	0.504328170964136	0.815237981428788	0.190757062294168	0.441862078982103	0.886135734160452	0.260865629252213	0.937364717128029	0.0142174905708616	0.35707843196456	0.290269597178057	0.405565115910815	0.88985587997123	0.452330860622301	0.157917318697478	0.755079871822599	0.840518101893478	0.136919331195495	0.567274523150529	0.999999999999998	0.413324938142495	0.088622060003593	0.513528329108273	0.228687208141463	0.765440759717885
"HRS_S01"	0.401299104131366	0.422341170850764	0.324262444766808	0.39195331471856	1.63603146407077e-15	0.107611515296174	0.405005393472033	0.408880485758861	0.627821808217652	1.21064651524448e-15	0.367702458423954	0.211733037975002	0.0967111238506543	0.153613074639207	0.365224164768399	0.194241869071136	0.079584386722912	0.344208872369202	0.206957409356372	9.98019243878828e-10	0.329753895608651	1.41417878057818e-15	0.141504429882471	0.120628174942266	1.52713966222864e-15	0.0353233485189752	0.290335744279382	0.194513295803251	1.63628978801848e-15	0.745434144319193	0.179707199556674	0.0483817537100053	0.486432849127128	0.00536573901752612	0.569592378142361	0.613260501015241	1.32731130769305e-15	0.390382691765662	1.45251604416108e-15	0.531154564309496	1.42266002245836e-15	0.270999176641013	0.111194817509205	1.27024482717848e-15	0.833567309375277	1.61254083456036e-15	1.54419123140744e-15	0.236912903391095	0.0442038463902717	0.414697311375588	1.00714146962423e-08	1.43851407252481e-13	1.58876675205805e-15	0.252486858089179	0.0471371100212581	0.345593543049093	0.649487964272245	0.0753822349903986	1.2449805039245e-15	1.61201781878491e-15	0.396757695657107	0.58336174838723	0.0544859302293132	1.86502468514561e-15	0.043326137107617	1.38619337902419e-15	0.60080146328043	0.228700321603603	1.56337127790346e-15	1.41186758594214e-15	0.699108168970765	0.771470657365593	0.474840230240685	0.136244288073097	0.133806651266692	0.220527593540134	0.229804153443561	0.369110915521795	0.567793776369948	1.69245108042612e-15	0.222354101758216	0.104251810350437	1.42662845565838e-15	0.161879061755947	0.268783267158272	1.53984264815516e-15	1.63255750914095e-15	1.22115846042065e-15	1.53912465352094e-15	1.46798388628956e-15	1.50663628091798e-15	1.47960123857373e-15	1.49183917334085e-15	0.0740473457834368	0.0340861489262846	1.60692031894496e-15	1.63477049022313e-15	0.299934042015538	0.241740728894173	0.0337799922871182	1.66493554662085e-15	1.6737402396181e-15	0.142461905282432	1.58030580986549e-15	0.268571536853602	1.59771028798643e-15	0.0666496544865933	1.55534997406613e-15	1.50199660048272e-15	0.230263736402631	0.000354538451607761	0.775971675240016	0.0285719473786185	0.794404160914028	0.206331539019648	0.305652927257666	0.236556670485207	0.371773010337192	0.482293284244442	0.563884366282666	0.86883513450557	0.77399810654005	0.682247355430742	0.04581763421043	0.234035703427476	0.707056410948041	0.749239206426576	0.799022373627641	0.725698015925989	0.46284268591322	0.443351550344769	0.336982478795842	0.638109392376342	0.531391862258315	0.000625946079923639	0.345159635794825	1.64164528444242e-13	0.62246451752386	0.77667745596835	0.55009904990543	0.321245270477245	0.411619632767109	0.478528423581185	0.03466863632649	1.43236211564977e-15	0.0746166491712764	1.32044936825996e-15	0.293891087632245	0.00926640691136625	0.466704204804864	0.120523971069352	0.547992122055834	0.149964965890535	0.298220050828784	0.263489847194606	0.53281468765373	0.693265525537427	1.59970409515241e-15	6.19998519367621e-15	1.56571520586384e-15	0.0252411990920921	1.45062186598821e-05	0.457847418394999	0.39191540617221	0.360389421076414	0.328485605984033	0.0971594239211928	0.221811167839872	0.0450998675480545	0.267698112926703	1.78203531337197e-15	0.400648108537534	0.601810320498663	1.07096618783167e-15	0.620526686099715	0.383894633490494	1.41903287257848e-15	0.516638671838738	0.471088805706639	0.0161618692282289	0.510698921363529	0.408074227423585	0.654037686010358	1.31452673630874e-15	0.326541395901952	0.638220880688648	0.492981045538748
"NK_cell_S01"	0.596281544646568	0.272407811386006	0.781561887585735	0.330271300159549	0.22027228798498	0.0572847071904146	0.489506001169713	0.757521312427359	0.320477235624712	1.70722794705576e-15	0.501955805163205	0.427380613644699	0.419724986416032	0.321177896216492	0.423714009123442	0.680586499966325	0.272758188999968	0.59489042126396	2.22761473502967e-09	0.603088032128608	0.410399555385844	8.40179792034545e-14	0.357624948329232	0.320117454831067	1.21190855569689e-15	0.110295797163974	0.279685651613075	0.581257948972292	0.231820000519138	0.717068933096823	0.380238133023614	0.514886585414768	0.403802237753161	0.401090630485396	0.529621586389519	0.729637287764351	2.19991417318275e-15	0.714805965015519	2.27854561313268e-15	0.481599326522931	0.205982690354899	0.00613171013491812	0.169443641182345	1.65551091399455e-15	0.953869100918655	2.10114916332834e-15	4.86035043277207e-15	1.40974160968394e-15	0.127436058427571	0.236694709059402	0.100973774114387	3.78405650121059e-09	2.12358346175127e-15	2.18707579319374e-15	0.438002192437228	0.336413416058907	0.208778503120405	0.273960748580252	1.501872227174e-15	0.0898444793303376	0.752749784247781	0.516490973671068	2.14485269384261e-15	0.147190030654965	0.158635762428319	2.4753849107748e-15	0.694426631222215	0.470172600983204	2.62445204524363e-15	2.22641685284427e-15	0.827390247231379	0.611185803550719	0.312482412395709	0.183290952870281	2.44838092704794e-15	0.191686250212922	1.7631298298231e-15	2.22372215048011e-15	0.742771409693136	0.162148258931921	2.40767167042352e-15	0.083189244858374	0.0356489990680022	0.301340137537966	0.768816137475646	0.171214434932825	0.381184832346581	0.0340736138093409	0.341061619756882	1.40532757915188e-15	0.061677893485937	1.16348312406312e-15	1.13524194783409e-14	0.153307925028758	1.84936411501197e-13	0.212855998816709	0.328673366104491	0.0771087923700283	0.281808400499121	0.362754299368593	0.171727877965	0.180628085948945	0.2688417402852	0.222711323993885	0.427975045459057	0.230419057686797	0.239145076519919	0.00500690855040882	0.0956123925720546	2.49959719456242e-15	0.328045328238169	0.0499339538281621	2.16374247675932e-15	0.523872853724566	0.449955093799171	0.133743694627765	0.0103211265207536	0.181575516096545	0.0996189448515919	0.436097130448486	0.242981200786109	0.848112901383721	0.539196082840694	0.383310016502726	1.84276944741583e-15	0.0382970614409451	0.490311852734939	0.195413154300879	0.410567086880011	0.29233922258054	0.346537886012812	0.369209800879022	0.668125459350091	0.832880137912979	0.409143619420877	0.47566408682174	0.296178168367884	0.510297183565842	0.728108481095616	0.526731957474184	0.786750025392686	0.529975096244251	0.570277425172708	0.618958182277443	0.168477186369162	0.0699778557598665	0.00157997395725084	0.109869640555166	0.673989803773182	0.492930136303074	2.12872992996178e-15	0.352787320186205	0.236152403183964	0.455539954680404	0.0207378262207745	0.714783867928514	0.491013782051196	1.75304429030878e-15	1.45748080131709e-15	2.20106721902849e-15	2.47772113051183e-15	1.93630670138483e-15	0.0242833103511005	0.00635123185291083	2.21505964796143e-15	0.119927550073829	2.13132055821037e-15	0.00984580155787587	1.92034728967384e-15	2.05812629553134e-15	2.01813014039706e-15	2.0524904723465e-15	0.150766580950053	1.41482735061016e-15	0.225682816224648	2.26798320527295e-15	1.78931191685385e-15	0.180029069708667	2.49671901107688e-15	2.37930058537784e-15	2.25931597712236e-15	0.0732511626078482	3.02697514357095e-08	2.01857258390399e-15	0.0870822455576312	2.7430928892851e-15	0.162018509344099
"T_Treg_S03"	0.695808431337861	0.761755603308935	0.574701343871061	0.21989006434033	2.36859227364665e-15	0.189010725731975	0.487187343867376	0.803369568956553	0.523731647138243	2.60417426700507e-15	0.414582424664668	0.479797282125565	0.225653589734332	0.418943351565136	0.27302015245976	0.617455982823527	0.38708704111208	0.640243216540644	2.76295109285901e-15	0.255683448994542	0.384273948039941	1.88920907036567e-15	0.362279755074263	0.234827416179993	1.97732736131677e-15	0.26210751477553	0.331002067210289	0.543046873305781	0.112717941291972	0.817665309909446	0.170178937475548	0.349138111441974	0.440991104286134	0.36576775546884	0.550168699520107	0.54504500292713	2.90816718349382e-15	0.719391904660953	2.66032947330436e-15	0.587347158309284	2.20015886984994e-15	0.270847548143584	0.44605284959744	2.40677081184151e-15	0.997857579493984	2.70864564010418e-15	2.01949919458187e-15	1.70080397813356e-15	0.128391050386482	0.498496134194798	2.65046344635596e-15	0.106695843720667	0.12460173237164	0.026579798230467	0.145107677028166	0.331496709297171	0.476268368141019	0.028132419955455	2.38838085687131e-15	2.6448921574984e-15	0.878885752527074	0.677568807815623	0.198793678194511	2.41184875836262e-15	0.0255475052942176	0.110778824096547	0.505849250849084	0.26388677053272	0.181196058743765	0.00533263545519442	0.907906862795565	0.58695218952649	0.488075484497933	0.14170136216924	0.296987513379386	0.263323980891283	0.205772902910446	3.01430953554403e-15	0.551963137759388	2.64902887829197e-15	0.20149277067913	0.230299938308213	0.053366021302775	0.113578515491199	0.214947043708529	0.13072647784937	0.0900947550314488	2.1437453737533e-15	0.118462083084156	0.0421921426275597	0.092893675382765	3.58951723326504e-11	1.89050966124777e-15	1.91932749732529e-15	2.01149919119739e-15	0.0839202550591677	0.0260944953200752	0.154308104955865	0.169121935873852	0.175970982516322	0.128015762433227	0.0791309860440424	0.30077510443669	0.137307744129847	0.180030530663807	0.0571312483551227	0.154625133538071	0.0685058418576222	2.07567261533311e-15	0.338726092303951	2.4658677956088e-15	0.406269460113413	2.62496139319761e-15	0.667727427806195	0.39556745614321	0.280904814085241	2.95464387825913e-15	0.571136171514221	0.249922647338513	0.89915602767322	0.642993050548856	0.620478911011522	0.905494544503237	0.26969587090017	2.42322646905134e-15	0.62200228629398	0.756687730770708	0.621132855101142	0.708562997386698	0.368972274367597	0.224959930474566	2.49788972904971e-15	0.409043736018104	0.448046580810696	2.46900907744421e-15	0.220853536530854	0.00726937695939673	0.702050880925262	0.918116495316026	0.480011009451179	0.408943510452312	0.543469072943784	0.812633951086446	0.121270970488261	2.61292201600025e-15	0.166546721901268	2.8268834421076e-15	0.378386127898674	0.365421853524148	0.679614384139678	0.0209231563367561	0.424206230120933	0.364545902187087	0.452187179004216	0.273249113667441	0.678729605263462	0.635566008872713	2.34487259967307e-15	2.22752791549186e-15	2.77698595140783e-15	0.0835455399364431	0.0139313861364198	0.286995797041626	0.145728037266594	0.0666417383577155	0.224015478658592	2.92881450160037e-15	0.219159646273341	2.7482517288512e-15	0.327007990930968	2.69123559490005e-15	0.311026765021784	0.501776493622867	2.39403107705073e-15	0.604088375042561	3.09396297323743e-15	2.49104276781168e-15	0.610076948855934	0.149058752661198	0.0927006490840812	0.147523641720883	0.48602124952718	0.203896784267172	2.71266995386695e-15	0.458130285458626	0.285730761890928	0.364051398881035
