"ID"	"State"	"InitialState"
"146"	"cHL109"	"S04"	"IS04"
"147"	"cHL111"	"S04"	"IS04"
"148"	"cHL118"	"S04"	"IS04"
"149"	"cHL12"	"S04"	"IS04"
"150"	"cHL13"	"S04"	"IS04"
"151"	"cHL14"	"S04"	"IS04"
"152"	"cHL16"	"S04"	"IS04"
"153"	"cHL19"	"S04"	"IS04"
"154"	"cHL26"	"S04"	"IS04"
"155"	"cHL33"	"S04"	"IS04"
"156"	"cHL47"	"S04"	"IS04"
"157"	"cHL48"	"S04"	"IS04"
"158"	"cHL55"	"S04"	"IS04"
"159"	"cHL59"	"S04"	"IS04"
"160"	"cHL60"	"S04"	"IS04"
"161"	"cHL68"	"S04"	"IS04"
"162"	"cHL74"	"S04"	"IS04"
"163"	"HL005"	"S04"	"IS04"
"164"	"HL014"	"S04"	"IS04"
"165"	"HL015"	"S04"	"IS04"
"166"	"HL021"	"S04"	"IS04"
"167"	"HL022"	"S04"	"IS04"
"168"	"HL080"	"S04"	"IS04"
"169"	"HL145"	"S04"	"IS04"
"170"	"HL146"	"S04"	"IS04"
"171"	"HL150"	"S04"	"IS04"
"172"	"HL356"	"S04"	"IS04"
"173"	"HL357"	"S04"	"IS04"
"174"	"HL364"	"S04"	"IS04"
"175"	"HL367"	"S04"	"IS04"
"176"	"HL368"	"S04"	"IS04"
"177"	"HL370"	"S04"	"IS04"
"178"	"HL376"	"S04"	"IS04"
"179"	"HL378"	"S04"	"IS04"
"180"	"HL382"	"S04"	"IS04"
"181"	"HL400"	"S04"	"IS04"
"182"	"cHL136"	"S04"	"IS04"
"183"	"cHL138"	"S04"	"IS04"
"184"	"cHL139"	"S04"	"IS04"
"185"	"cHL160"	"S04"	"IS04"
"186"	"cHL167"	"S04"	"IS04"
"187"	"cHL172"	"S04"	"IS04"
