"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"State"	"MaxFC"	"InitialState"
"LINGO1"	"LINGO1"	-1.24298993599335	0.69298712392505	0.398315164069602	-0.0611056203385214	"S01"	0.69298712392505	"IS02"
"ANKRD11"	"ANKRD11"	0.506612182554844	0.692223199175394	-0.87837649225244	-0.0973670770186898	"S01"	0.692223199175394	"IS02"
"LOXL2"	"LOXL2"	-1.11184638899622	0.691720147069759	0.481153356751556	-0.258341035191208	"S01"	0.691720147069759	"IS02"
"GGT5"	"GGT5"	-0.715992107800946	0.688046736128428	0.339974890782362	-0.425117983750683	"S01"	0.688046736128428	"IS02"
"VASH1"	"VASH1"	-0.320112148867589	0.667823250323421	0.412067990429953	-0.81022556549923	"S01"	0.667823250323421	"IS02"
"APBB1IP"	"APBB1IP"	-0.0166436968205407	0.667274196426362	-0.107794165434576	-0.489110020806043	"S01"	0.667274196426362	"IS02"
"ASAP3"	"ASAP3"	-1.03741409788271	0.66447958014664	0.577809194470078	-0.400003461410369	"S01"	0.66447958014664	"IS02"
"PPARGC1B"	"PPARGC1B"	-0.572207223882395	0.663139460362749	0.143317892968958	-0.304452673610635	"S01"	0.663139460362749	"IS02"
"BCL7C"	"BCL7C"	-1.28580419162077	0.662123141002939	0.517080894642589	-0.127393518041528	"S01"	0.662123141002939	"IS02"
"ATP6AP1"	"ATP6AP1"	-0.4675755560272	0.660455644936372	0.147475672428851	-0.392389428377178	"S01"	0.660455644936372	"IS02"
"FUCA2"	"FUCA2"	-0.724771903275268	0.656398706670909	0.234814010789376	-0.273225143322227	"S01"	0.656398706670909	"IS02"
"SLC27A3"	"SLC27A3"	-0.847539392647445	0.653968033463188	0.425457840137942	-0.379113551135642	"S01"	0.653968033463188	"IS02"
"TNFAIP8L3"	"TNFAIP8L3"	-1.43556166487732	0.650680476634803	0.324966756365318	0.216693584208211	"S01"	0.650680476634803	"IS02"
"FAM151B"	"FAM151B"	-1.37778466792989	0.648331080104198	0.330053613024154	0.165884128732072	"S01"	0.648331080104198	"IS02"
"CCDC102B"	"CCDC102B"	-0.537460875499079	0.647741642834756	0.40480227785428	-0.605185956314199	"S01"	0.647741642834756	"IS02"
"COX5B"	"COX5B"	-1.0082711094215	0.634707988850984	0.238249631818833	-0.0241212334129866	"S01"	0.634707988850984	"IS02"
"SLITRK4"	"SLITRK4"	-1.29872797408592	0.629415955927836	-0.0324791100116708	0.51587182293188	"S01"	0.629415955927836	"IS02"
"UBXN4"	"UBXN4"	-0.391173550707008	0.625290044222867	-0.208635678167782	-0.0321386241649095	"S01"	0.625290044222867	"IS02"
"TP53I11"	"TP53I11"	-0.537893439280397	0.623846182357947	0.199233130443945	-0.35732757881982	"S01"	0.623846182357947	"IS02"
"RRAGA"	"RRAGA"	-0.929230197164382	0.623255056263893	0.0412409017181818	0.137549792741523	"S01"	0.623255056263893	"IS02"
"NT5DC2"	"NT5DC2"	-0.823856471617921	0.60704494387943	0.48313933585735	-0.418099060649641	"S01"	0.60704494387943	"IS02"
"SEPT8"	"SEPT8"	-0.395927571457513	0.605698126928554	0.223213309620109	-0.483239458345204	"S01"	0.605698126928554	"IS02"
"PYCR1"	"PYCR1"	-0.840730180176673	0.599881316011607	0.253405070525532	-0.145834414811991	"S01"	0.599881316011607	"IS02"
"EFHD2"	"EFHD2"	-0.367135056328183	0.590480550829503	0.541349438078249	-0.841334427589121	"S01"	0.590480550829503	"IS02"
"SRSF1"	"SRSF1"	-0.458604383143481	0.588494392251035	-0.102414564533025	-0.0589559991729489	"S01"	0.588494392251035	"IS02"
"CENPB"	"CENPB"	-0.594296047961526	0.576201141447398	0.548248238720713	-0.649162077006957	"S01"	0.576201141447398	"IS02"
"RNF19B"	"RNF19B"	-0.890987578448814	0.574903107550685	0.517056522410388	-0.3702600004997	"S01"	0.574903107550685	"IS02"
"PPP1R14B"	"PPP1R14B"	-0.819228441497924	0.57404376956759	0.489453998117574	-0.39810997838761	"S01"	0.57404376956759	"IS02"
"CRYBG3"	"CRYBG3"	-1.1395189771482	0.570700995536001	0.569051793252518	-0.219342521257194	"S01"	0.570700995536001	"IS02"
"CPPED1"	"CPPED1"	-1.18979803700918	0.561035036080735	0.116100093567623	0.327276688116667	"S01"	0.561035036080735	"IS02"
"TEX2"	"TEX2"	-0.411358363690632	0.558476632302995	-0.0607129422365875	-0.115500317952429	"S01"	0.558476632302995	"IS02"
"DCBLD1"	"DCBLD1"	-0.759523779523902	0.556159299037841	0.284632521176608	-0.20602252515633	"S01"	0.556159299037841	"IS02"
"TAF13"	"TAF13"	-1.26839650669222	0.550043271233247	0.161147145577673	0.352651286721633	"S01"	0.550043271233247	"IS02"
"MAGED1"	"MAGED1"	-0.850840055974917	0.546278365005714	0.529149147449099	-0.389827912533716	"S01"	0.546278365005714	"IS02"
"GPM6B"	"GPM6B"	-0.990887749576894	0.541297275267671	0.204980815086733	0.0849862044328436	"S01"	0.541297275267671	"IS02"
"PTPMT1"	"PTPMT1"	-1.0218798471446	0.527004285113965	0.288888974880499	0.0317738665854754	"S01"	0.527004285113965	"IS02"
"LUZP1"	"LUZP1"	-0.551757890637666	0.524281366103221	0.0824066941864293	-0.125281819935502	"S01"	0.524281366103221	"IS02"
"SIRPB2"	"SIRPB2"	-0.97380193842703	0.524035594361089	0.359353398877022	-0.0821413615984452	"S01"	0.524035594361089	"IS02"
"CLEC7A"	"CLEC7A"	-0.427724210703541	0.521098598983839	0.2987782081409	-0.461228857989608	"S01"	0.521098598983839	"IS02"
"BCL3"	"BCL3"	-0.259572619864702	0.511883758745132	0.437711913756447	-0.742914796023447	"S01"	0.511883758745132	"IS02"
"MTG2"	"MTG2"	0.170704227853695	0.503416734052102	-0.993950232543738	0.480666173899033	"S01"	0.503416734052102	"IS02"
"SIL1"	"SIL1"	-0.560180686096062	0.501375385040299	0.31623030256752	-0.353285663541222	"S01"	0.501375385040299	"IS02"
"PSENEN"	"PSENEN"	-1.02357458781702	0.495795835882566	0.290570420029538	0.0603615425306792	"S01"	0.495795835882566	"IS02"
"WDR41"	"WDR41"	-1.15323034080548	0.490141882560185	0.210644114609586	0.259624782186441	"S01"	0.490141882560185	"IS02"
"DTX4"	"DTX4"	-0.0856103916489103	0.48718605354968	0.20471748598806	-0.607393307668539	"S01"	0.48718605354968	"IS02"
"PDSS1"	"PDSS1"	-0.962160150850604	0.484637838223693	0.260285866380773	0.0535240001827643	"S01"	0.484637838223693	"IS02"
"SDF4"	"SDF4"	-0.877925982904566	0.478736180736839	-0.0131284820960964	0.289494706929344	"S01"	0.478736180736839	"IS02"
"DDX39B"	"DDX39B"	0.289139659808912	0.476727645175468	-0.553482541532806	-0.0743847711661358	"S01"	0.476727645175468	"IS02"
"STRN4"	"STRN4"	-0.718580287087397	0.475481354406863	0.298144265300575	-0.179363663778496	"S01"	0.475481354406863	"IS02"
"ATP5H"	"ATP5H"	-1.00064075319323	0.473182444638221	-0.015921898286898	0.398443286729464	"S01"	0.473182444638221	"IS02"
"CARD6"	"CARD6"	-0.446203354903998	0.47281667188986	0.398010692283713	-0.509877715119214	"S01"	0.47281667188986	"IS02"
"CTNNA1"	"CTNNA1"	0.286268714523458	0.464253900124375	0.119203211453268	-0.797570645083772	"S01"	0.464253900124375	"IS02"
"NR1H2"	"NR1H2"	-0.574236652173315	0.455775119309422	0.237073950654712	-0.21257639832659	"S01"	0.455775119309422	"IS02"
"DEGS1"	"DEGS1"	-0.414176409097501	0.45440203889106	0.0659828534384792	-0.155183599850718	"S01"	0.45440203889106	"IS02"
"CDK5"	"CDK5"	-1.24993162048657	0.450584923201278	0.311878857067389	0.264865102935322	"S01"	0.450584923201278	"IS02"
"UBE2Z"	"UBE2Z"	-0.593652864846408	0.448543317375331	-0.154077264777377	0.238723954299371	"S01"	0.448543317375331	"IS02"
"CYP27B1"	"CYP27B1"	-0.938276028211232	0.443177069898898	0.268960740977332	0.062993602798942	"S01"	0.443177069898898	"IS02"
"GOLGB1"	"GOLGB1"	-0.741322638219831	0.443051268769303	0.146999373006929	0.0351074689503499	"S01"	0.443051268769303	"IS02"
"HMGN4"	"HMGN4"	0.219663923503595	0.436491518545043	-0.0710554473133418	-0.508580086592503	"S01"	0.436491518545043	"IS02"
"ADORA1"	"ADORA1"	-1.23384126956451	0.43437424233607	0.2338405945689	0.352259317886563	"S01"	0.43437424233607	"IS02"
"MID2"	"MID2"	-1.01572689300476	0.426252952915138	0.171794280192095	0.248788089353884	"S01"	0.426252952915138	"IS02"
"DHX38"	"DHX38"	-0.577331859603647	0.425651006097811	-0.208609605519129	0.306387587596799	"S01"	0.425651006097811	"IS02"
"SPECC1"	"SPECC1"	-0.398464421974255	0.423763663308204	0.0980216035480557	-0.174679608084768	"S01"	0.423763663308204	"IS02"
"UBR2"	"UBR2"	-0.0580745161954009	0.410693682299452	-0.109236772866173	-0.214777668915312	"S01"	0.410693682299452	"IS02"
"HOXD4"	"HOXD4"	-1.13071357211156	0.409589605996414	0.365688520574817	0.146194999531255	"S01"	0.409589605996414	"IS02"
"DDX41"	"DDX41"	-0.363095438299155	0.392711864501401	-0.272755460581785	0.23149284147124	"S01"	0.392711864501401	"IS02"
"IQGAP1"	"IQGAP1"	-0.420953875420456	0.389211842207162	-0.257148529754575	0.265135123173243	"S01"	0.389211842207162	"IS02"
"CCDC47"	"CCDC47"	-0.552880815080201	0.381216678855604	0.0247751770172993	0.071914983531125	"S01"	0.381216678855604	"IS02"
"PIP5K1A"	"PIP5K1A"	0.084845476988521	0.378161590022003	-0.447649934060723	0.0690329620948274	"S01"	0.378161590022003	"IS02"
"FKBP15"	"FKBP15"	-0.961211131067699	0.37599422941353	0.332243642807855	0.0749838350709249	"S01"	0.37599422941353	"IS02"
"RGPD5"	"RGPD5"	-0.835743264988603	0.374236996310808	0.0970688643844729	0.231351028513783	"S01"	0.374236996310808	"IS02"
"MRPL15"	"MRPL15"	-1.06519316135499	0.368232758724083	0.278946639185132	0.225954884836796	"S01"	0.368232758724083	"IS02"
"POP7"	"POP7"	-1.02463925134458	0.365315413654056	0.311872036311778	0.15930367837634	"S01"	0.365315413654056	"IS02"
"HSD17B4"	"HSD17B4"	-1.02350028286839	0.36335413271338	0.32537373629652	0.145398252133946	"S01"	0.36335413271338	"IS02"
"SLC15A3"	"SLC15A3"	-0.277029498089273	0.355632254484793	0.150236666033237	-0.268171861302741	"S01"	0.355632254484793	"IS02"
"DMTF1"	"DMTF1"	-0.222924413148267	0.351990416982413	-0.318318964231295	0.204266535680781	"S01"	0.351990416982413	"IS02"
"CASS4"	"CASS4"	-0.917494359827176	0.347659045593877	0.248566908874013	0.157163884561922	"S01"	0.347659045593877	"IS02"
"TMEM109"	"TMEM109"	-0.68905724631008	0.338184079563827	0.31677159557705	-0.0962531846821349	"S01"	0.338184079563827	"IS02"
"EDEM3"	"EDEM3"	-0.522832132818882	0.331360335697119	0.114227126587191	-0.00438093804681469	"S01"	0.331360335697119	"IS02"
"EIF2S1"	"EIF2S1"	-0.345689524332736	0.310499111043051	-0.00608502438956802	0.00147981131181749	"S01"	0.310499111043051	"IS02"
"SKIV2L"	"SKIV2L"	0.247985936765149	0.302625435476344	-0.393103677922209	-0.0543541756374095	"S01"	0.302625435476344	"IS02"
"ADAMTS6"	"ADAMTS6"	-0.417093326794803	0.29950737167445	0.111089061262081	-0.0580896721112846	"S01"	0.29950737167445	"IS02"
"REEP5"	"REEP5"	-0.528676466368	0.268431057511764	0.243603409996417	-0.0828031785854876	"S01"	0.268431057511764	"IS02"
"SGK3"	"SGK3"	-0.443295217704262	0.267848437674086	0.0429953490071701	0.0674934268367609	"S01"	0.267848437674086	"IS02"
"LGI2"	"LGI2"	-0.785366094894531	0.26465121993249	0.214941761388595	0.162803593457547	"S01"	0.26465121993249	"IS02"
"BST2"	"BST2"	-0.484747427698255	0.236456738914086	0.0294230730468726	0.145598558296445	"S01"	0.236456738914086	"IS02"
"RNF7"	"RNF7"	-0.35356279361029	0.22431797341761	0.0617879950091664	0.0137556599786434	"S01"	0.22431797341761	"IS02"
"MRPL23"	"MRPL23"	-0.34884374521276	0.206863125341986	0.173414611291803	-0.0961996847668165	"S01"	0.206863125341986	"IS02"
"MIER2"	"MIER2"	-0.446612052754043	0.192839691167597	0.146578156569792	0.0265018361100657	"S01"	0.192839691167597	"IS02"
"CREBL2"	"CREBL2"	-0.171320242006537	0.152353642497031	0.0316366913692637	-0.0358192337328131	"S01"	0.152353642497031	"IS02"
"RASSF1"	"RASSF1"	-0.275901501521459	-0.284305051520319	1.18560761825099	-0.808230070042868	"S02"	1.18560761825099	"IS03"
"SMG6"	"SMG6"	-0.32542394418285	-0.683189209038992	1.14065484006413	-0.34716400050089	"S02"	1.14065484006413	"IS03"
"TRAF1"	"TRAF1"	-0.19129011663598	-0.974746950607487	1.13489899523512	-0.179655958908641	"S02"	1.13489899523512	"IS03"
"PIEZO1"	"PIEZO1"	-0.488397881081455	-0.124900023235569	1.12311108985069	-0.713660749718033	"S02"	1.12311108985069	"IS03"
