"cHL02"	"cHL09"	"cHL108"	"cHL11"	"cHL116"	"cHL12"	"cHL19"	"cHL21"	"cHL22"	"cHL32"	"cHL33"	"cHL39"	"cHL48"	"cHL49"	"cHL54"	"cHL57"	"cHL58"	"cHL59"	"cHL63"	"cHL65"	"cHL70"	"cHL71"	"HL001"	"HL003"	"HL007"	"HL010"	"HL014"	"HL022"	"HL080"	"HL145"	"HL146"	"HL150"	"HL364"	"HL393"	"HL400"	"HL419"	"cHL136"	"cHL138"	"cHL149"	"cHL150"	"cHL153"	"cHL154"	"cHL155"	"cHL157"	"cHL160"	"cHL164"	"cHL167"	"cHL169"	"cHL175"	"cHL01"	"cHL03"	"cHL07"	"cHL08"	"cHL100"	"cHL101"	"cHL102"	"cHL103"	"cHL104"	"cHL107"	"cHL109"	"cHL110"	"cHL111"	"cHL113"	"cHL114"	"cHL117"	"cHL118"	"cHL120"	"cHL121"	"cHL122"	"cHL123"	"cHL14"	"cHL16"	"cHL26"	"cHL42"	"cHL47"	"cHL55"	"cHL60"	"cHL64"	"cHL68"	"cHL74"	"cHL77"	"cHL79"	"cHL86"	"cHL89"	"cHL90"	"cHL92"	"cHL93"	"cHL94"	"cHL95"	"HL021"	"HL353"	"HL356"	"HL357"	"HL360"	"HL367"	"HL368"	"HL370"	"HL376"	"HL378"	"HL382"	"HL387"	"HL398"	"cHL124"
"KHDRBS1"	1.23338805443939	1.00641449268912	-0.224682766092306	-0.203763295277853	-0.0788371453288656	-0.773105952478045	-0.214801776477489	-1.58461157185775	-0.760194132812997	-0.679532200315292	1.41222193256968	-0.414171104640723	0.788432912471001	1.03147395835957	1.61170088451066	0.86332366841638	1.5179853022945	1.19651949239445	-0.496386699205014	-0.963862499519258	-1.08219960638315	1.27236052516762	1.48092050378637	0.718250550315316	0.117686596583467	1.23608775810633	0.558506345560677	0.853978509155262	1.59428897162454	2.01869290222706	1.25773657276266	1.02679592111034	-0.958566216280971	1.59450976078668	1.11565839147766	-0.908335253906688	-0.0838464571035188	0.17169203423722	-0.139641661240816	-0.386911575326845	-0.0275378731937686	-0.770138435335714	-0.975129907591118	-0.407602569318813	-0.51380105041954	1.62246184951542	-0.276476768592555	1.26162692002361	1.4073187656631	-0.552430768403509	0.997190920710122	-1.10303737285008	-1.5005118826955	1.30681147418553	0.605724701990212	-0.194454159460088	1.93779586505682	-0.318343575498593	1.66940747876452	-0.4833436373493	-1.0699990038762	-0.898112109231389	0.05366709876117	0.371341028820141	-1.93795107516888	-0.25964502192501	-0.252522935762262	-0.497545785671107	1.25338123770642	-1.04040666138693	1.18596285426543	1.22699012543271	1.70719249420601	1.19464301153037	-0.516582695294033	-0.596964359367821	-1.01391775818961	-0.0297443261408393	0.317428911763151	-0.452816405816858	-0.31606381236823	-0.655886135792232	-1.1405306019729	-0.575848130888083	2.21848378000386	-0.461081415903726	1.39064298420116	3.02166763125519	-1.49255662700552	-0.112887060153314	-0.554719953678119	-0.0710582322260557	0.487437075584174	-0.707765473257152	0.878521618834135	-0.0427086290599698	1.03126808367814	-0.456796477645941	0.901636940493557	-0.443339766383537	-0.29378228599562	1.04132060895459	-0.84375977280087
"EDC3"	0.99706553915095	0.504597498783386	0.869361970774831	0.59595605542759	1.26125972399784	-0.0773331593600159	1.02664441497217	-0.609848315644405	0.921126966956793	1.21039688900167	0.196641602554833	1.01757741787745	-0.00210934861014891	-1.15357467847463	0.388233608166778	1.1189391411783	0.996213564191122	-0.124527990368565	0.684658587556635	1.06326983724959	1.16448195213842	0.597937987719092	-0.463034355753742	0.0458395821629022	-0.257365932673454	-0.0451278983540299	-1.04307058281821	-0.244473112112516	0.422377424289872	-1.15060968465988	1.0932655730791	-0.157826182837641	0.710103201440338	0.562808466905797	-0.431390735679048	0.799428781297837	0.039635776783486	1.01166760019679	0.400419710128797	0.50221194415311	0.609820169938629	1.1834344196517	0.399030255527954	0.692667976823185	-0.247908242707224	-1.83863706610251	-0.653354546384215	1.18001287165161	1.20036355156248	0.169070662461958	0.661285833179459	-0.632621584358844	-0.437492294137739	0.310487513895867	1.05133271735588	0.654023058505165	1.11950278614797	0.525471546949469	1.29066615814024	1.05931139883073	-0.545529085810137	1.04860064605748	-0.763399833482046	1.1402854696868	1.1934886676284	1.2439061814564	-1.20517770032529	1.15236305509531	-1.06791201991378	-1.69238216836526	1.03746293944719	-0.134588566153543	0.0696461325447462	-0.0150225175154314	-1.14238140878746	0.326878707100997	0.698847223982856	0.557484144360388	0.0629776590372581	-1.7660009464251	-1.20818610637484	1.06925454837152	-1.54684958048431	1.20909001177551	-1.96418939998483	-1.51499530368168	0.956711950829613	-2.05076345296861	-1.53324988760085	-0.104651144943041	-0.563366339733017	1.17665473447261	0.551425335958277	0.439999357001919	0.320833938878823	-0.0763460442562512	-1.00034620238615	0.0719631056698104	-0.0539866527765522	0.989067798664245	1.27308428146556	-1.55786155279526	1.21180672487914
"CMTR1"	1.27149121959155	0.744034567243101	-0.574666941542232	-0.0791230944029785	-1.12712338059153	-0.675959844281515	-0.431293110209013	-0.571379604321874	0.450793527804157	1.0697559397436	0.0775405249421963	0.61792787256317	-0.236157186457401	0.839553416704011	0.442762572482253	-0.681451192461225	0.733258655880378	-1.02114977759821	1.04650676421947	-1.40687395821337	1.13785916875645	1.30878375577239	1.04917145377715	0.541937526485607	1.25526780264712	0.668540897162037	0.944111345197981	-0.376021141480949	0.52926369093024	1.24731252395954	0.128531069058548	-0.112521551000332	0.792116230304994	-0.0180848336455924	0.89145196272976	1.29651381418152	0.0343536147647434	-0.687101790818733	-0.860060264164573	0.874527133871764	0.576258097744431	1.12520755055839	1.28775001336103	1.35773590449206	0.580907667554819	-0.805114057144208	1.12607468356463	0.676250981877588	-0.206393444901224	-0.227972771038442	-1.4460356584598	-0.879249933182911	0.0295426000856791	-0.39008004424086	1.13502894475684	1.19426412653534	-0.13432957769835	1.27406360559851	1.22789399070971	1.08543116665287	1.15466409350415	0.481053339423882	1.08195856791056	0.104643530475791	1.27306372811549	1.28907448489353	-1.20458203128783	-1.19629788381568	-1.23461271046677	1.39217851120522	0.866621484971554	1.25991844457751	-0.283093990324165	1.00886105898197	-0.485187712272728	0.79366737268492	0.858321366809493	1.30686398473993	0.659003382689764	1.25302020303099	0.647765042154015	-1.73337754492927	1.36588930727205	1.29389953606226	-0.402988206351829	1.37097504174907	-1.00413425152983	-1.83043134575118	1.32809043691731	-0.213701022514088	1.36642370139666	-1.39384263838969	0.146890816779014	0.707959867519811	-0.713899439028072	1.06329599742978	-0.0473352895133867	0.344425963669665	0.716696829187978	-0.275834484805427	1.47089396407837	-1.69437995270195	1.32197556593511
"ZNF18"	0.52607552610196	0.557677837396796	0.136129493359722	1.27658143896421	-0.532612360653256	-0.00914018888423294	0.814145385636032	1.17773217816492	-0.0599896264705416	1.00949673562318	-0.125543157092894	0.777479237576124	-0.075588623716699	1.16845265034528	1.04430218353825	0.23622823040734	0.714459848308639	0.786858810148642	0.363797179074512	-0.692179126495417	1.19480093725009	1.0100098145863	0.359440260096639	0.585338125104515	-0.151244389592291	-0.337837694869065	0.123552064727116	-0.154495409899152	0.236683845796592	-0.0332829415500716	0.653587244142667	0.580333359769263	-1.23716778135996	0.863419623101953	-0.0797414525886418	1.10032621443383	0.757203810247991	0.368801299352538	1.02608679867193	0.131052855827319	0.736907713153721	1.14884021520383	0.174588505411913	0.535931897425621	0.619743127700282	-0.118164064974987	-0.0885132600155736	-1.11920583276349	-1.14901674366912	-0.210440858004862	-1.12409066849659	0.260250342374865	-1.02420942026985	0.137583373205867	-1.3182071909777	-1.57216503850708	1.2879745990957	1.10178261318331	0.882830462462508	1.15793227100422	-1.07102613703897	-0.330247923478174	1.02222858587348	-0.60544072197694	1.30499702172594	1.08238981136914	1.3585387003776	-1.56019708620358	-0.924097457993068	1.11446500986167	-1.19704039714045	0.173515927520722	1.13560143547802	-0.0672054621900393	-0.281945315100507	0.141639904191452	-0.319938287057042	0.102469236220111	-0.951993512704536	1.22068036578046	-1.38660758049654	1.39628009346271	1.37968896030425	-1.09506890487847	1.20529436361977	-1.49426904002163	-1.018144207473	1.21826989581218	1.33040187730701	-0.321973176666174	0.582827017706611	-0.123429330027423	1.15204145379972	-1.056780022974	-0.472785889788022	1.21202486112053	0.441820182866652	1.04420997945784	-1.22184111942739	1.33083487967875	-0.870643608044804	-1.81471800085256	0.389435186152927
"DNAJC7"	1.44209398929273	0.200142090987968	0.0827891088254701	0.160506984202183	0.329003030037644	1.1516183842077	0.470722451292818	-1.27123345345404	0.539397800140479	1.52281139699715	-0.0480812956007602	0.759754139795696	0.91748418610845	0.270275654238338	0.600035021739096	0.178627500648195	1.64654897788681	0.131521557034083	1.10129629268843	-0.0704495010654517	-0.0699192627799375	0.835824437782869	-0.642728544631175	1.01663986302794	0.912337069924927	0.481673629663711	0.832288841632548	-0.792371466400911	0.688694137126087	1.00858887725376	1.34677838683733	0.785572435821293	0.597372610165527	-0.0059529128628069	0.104464376682854	-0.0676845585855739	1.05282472332927	0.0805716880514673	1.53357634705317	0.223818774167126	0.460073558441877	0.71959713859373	-0.689732661934207	-1.68197414535329	-0.825276322414011	0.528713621312459	-0.702426894953885	-0.085633920319022	-0.936165460950046	1.02208451780353	-0.675212779643013	0.713723925313803	-0.951884283683315	0.711071079604535	-0.36218457825498	-0.159474157087359	0.196965376234815	-0.751585092173026	0.402253664313368	1.60168061511557	0.152398154022778	-0.459159067896487	0.396934766362946	0.528608674834452	-0.641926044203964	0.186824815716306	0.39598727294039	-0.22034794101761	0.802464105842042	-1.1619368559424	0.555358686630501	0.547903066388849	0.708909903140685	-0.518963117279655	-0.0345128823818168	0.719364493471542	-0.399701356782355	0.350811978748276	1.35028758029478	1.37774844828608	1.04400670464712	-2.13427921178875	0.732769695975542	-0.592272460627451	1.09394891122777	-0.121332038921393	-0.0731701855247194	0.63955087774605	0.233258625175272	0.316374670402988	0.266917914866186	1.17265560442819	1.463560555094	1.72552350421433	-0.389340262451751	0.325348088962378	0.0464392726025078	0.864356800176012	0.616893430388383	-0.689516978409832	0.490816614680493	0.356346531286709	-0.621201864063869
"PROCA1"	0.454336957427003	-0.12320029415287	1.18668403849151	0.669874674278208	1.13092316420929	0.679594422672444	-1.01469354832703	0.0494419475973714	0.144999975269691	1.00559107652485	0.400181735629558	0.473922476525178	0.50660757027286	1.03013293029154	0.616438386619278	0.335041705877472	-0.487312979668235	-0.406778814692972	0.534405487067944	-1.35618245557943	0.368645365167988	1.09118814693011	-0.356276092206297	0.690242748436789	0.512782423803923	-0.0548553527013757	-0.0117027218952292	1.0683605396111	0.590827204166531	0.581285680480859	-0.592657366686724	-0.0840459393906936	0.447110854327001	1.05449978589269	-0.547711720802108	1.13787134448546	0.80410220237144	-0.536908521719509	0.394113696909785	0.470428581843826	1.06875928648292	1.05272839159575	1.05840937798674	1.08939176924794	0.498421031365364	-1.05402365547482	-0.828785012883545	0.485401707944384	0.565636291153902	0.50103398537187	-0.928524068447913	-0.264821287725507	1.10639814387321	-0.742820202495474	1.10554501830081	-1.17074123923877	1.17586728242285	1.0668470539518	1.08059588352833	0.0985494648204067	1.10492343591578	-1.25923014797377	-0.10816234098766	1.01184411945974	0.540253933747819	-1.22878208840258	1.10376299146247	-2.14206868873234	0.552809166943371	1.26695075509381	1.10176181590293	-0.47343313340782	0.0250677795749687	1.12781936056167	0.418664679410369	-0.421280146526087	-0.714987492554382	1.08701698873501	0.452985982147839	1.06039861983235	-1.43973877987383	-2.08631065904613	1.17870891181893	1.03710397509417	-1.8357456820486	-1.67721159007363	1.11749848282612	1.07479387628126	-1.55602316675174	-1.4635347254422	1.23509008379151	0.654441619916327	0.150855430155805	1.05273387859752	0.453412910149356	-0.033836953790411	-1.65255918122669	-0.271670404504111	1.12786913087886	-0.634148184330708	1.09233314332811	-0.203708304977465	1.078481894112
"BCLAF1"	1.01204114120788	0.616430394152177	0.583803030801446	1.05371333389957	-0.322507354764227	1.17949255254235	-0.0974291622594596	0.391429650304701	0.791349704288662	1.17144345579675	0.800154238535174	0.463933083615804	0.672689056681042	1.26972650557527	-1.72071958700761	-1.82850747766209	-1.76197555367726	-0.393134949390112	1.51890542328384	-0.603730954641649	0.701567043621116	-1.02072566134399	-0.78578517965235	0.28773624809204	1.03507777938751	0.824164960012596	0.65278873747252	0.888473545694421	0.823691223444199	-0.240438734957082	2.10548211623863	1.28208460598162	-0.493437889758859	-0.594929074120072	0.695148054723853	0.519414442569709	0.811661948433764	0.652751761179886	0.872799200135818	1.66677357899207	1.09548807337419	-0.451522116549341	0.87560179587363	-0.670995275148366	0.201026528548546	1.44907548939029	0.87707926415085	-1.94708134382813	-0.129043195266018	1.31827532045461	1.54613426849179	1.6597297720525	0.638781409469854	-0.807327836867353	1.25101081423033	-1.98613859027354	1.05104572245442	1.61237499577004	2.42717949336659	0.654877788628435	2.46029103333432	-0.44545753319308	1.03003840714968	0.474565294099583	0.150749265625042	-0.357356524427152	-0.857076363906379	0.460012311136777	-0.666316641176283	0.0774983152614846	0.0298060276226239	-0.987284037312356	0.802102073932944	0.59823457610719	0.676504081737779	1.25983210738339	0.399616762367132	-1.54610028759277	0.595536599814107	-0.128024096891958	-0.96878913539398	-0.229917742724544	0.71004820473582	-0.479425614517397	0.484219521947465	-1.31716220383453	-0.0482865725968523	0.361967922961884	-0.872615582132875	0.179254096888008	-0.502871169408061	-0.0843732229108938	-0.402177554336821	-0.743546608689263	-0.208846071345171	0.732131908880831	-0.815247860991103	0.346183639019338	1.44965266669562	-1.01365398392721	-2.18113132276084	0.76432088632461	0.319299466619501
"BRIP1"	1.24705643505273	1.25606948655857	0.297170146037676	-0.155555343752679	0.137783278586018	-0.157518879864304	1.22510320889717	-0.7621211698194	0.109227121317105	-0.66311756674151	1.23606291318298	0.0156656979829286	-0.53776503920056	1.109583003143	0.378287358852424	1.18892096401237	-0.277717540076672	1.17844386796493	-0.884274773538771	0.390740738601365	1.26007581343755	1.1785148145605	-0.303418709792089	1.20293324673391	0.501920072741754	0.305974627021699	1.0424838707713	-0.0112002536273865	1.14594505750619	1.1528191015745	0.268946303199197	-0.835011425836738	1.1373268669358	-0.316418097083261	1.3244326178348	0.654448075380075	0.0260133899822396	-0.0423720206211676	0.0298883608321925	-1.03642858365535	-0.00932572048322994	1.14398670922034	1.16231467364608	-0.0118108604696649	-0.864262761303059	-0.846318602175694	-0.345497430856203	1.31559103975185	0.163596198609615	-0.836017425890073	-0.833224060924933	0.134002048723362	6.30395903197334e-05	1.14627813166773	0.724552171613405	1.25426598481586	0.0976230418862515	1.36482432466241	1.41336300719302	0.0354356285834533	0.182045516785296	-0.95770539899362	-0.891738722469203	-0.081401257578484	-0.44247645760622	0.0214267658326996	-0.732702768741899	1.40834508274178	-0.68741738606021	-0.741034317903591	0.455601299515979	1.32929609070674	1.23221260030204	-0.75425256371369	-0.782738370456833	1.1510247337259	-0.322436488029777	-0.549196266531204	-0.0594719224135321	-0.595613990914656	1.46888748356283	1.26570767657621	1.50271883086412	0.606709105163626	1.15866891525561	-1.05541314573342	0.16342651255656	1.21151418774526	1.33299455958321	1.13452472580004	-1.45323526668101	-0.0569088035433217	-0.184931288376422	-0.088115184430985	1.20032163889616	1.18043446148413	1.32973040739005	1.05018507568533	0.210772338716202	-0.425681867836833	1.16220022899085	-0.770303809771711	-1.37875804799825
"SCAP"	-0.438148541092262	0.524031179861559	1.7631371603378	-0.223372978344799	1.71577303318448	-0.352700811539546	1.1425383089711	1.24977320200192	1.2367048624	1.29364002076482	0.00244764804864176	1.1445522679391	0.0816222537270999	1.20708911837034	0.594301659297583	1.20563702169283	-0.658378108190065	-0.489525040888571	1.27967769170109	-1.23624653476562	1.18562862374342	1.22567968344184	0.126167669209903	-0.466646563522401	1.26024312330018	-0.662993090655466	-0.428467547404822	-0.048011236586957	-0.252394503328779	0.0882268001186751	0.230676818864919	-0.361486287193632	0.808086656899629	1.13116801170103	0.591833146310515	1.22471825176132	-0.283252304036129	1.0978927910127	-0.802410638231318	-1.27364226553905	1.16744371622501	-0.500674480057962	-0.54385688666953	1.24634076224155	0.0945265679041408	-0.29424171382599	-0.76694994346639	1.2229044431458	-0.372039516583849	0.453396213356767	-0.431716570250194	-0.0126184697785622	-0.798864536305681	1.19039973004522	-1.15804557219654	-1.60172368061649	1.20605282443721	-0.73158779280617	0.448190353954323	1.25442000737684	1.26868414531715	-1.40015033238296	-0.78041531367946	1.32963088056954	0.353755323278913	-0.893344829042672	-0.276739919989297	-2.59418794499423	0.119312632493803	1.14745631651004	1.22650801626144	-0.674858095702557	-0.351372787550312	-0.56080550294833	-0.600131912550167	-0.528380983225584	-0.0270604620222765	1.08986199992885	-0.480362999367891	-0.776069347693638	1.53631657901317	1.64494021967624	1.74690789260486	1.52854603260708	1.45193198287259	-1.59799346757473	-0.593628299398472	-1.43806728525666	1.61654914732968	1.30293639905968	0.315014843255205	1.18406277578629	-1.45389002523315	1.25226652824195	0.556042194850822	-0.806046677671763	-1.04634854340114	-0.0238053741596326	-0.779768164288188	-0.753215020535505	0.398287284201183	-1.66820570376952	1.2605451805092
"PSTPIP1"	-0.0507518018902303	0.049615031010812	1.36233065616185	0.442285464629479	1.67136359797009	-0.759611538809392	0.116082256351224	1.46080834968177	1.22833784623757	1.12990467305174	-1.31030849198929	0.25515263402765	-1.19021368924976	1.24453273610961	0.63302620489827	0.946277013544712	0.857825184674254	0.992427114348569	0.896685668263273	1.24079042427733	0.26195051369881	0.894421946044253	0.782830588955545	0.241877317153137	-0.111011751457853	-0.743021920580727	-0.268199085126243	-1.09402129382764	0.0880071812362453	0.241866079052962	-0.524381470092633	-1.12445000594186	-0.812748089946457	0.978934416114653	0.864709614246527	0.181978603545557	-0.823178762968797	-0.10726721788873	0.87053907992679	1.26961215278706	1.0050689478379	1.58755388482679	0.936001909646684	1.05476195251497	-0.65179805681712	-0.960080080474448	-0.298652303360674	0.257754856504517	1.44398706045115	-0.21140721179552	-1.26122017217795	-1.10036715460235	-1.14304710599275	0.0938706815368284	0.930052878598883	0.0432352181893353	0.221609098147208	0.679958373410627	-1.40546626061675	-0.592793493680914	0.379368179304884	0.938714273315556	1.1344636406075	0.550004899910857	1.19604924259796	0.45635874198084	1.2225573622801	-0.328005685704451	1.36468101294099	-1.36526667985391	-1.20028877311378	-0.578333995011032	-0.469316515101057	-0.188171597845837	-1.29496922956631	-0.22506050069656	-0.930281319220271	0.0567113369509078	-0.673193111261678	-1.33366458400981	1.30733465844954	-1.51030845181873	0.515325849942783	1.38311932506802	0.0908387274344797	-1.63819415437268	0.883375005383681	-0.652058009230084	-1.29960491255969	-1.05294085795834	1.5846340619586	-0.86143413086063	0.460860758802193	0.843720679491213	0.0379510181533052	1.04584269923993	-1.31459443395061	-0.326187459997604	-0.58594040857569	-1.05215322795173	1.31442927185396	-1.27913675611851	1.24530746311407
"APOBEC3C"	1.05252597479412	0.822265298148727	-0.743790804522473	-1.56209700664354	1.1648847012619	0.898779872158483	0.601177380194674	-0.773966558325855	-1.17049874339591	-0.585622369881482	0.489740365304995	0.23479142923203	0.839021590164544	0.60957689868082	-0.499078293875515	-1.28952271277449	0.371169351147462	0.634850879894223	-0.0455799929448426	0.367906450143899	0.653829735697335	0.862830433905362	-0.200351163924013	0.743921238044608	0.547991697020967	0.851932759632311	1.10097265199307	1.20381871843722	0.643635214686281	0.740854871933968	1.07978568585348	0.037562876368023	-0.511115261767776	0.581396473713585	0.0726736216535024	0.357033990033968	0.225066869775285	-0.0313088101678598	0.360646564846406	-0.473658166504361	-0.933980031362632	0.989818396805048	0.985423507695358	0.660912229765661	0.889719004153848	1.09946853906171	1.02453127215179	0.648732459572797	1.03065588483269	1.02435522114072	1.11077326559401	0.439270866615882	0.52614935580845	0.377351095048064	-1.61176619755827	-0.68989954070004	1.05135869541174	0.0813638841047441	-0.147148585917668	-0.578252979651743	-0.0996794431556851	-0.680617252906816	-1.00295965603557	0.453129655494917	-0.867471530296751	0.635288393806468	0.180526775588758	0.37238514791936	1.0666339860567	-1.59082043349329	0.725228702499071	0.249109160561537	-0.739489419868056	-0.817262249716408	1.09578792132148	0.139771775058615	0.741591165581862	0.683276174224291	0.783824194728776	1.03085515804143	-0.497797402210825	-0.747112533430977	-0.613116165833626	-0.319759600869667	-2.35565920402194	-1.78130740965018	-2.00965981228857	0.934848683075539	0.198126310131822	1.16148703270684	-1.67422549874448	0.289571486360999	1.10005390644404	-0.694640973808355	-0.962340945624538	0.968117042733463	1.13300575255557	-0.660360315740021	1.29364255733997	0.20822358495018	-0.0059905377471693	0.916514614345818	-0.360619713876151
"AIMP1"	0.416326083806451	0.342221880601311	1.45563944300429	-0.03394085333101	1.15421660488778	0.53747914695812	-0.673561359503304	0.955553303715595	-0.194898089851012	0.494771240072709	0.0981245104027162	-1.158674388373	0.942214660897547	-0.417448895284685	0.416355134406096	-0.628074917936088	-1.1599237947959	0.882285702333643	0.163820554829832	-2.27261974670944	1.02580534629842	-0.407902149315378	0.0952654251957005	0.930508248624891	0.412580483049069	0.861566850500351	0.951570861298922	0.635323180642059	0.972507984274167	0.203466268803918	1.06436613375018	1.06361280021459	0.286702605324087	-0.145799141165874	0.947098547963831	1.11508521936841	0.959827247594076	0.815131356156796	0.533550975491801	1.03081193342284	-0.179746806737471	-1.51335765119932	0.921374218707538	0.768272073311346	0.399642602129061	0.992027815412266	0.389352525166222	0.466830020837456	-0.291693320749241	0.911309830168733	-0.834746747061766	0.170670412313088	0.343468648625555	-1.44240079869155	0.92099557889569	0.971439533058065	1.25520498962394	0.999746552601471	-0.585658265605287	-0.879832455671165	1.01231129627418	1.13513058136688	0.191418984751907	-1.14141146857472	-0.0581050195208663	1.07896814223938	-0.741602605237246	1.04505533808856	-0.227253535258709	1.0468656199619	0.0638227143877076	-0.57366387990609	0.953312603267608	0.0204446329554357	0.206988587417231	0.900368815120875	-0.241610838233218	-0.257204703462864	0.973313630009405	0.457825951687755	-1.06482410925819	-1.49890881522292	1.43108232691404	-0.309515084030367	0.91012804898284	-2.83828904642508	-1.02903832344502	-1.75080129085147	1.56906131450338	0.89538729132657	-0.743664128403062	-0.178561967670224	1.07642558153336	-0.113145487257212	0.559137172555133	1.21061575559605	-0.194785009963324	0.377467874656789	0.445168872002499	0.915820391629515	-0.432038735784343	1.25456490424025	-0.0498992651595272
"MNAT1"	-0.492717927503695	-0.0232209567824207	1.20500613801508	0.139409679160864	1.53404375032381	-0.466272885224586	1.17982121234044	-1.16868021334706	1.50599383450202	1.66539591981117	-2.13084404426932	0.511485305940593	0.648545462236815	1.34359766871758	-0.277863626303985	0.0571437236369478	1.12574911904317	-0.668656101847075	-0.848823772796199	0.3381225437689	0.944004856074829	-0.336320269735371	-0.533414655078152	0.487162893247743	-0.381984914537806	-1.87841783877983	-0.313047891262428	-0.261689574970139	-0.893176304680762	-0.438344842082706	1.61944241836086	1.44006627017375	0.778754768498872	0.944472114272032	0.320687287619143	1.52371805723921	1.46926071858065	0.599478512051381	1.20128953726331	1.1417087596003	-0.516858928844393	-1.12830455358813	-0.393748504376322	1.49341647200237	0.927818909196647	-0.287635008716231	1.27977879016889	1.56123017058398	1.05935627852815	0.017761491872226	0.292546757633183	0.385223073667997	0.452213633874616	-0.464529452423265	-0.629197311764641	1.24528391686799	1.21719949622173	-1.58193246457207	1.71017928998642	-0.209052503608481	0.944389652189227	-1.20304456298707	-0.340696552545285	-1.84855310773427	1.04968169321877	1.11180762406211	-1.07752936398366	-0.436595839202972	0.762301697151055	-1.17516638464617	-0.585155108054822	-0.462871107187558	1.70498354638751	-0.0631503846737978	-0.154007350590796	1.15790517445972	-0.751623806166253	-0.716185626684746	0.200516200945555	0.967562018758094	-1.01646678771323	1.78604007890498	-1.08526890476685	0.0516356694407846	0.715153582021392	0.417392948521955	-0.759512454590916	1.87075134211891	0.464746268335264	0.694955634988575	1.30182996812352	-1.31100533181411	1.3073586440692	-1.28940969977302	-0.354516300483165	-1.59724780262084	-1.59759580653331	-0.393696789610668	0.728257787088998	-0.814376468103826	-0.607093680567452	1.83242223227847	0.527718549366964
"DRG2"	-0.357938347750107	1.18672191030161	1.25229493839039	1.3513576006974	1.38489620790237	-1.48806171116937	-0.167089892156996	1.25330305802879	0.495355209237593	0.600650589581891	-0.168837881437066	-0.323234640936294	-0.826189147155976	0.395359658591525	0.0332424687317513	0.38103698531923	-0.217505069222553	-0.0992738896018564	1.30754743392806	1.35239633970627	0.0175090435481766	0.632507584447778	-0.164022016036161	0.479123184860226	1.31650087966266	0.882585990314519	-0.101381951860123	-0.0936909737058169	0.355622295827386	1.29368695603583	-0.0981014643524147	-1.25075502839935	-0.290420104887595	1.23132006956254	1.23820107911087	-0.23577686311437	-0.914409049636978	-0.211271948412971	1.2787460756748	1.23887854474866	0.566787426755539	1.33469174431713	-1.11917483314641	1.26840009221496	-0.109654644537096	0.504870442431262	-1.19797469081639	0.166125278024022	1.23023640464866	-0.339774975269385	-1.22170563686239	0.0869126146904595	-0.231909139105762	-1.27443756987634	1.25216920750357	1.35172260662958	1.27192126786168	-0.994235842350403	-1.08422922750913	0.49877235040859	-0.824224313810652	-0.567020448504918	0.104229936270542	-1.15577506065867	1.26758169908644	1.28107139429235	-0.877367673223793	1.23083919452422	0.566569994843085	-1.47709375711465	-0.224168176385417	-0.409675320639138	0.294617279778429	-0.358159450512332	0.522721961384565	-1.14255569082095	1.19608274953452	0.515369563064883	-0.211589436820789	-1.36990757405756	1.37405278195499	1.57122535431412	-1.18526983325417	1.35546885847629	1.29065326075854	1.4100684602497	0.567060191454022	-1.17041249698217	-1.37431358546198	-0.125661060359054	0.644420316020742	1.25874790842352	0.598545393462044	0.13034704502143	1.38114053232443	0.485388081288863	-1.47000565025303	-0.304690904141407	0.484252463495562	1.28988256185024	1.26660773229888	-1.20974386611761	-0.249470820700329
"SPIC"	-0.428976757371514	0.929444837632776	0.662488096519228	0.426252457683212	-1.62977556244009	0.987157758290914	0.395919537514304	0.445539858801805	0.474414316199172	-0.588996299615204	0.525301690878612	0.0323903415675082	1.04810387901453	0.437011816132085	-0.10237393528011	-0.213940663784919	0.65303379421609	0.30570554539944	-0.0411639548463055	0.828749262711742	0.00585174783838512	-0.215442842853611	0.599006019232546	0.614867260483727	-0.577135341780141	1.05863153815498	0.74519763789122	0.997262371528284	0.937900796836778	0.6928121052447	0.38208820331589	0.54938748494959	1.06292411344001	1.09796810223054	0.477438605916061	1.13259726735649	0.498851940777934	1.00468855877893	-0.251463522128666	1.06111285293013	1.17811997635622	-0.553320026911872	-0.120294087841932	0.0915290748587225	1.03477790796327	0.0435425515596152	0.370086504711271	-1.91376727228084	-0.603085058464683	0.99812653532608	1.05560151512362	0.686646949464013	0.520682318726907	0.551545429029512	0.329298686882733	-0.676746153457784	-0.276378813306035	0.997843688909944	1.0660982099647	1.01178118436335	1.0426494900507	-0.847238989757538	1.11390172723665	0.32102067886343	1.0554280854009	-0.904702775049455	-0.0339301738959023	0.0403507594738313	0.402863447829383	-1.99810788015619	1.11419549415059	0.802706323158274	1.00096250235542	1.01980680536034	0.608489964457277	1.03907881189758	1.04281317978567	0.694184536737979	0.581194610198834	0.924957577662729	-2.33865712230535	1.22996553851146	-2.31899697254963	0.278578146734701	1.0351282121914	1.03694930132926	-1.68834491580528	-2.31039038701589	0.998484688784248	0.829603632862634	-0.381709885881775	1.03238224964588	0.708205605226949	0.975800640534071	0.772521270546415	1.1674137356056	1.13675158612995	0.235793722864933	0.904804719932736	-0.987597604036996	-1.00127277105953	1.16619903157153	-1.11850107320278
