"cHL04"	"cHL05"	"cHL11"	"cHL17"	"cHL29"	"cHL31"	"cHL32"	"cHL35"	"cHL41"	"cHL42"	"cHL46"	"cHL52"	"cHL53"	"cHL56"	"cHL62"	"cHL69"	"cHL72"	"cHL74"	"HL002"	"HL004"	"HL006"	"HL009"	"HL031"	"HL032"	"HL150"	"HL356"	"HL359"	"HL363"	"HL382"	"HL383"	"HL417"	"HL419"	"cHL136"	"cHL144"	"cHL146"	"cHL156"	"cHL158"	"cHL166"	"cHL06"	"cHL10"	"cHL102"	"cHL103"	"cHL104"	"cHL15"	"cHL21"	"cHL23"	"cHL33"	"cHL36"	"cHL39"	"cHL40"	"cHL49"	"cHL54"	"cHL57"	"cHL58"	"cHL63"	"cHL64"	"cHL67"	"cHL70"	"cHL71"	"HL003"	"HL013"	"HL347"	"HL387"	"HL391"	"HL393"	"cHL137"	"cHL147"	"cHL148"	"cHL149"	"cHL151"	"cHL154"	"cHL155"	"cHL159"	"cHL162"	"cHL165"	"cHL168"	"cHL169"	"cHL170"	"cHL174"	"cHL175"	"cHL177"	"cHL01"	"cHL02"	"cHL03"	"cHL07"	"cHL08"	"cHL09"	"cHL100"	"cHL101"	"cHL107"	"cHL109"	"cHL113"	"cHL118"	"cHL12"	"cHL122"	"cHL13"	"cHL14"	"cHL16"	"cHL19"	"cHL22"	"cHL26"	"cHL43"	"cHL47"	"cHL48"	"cHL55"	"cHL59"	"cHL60"	"cHL61"	"cHL68"	"HL001"	"HL005"	"HL010"	"HL014"	"HL015"	"HL021"	"HL022"	"HL079"	"HL080"	"HL145"	"HL146"	"HL357"	"HL364"	"HL367"	"HL368"	"HL370"	"HL376"	"HL378"	"HL400"	"cHL124"	"cHL138"	"cHL139"	"cHL157"	"cHL160"	"cHL164"	"cHL167"	"cHL172"	"cHL176"	"cHL178"
"NOC4L"	0.775038595641779	-1.1221471999474	0.813678299726236	0.497807296144395	-0.1467493971857	0.830250481173393	-1.02481611009423	0.50573894613577	-1.14203764185196	-0.942678738098158	0.266661430020657	0.218243485492914	1.19783749136962	0.326090557445871	0.00495212786626383	0.110496788547502	0.758824811945943	-0.874711807149232	-1.23312454220024	0.892991009800664	-0.338204227605713	-0.977551129131175	-1.01096980489011	0.468376538567214	-0.860169200472995	0.051107370352671	-1.22212013419565	-1.13295585540338	0.874078316450076	-0.970501207082226	-0.164701909890248	0.885768863978483	-0.870120605304493	0.919136728914344	0.285568391991922	0.985094928811294	0.092746092757103	-1.04138334423023	1.01199103601951	0.99687743211549	0.40778404976793	1.06078815067375	0.396635685578995	1.01671461297908	0.982995168369725	-0.948486583104726	0.99820151753886	-0.27209232686848	0.414337953543378	1.07561029003534	0.269179623018606	0.846628895114927	0.960471654572548	1.05652929290024	0.63702063702362	0.133714982236167	0.514702435690261	0.819156968583838	1.1846019657495	0.808375675495502	0.731891746475414	1.18089207675787	-0.140926119423434	-1.43672400811119	0.317107611122426	1.18007612101549	-0.643756684022742	1.0317482137522	0.920751225999291	-0.437655615472821	1.23916118481938	1.07143788129375	0.290632654454347	-0.129908208264201	0.956404154809371	0.532029911456264	1.0427460726322	0.589503825805597	0.246022743542973	1.33905920973297	1.09506722991387	-0.875075603025029	0.723964933089417	-0.249440533114945	0.994276352203071	0.058187405012265	0.859261181230276	-1.14434758859163	0.89752555489132	-1.6315031103774	-1.16891930061266	0.281275055235932	-0.988860082608003	0.198068703850237	-0.560806611682503	0.411343458904323	-0.925595379532186	0.637607203834608	0.85782761690487	1.00165294007611	0.108060847397458	0.10832595841673	-0.3790623399724	0.609936165425788	0.845941176431805	0.339366817460518	0.818474020208699	-0.952589800847688	-0.936112928548873	-0.25921509500056	-0.950062221133402	0.615799070171299	0.093896316699994	0.700140267559632	-0.577694288014033	0.976914715701926	0.750220541824996	0.395083490611218	0.951682068109679	0.933640918663297	0.176471788419251	0.63752682611808	-0.465114826967139	-0.550269575034685	1.14523995594732	-0.633690340986934	-1.0712891846285	0.132621985021827	1.21297646453155	-0.389971105377158	0.472223664484634	0.446653437330087	0.448726473481977	-1.16846255670876	1.10121817359069	-0.546747415033547	0.910250271102289	0.8664392937891
"SNX12"	-0.418092846497332	-0.727908756949723	0.705398164360767	1.29632951241651	1.38316014926127	1.37168329650397	0.778845811847903	-1.115548162107	-0.334100764886916	1.15449260944417	0.427423134831913	-0.232661251244422	0.139752687840768	0.656989161231398	-0.126393167177953	0.0463561078149815	-1.08661703782062	-1.26853453863077	-0.490979943022532	-1.2142204964439	-1.05097493597182	-1.02697549369896	-1.02859951649357	-1.33495924579265	-0.102176190024386	-0.116118280782312	0.94522375936735	0.239631566284473	1.13425313754594	-1.02120003145642	1.06834433942796	0.503079706715356	-0.413314740784363	-1.15714011789348	0.0186219693255467	1.34771939471624	-0.278653597877392	-1.0981731245372	0.473086087270635	1.40758787612232	-0.333161909122236	-0.734984423681875	0.932104267355866	1.34784715777028	-0.730323385173753	-0.724435722928823	1.23981053784024	0.0988285795402044	1.16866258529451	0.830024299559916	-0.878116732218166	1.01942275150447	0.12628066187964	1.5126405721828	1.21812242613601	-0.219416721654727	1.36113630939474	0.695599850631426	0.885412615264864	0.192992347457242	0.895670466351451	0.945661020198141	0.588232878935812	0.486508088341486	1.01839888769221	-0.900764346872948	1.17708961498565	1.43677397051709	0.713964429949532	1.52087821012776	0.903033381756448	-1.08975705484943	1.15939929297343	-1.1788321978696	1.40442372423056	1.09923201626702	0.777832830305109	1.47840171390207	1.44266381448819	-1.07858399362382	1.51167306491779	0.515250631577156	-0.691069114754672	-0.136737819788269	1.19817487510575	-1.04216807439926	0.291483945505489	1.07508598115454	-1.17857014174919	1.42107498569714	-1.11323748732917	-1.08469378087368	-0.835584084412239	-1.08491085422337	1.11201230936724	1.00890398332137	-0.339156965747488	0.27420073850591	-0.625652208202943	-1.03562126182123	-0.651967227117517	0.258324610189532	-0.901241247747627	-0.240001434505512	-0.981880005401775	0.206603889002745	-0.468983156920842	0.292580328827077	0.499530573047701	-1.02574977877326	-0.571941102753589	-0.0159276076252076	-1.04330733520223	-0.10466291045638	0.361890516620782	0.0585393425073754	0.0299161126839729	-0.306749288773944	0.760270590733129	-0.256290956825985	0.944532292098581	0.55808240765837	0.0127081019437118	0.242407647878367	-1.04777502501779	-1.05942941734471	-0.0524869723889693	1.19886898415163	1.14346008144006	0.737400386220806	-0.172760759967825	-0.107357712014957	1.46537884661705	0.83612763572941	1.28399200597358	1.59472966113971	-0.419168888952894	1.13462523106887
"DNLZ"	0.929105091651077	0.607137017503036	-0.67589291390695	-1.56635842420199	-1.10637730426149	-0.326510185991091	1.01339848941343	0.873931691392404	0.86543200490422	1.20268982903182	0.68678000916296	0.249328220716828	0.15127603788413	-0.710138178125401	-0.910107471060341	1.05712217839447	0.376984044094972	-1.51324029996068	-0.437472525876474	0.61531914964699	1.0717331922252	-0.384706230418362	0.442024872771743	-0.971393017880946	0.562492826175089	-1.04756315359181	-0.51251026951303	-1.40930077703729	-0.706475017442772	-1.16059337627192	0.342432656900741	0.272740796543686	0.146873351178034	1.11828850880727	-0.666929527668411	-0.912914950925667	-0.143694491432728	-1.27910099696567	0.615259438091509	1.25150337028715	0.281485973632757	1.08816273400634	-0.480508655454568	1.12907210327797	-0.741979066453079	-0.764278781004891	1.06856694981514	-0.975455900671909	1.07602175326194	1.28790489673628	1.03506940469847	1.00902999524549	1.20219389916425	1.3202956174802	1.26276978139278	0.288395240023202	0.343796130388915	1.06839899481927	1.11190672377256	0.34653165835427	1.02210526315665	0.176878027067981	1.31931816110554	1.26481356462853	1.04473283007492	-1.19137344260535	0.723215947448551	-1.09723205837178	1.29700024145422	0.373711797764336	1.13306820950048	0.667263876311142	-1.07973745076757	1.29029679504452	-0.796070903985706	1.02720415729651	1.13907472458051	0.17200982916312	1.08768352383459	1.1861572113525	0.575770679449035	1.15680001828604	1.03350438458248	0.74857034537266	-0.0384708605684076	0.515430172601189	1.24437049146077	0.0382665340300401	0.26443744760693	-1.26244498543786	-0.651130010829237	0.0714859318085835	1.05636465239632	-0.400320189751588	-0.845755057105558	0.260405360025893	-1.12096399541839	0.577218150006807	-0.0120305724197266	0.140716092859894	0.0901380819208284	0.554779139272905	1.19313722691833	1.1981223116855	0.860654618604342	-0.444057248254708	-0.0715464581176374	0.435833450112833	-0.953526440433744	0.907876252175508	0.230892179312514	1.26419653194956	1.01963507213857	1.0631193944582	0.572587086975252	0.438537269388242	1.21908437426339	-0.370539235787896	1.24365224902802	1.0498142058853	0.333360515854819	1.06289908993076	0.0174280043323956	0.652795383993536	0.176026608069371	-1.10587271151278	0.0917042693422403	0.488801624633815	-0.779253950545243	1.1704615390471	0.688373416772757	0.452277643816406	1.10878653957489	-0.865060320327354	0.0569669031896934	1.21132687258266	-0.581082469053146	-0.396148165834661
"CDC45"	-0.972386238712734	-1.53541769968869	0.0726474700756016	0.025820196768608	-0.885250669010712	-1.33037834059936	-1.29131025284556	-1.01654457856859	-0.902359074235543	-0.864989841338774	-0.303365379429918	-1.35931136261689	0.692948315769659	-0.0928281244347227	0.94382602359546	-1.03639604408482	0.320940798381087	-0.931706356699518	-0.88765065769155	-0.805760307951509	0.843526759671943	0.305483863804618	-0.72093901010994	-0.781776539273734	-1.00824433045446	1.06166981274692	-0.963723456036598	-0.198556067166048	0.91627142362995	-1.74286090047075	0.221258374408211	-0.767619494196791	-0.894097925539127	-0.843743045051449	0.417277928988504	1.01264807976889	0.452391253042188	0.946317415981131	-0.434779126407152	-0.864450760112647	0.178561196520156	0.555600200452729	1.44254283687847	0.335337268543994	1.03637321989091	0.352659225443057	0.14355148156961	1.44764866166267	1.0020877557528	1.34250998086774	0.82516357778224	0.998955517670437	0.992035665899546	0.345147245486743	0.915560045633648	0.774442626374985	-0.633494910754757	-0.67551988603118	0.889108813633398	1.00180192545387	1.09859166471189	-0.231584744949665	1.50943962780506	0.361608248295118	-0.284966244127391	0.99632995232632	-0.379280904723833	1.06390346558117	1.07672850260635	0.317753629457616	1.36505783928711	0.374199875753726	1.01702010909567	0.396229715692299	0.919613093426692	1.02483169325275	1.05101019881266	0.861806672334354	0.427332606133447	0.367021000858537	-0.228460913844693	-0.887493722033628	0.364088765022403	-0.11155856328079	0.40314790574798	-0.680817848847783	0.430029306867892	-0.783119131168266	-1.41211736660806	1.4591756865822	-0.587453892328191	0.720674693581242	-0.129893493314801	-0.356612786953296	0.347911902456539	0.932844885279456	0.0268742316372064	0.717966804317835	-0.764976118553025	-0.16011919286397	1.28645057943446	0.561160395946452	-0.405829815993974	-0.200687460910093	0.331268912176985	1.093207322397	0.314064641645601	0.184743154092057	-0.663100641606923	0.326464068273296	1.07376359820775	0.956803651822179	0.975364416070993	0.145430599681123	0.884168123218253	-0.290442581625026	0.989412265054331	1.01046974065747	0.709759736811332	1.15658088980423	-0.785509811478863	0.887896598443897	1.36340566889982	0.936026530889719	0.990392294318504	1.04235822079965	1.03790052844214	-0.355366147909772	0.965067052403134	0.896384930145098	1.11347908835183	-0.733908475258831	0.103128455823694	0.975260567090196	-0.779551426254083	0.168453024435873	0.251710664205989	-0.709974720417109
"UBL4A"	-0.344891199221696	1.32850628760964	-0.709087009330669	1.26281332613843	0.371335310228048	1.93838303646429	0.699733624128528	-0.0452543234649453	1.35137249962872	-0.835186381110552	0.014503185719016	-1.0529687301894	-0.419469970640534	-0.40967835147846	1.29491236896821	-0.723120544153653	1.28075743661641	-0.85815367836547	-0.575611767252576	-0.816462814796265	-0.300603242318578	0.180526621096913	-0.265738875986723	-1.12495539232502	-0.215456360742812	-0.0856148963783535	0.0970663577229681	-0.746408165927203	0.140683562587037	-0.368452325770667	-0.716935826610856	-0.913511971457659	-0.383535366756906	-1.12788665265374	0.736835100219776	1.42749812379133	-0.454938883530051	1.37993020606776	1.44532700785275	1.54365819469748	1.35648980851351	1.56032442266127	-0.186517484406643	1.36071824168625	1.27298617726849	0.268241359168207	1.26582001340268	-0.0874152835011831	0.428364755385303	-0.188546368286512	1.28408520568185	1.27246438852242	-0.345978927843783	1.34047668349441	-0.594590401229005	1.35670669784707	0.58815177451054	0.70303109483766	1.40178933243436	-0.500127935856655	1.32803417450395	0.0263610799994246	1.41403907651183	1.2557896213763	1.2735507025037	1.29563322751915	0.0166678007948286	-0.252826602141322	1.29375333082071	1.26882466913005	0.126245286930131	1.33144625972459	-0.937682555956909	1.4353940583315	-0.180327502778895	0.0398627071249094	-0.214897688695631	-0.733902434962102	-0.934325420057884	-0.00428053160358886	-0.363428983913577	0.310554623101024	-0.677953101912165	-0.107790611669972	1.29746398875924	1.35716205907492	1.25410054202603	1.39897962404114	-0.385447323086417	0.205029151044614	-0.492914748053528	-0.847236024806425	0.376154154949182	-0.210223914117301	1.33798065244211	-0.684294177043862	-0.604349281655588	0.25723684200247	-0.765118344837482	1.35868874937814	-0.20952557065172	1.25329134310797	-0.258564665276104	-0.897956766428014	-0.287884393665647	-0.221297274187368	-0.897155222054147	-0.849506598430607	-0.934319934093461	0.108343824069964	-1.01499361296234	-0.856139604085064	-0.153672208462517	1.26479568991151	-0.447765730178932	-0.559755416120199	-1.0333552991979	-0.553845242128928	0.313053257887687	0.502596234305438	-0.938673485936936	-0.444821946622278	0.587961130938773	-0.905173512793806	-1.205202920671	1.26719155837597	0.92358213742836	-0.924774745177577	0.0293320221164608	-0.791726238926537	1.28295872654396	0.102810232881134	-0.0952746168999621	-0.986130117783138	-1.14903932598535	-0.149035658367119	-1.12712996470955	-0.919124516865873
"HIST2H2AB"	-0.281750448191303	-1.17116161448398	-1.03886293043384	-0.824961354411058	-1.29187473672979	1.33765978613533	-0.486321748753924	0.0885967068885698	-1.00038278950131	0.105088514154381	-0.396073737474748	-1.26553071234007	-1.10658518205612	0.752407631145903	-1.22539150326211	-1.11346443334566	-0.262186374969808	-0.000183440732198328	-1.20850449628257	0.0905425127637628	-1.0184789672764	-1.04113581058889	-0.804951960167486	-1.46725009295836	-0.477094998081058	-1.00678548150206	-1.2309112056252	-0.93270732342475	-0.918137950740852	-0.903840345198811	-0.672044806593222	-1.21875589855824	-1.30631304592867	-1.00279639100143	-0.435207585966683	-0.94723651859496	-0.171638331276725	-1.33729599764582	1.03929343472678	1.67987307502078	0.498075789675656	0.513737436617105	-0.208930378842254	0.423176510714871	0.406403902886669	1.29585108152371	1.2069600692433	1.11751743588497	0.569653024771662	0.642083111141784	-0.0439438153042881	1.11027882042572	1.25957526118168	1.22369866022337	1.15726076889718	1.00890022777526	1.28193416451444	0.240900615336781	0.999590414454469	1.08302984844739	0.372846501600139	0.16395189921968	1.25510687816547	1.25688468246376	0.980454515034804	-1.12819631426201	0.133463730362949	-0.999026348122304	0.310221889812788	-0.24428044011788	0.121139143983971	-1.00458600560557	1.07590076109443	1.43815631888518	-0.919838567500025	1.2093957895402	0.675361711731824	0.162910749336951	0.506227172304077	0.844602967478901	0.300385127336625	1.22266641616466	0.351461691727243	0.397376898435932	1.03002002441097	0.472343065771231	1.19045277680231	-0.0873066711288718	0.242048052234297	1.29783202156852	1.20377671792878	1.22963411811234	-0.108142674457661	0.733981171224754	0.371405891565229	1.19303083695477	-0.240646699102605	1.22428539826065	0.275272569913206	0.556143600097848	0.597094142265428	0.98962774624321	0.990153555983389	0.521317369881001	-0.373813150877635	1.10961459443498	-0.0644938609872811	0.0619848385344279	-0.838634017124672	0.0550225252077616	0.0323664457714406	1.0270840414596	1.23044206949476	-0.336300111136799	-0.582866279018017	0.53008689744571	1.18328566923679	1.19154718658919	1.29268829622075	1.10733699939013	-1.2229314315619	1.20483455168676	1.05284573159862	0.519051713649378	-1.03640790015045	-0.952445909660492	1.22688651399246	1.18642688180239	-0.935932265378727	0.178621199752578	1.02674845896261	0.221005331877667	0.286709578852241	0.65777870503687	0.50908253886784	-0.56126341406816	0.395823127707443	0.362836301645451
"DCAKD"	-0.154708816457827	-0.229836807710174	-1.06165713483099	-0.996951247448368	-0.397687898312747	1.32068102385447	-0.169733257522815	-0.378438557335673	1.04908071125758	1.108756973511	-0.833188473947179	-1.00328042522594	-0.638305438952576	-0.179490002843317	-1.02034147091309	1.2418734375282	0.221829725606485	0.33568798776146	0.402110058475378	-1.04341870518434	1.18355505709599	-1.04460823364609	0.176126409585528	-1.11861140962918	0.433474125813862	0.311627240326452	-0.0295443352315849	-0.339874797322885	-1.15467021037444	-0.143633058868083	-0.816473169470843	-0.401657021254379	-0.100720867207205	0.719162887673749	1.3011069649521	0.732571529175311	-0.92004801859415	1.05577412101096	-0.0522674130535809	1.1396888223899	0.650884183878531	-1.02065882089907	-1.07181946405629	1.17096249866257	-0.13007073402147	-1.2746832849757	0.377203387518774	1.30624625871607	-0.110979050871777	1.18413991767297	1.28958024934737	-0.481839849806865	1.19770744956541	1.24329087053469	0.293168371888974	0.409547391638214	-0.306727932275273	0.313749672264794	1.43960941615095	1.2512393037154	0.263557512898619	-0.988782503586709	1.25498708590694	1.3003833064604	0.417290393912367	0.557270075175761	1.25334285825325	0.561121068345551	1.50856721293939	0.636813316964299	1.21796280964645	1.17018134516296	0.0246206108089749	-1.09663060437942	1.17941069682913	1.33093775842154	1.45518324516556	0.441377472930336	1.21099294564961	1.22229559748597	1.18843127293359	-0.693351162014573	-0.858872627849841	-0.56148227364245	0.383519673275191	1.08324036652333	-1.01361360766155	-0.989043264955792	-1.07446885634519	-1.39514740062858	-0.025454517043651	-0.0282790926600841	-0.678197669702053	1.09998769385965	-1.09746542505147	0.129284417956211	0.481236797831138	0.113928019834368	-0.829297329934288	0.326166822248126	-0.329689981379763	-1.01854957327163	-0.925828074442592	0.205999524278897	-0.0905810103461866	-0.190142056260815	-0.497308049061102	-0.700553201980425	0.365652777150159	1.2184381294803	1.21069637260966	1.19363506016227	1.2267552688415	0.0216881592856454	0.251247723557227	0.440712643436155	-0.22235244904312	0.0578054678841834	0.504736364693881	0.389289961756767	-0.464315752760679	1.11104400186779	-0.296211347595088	-1.03266354504292	-1.01067104785314	0.225091381020248	1.05755413169836	0.699431611031627	-0.457468223567317	0.491200893392436	0.299097674438404	0.00719707557418122	0.467725523552714	1.00992688632431	0.624977050264454	-0.373563045506882	1.16300089926955	1.19532228133208
"HIST1H4I"	0.249922907959862	0.0808482862131516	-0.0645180115276146	0.695979990043336	-1.01596034055436	1.14667768304495	-0.526743916426087	-0.1447750244309	0.0426439022521734	-0.249912401967349	-1.07897403314444	-1.11234650415735	-1.04384647154497	-0.506613958731275	0.813868949747785	-1.0355808666709	0.248351385528888	-1.16515461045335	-1.2510790928315	-1.09254886297413	-0.939981077252275	0.644793472910091	0.620664998079011	-1.22086489569723	0.326083928657831	0.0723634666159776	-1.01302905458159	0.50544153521085	-1.22766463052894	-1.03603317119724	-0.793782717473748	0.347722229448155	0.00742365525969623	-1.18043239665048	0.309748821037288	0.534566393535648	0.992913788972593	-1.02175605431405	-0.860917293148378	-0.916352573695873	0.409689760920893	0.822324289844011	1.05299566577787	-0.514237155581127	0.214248909210878	0.995878373954774	1.03064281213636	0.906208796132644	0.578430914619855	0.986138509502439	0.891152639829736	-0.605762028744841	0.455493158198579	1.09334303797272	0.973840306795695	0.594121942462853	1.04360644413318	0.940693349807101	0.926940183739946	1.09067362038092	0.935078428757869	0.152110033365511	1.12389872690924	0.977671082638257	0.694261957510992	1.1899889307675	0.48773685578985	-0.507134052405297	1.12085671869948	-0.0316505077742435	0.57931346964552	-0.967708709233229	1.18047003635278	-0.943397776426459	0.697895742019212	1.08822673023242	0.83396074882246	0.985423699583375	1.10809138111174	1.15400969686873	0.938106898227473	0.934666320120371	-0.190643324382501	0.124246964253605	0.305335295904022	0.293063394517302	0.775354887422699	-0.849383564783186	0.991655165611162	1.10914438936979	1.16584365680363	0.926066057508438	-1.27825003285984	0.424360780003056	-0.289079008048962	1.05727472381284	0.182754276234234	0.901545330153597	0.478764786014196	0.0361237343571	0.726006567523241	1.08784150573448	0.237769965311925	0.333457221279708	-0.271041861855639	0.469965290859116	-0.086456883347147	-0.076869667151254	-0.61622036680225	0.269309144225623	0.568929801478958	1.08306025738824	0.237795655192569	1.02629272982216	0.243569147093201	0.952367189806852	-0.10229910247349	0.0796823105212183	1.07039154263179	1.053768107452	-1.20390900105675	0.583445576761635	0.827996535060081	0.748795327698715	-1.24699637639436	0.141666990091071	1.03242039950304	0.744620476568466	-1.01346228392852	-0.6788489746335	0.965230583986654	0.989957566230335	0.920691261656792	1.08830864478857	-0.374670767799864	0.721920510616608	0.936165777660459	0.971082380615734
"GPX4"	0.967696305199068	0.970946975532733	-0.115383093638779	0.616272554602893	1.02520314080434	1.26192824646651	0.507933435286872	0.993805615225867	1.02569200147897	0.46582065915598	0.693704396536349	-0.984682634806978	-0.345994072295596	1.13042790919893	0.404018347884961	0.570293205989796	1.01226781025996	-1.14121555173637	-1.37197559286797	0.682635160439212	-1.0720507338564	-0.195620433979773	0.680392938801679	-1.14983605300072	0.407878253805559	-1.13219324579659	0.972973253556815	0.997909029252552	-1.61296069433138	0.0483422448186631	1.12982481347237	-0.0267511125992282	-0.0908522964312704	0.296625155175165	0.843971986594459	0.364722346510457	0.825023650227649	0.378575750704177	0.297449370075631	-0.528363181655012	-0.857014909831187	0.608408090397205	-0.0219029393502861	1.35133901283181	0.88478803699612	0.183547827185416	0.859956897045346	0.981434768621919	0.303800251230092	1.01307798176644	0.285244543262205	0.328836148439067	0.764302485077161	0.927302596905162	0.66344219262146	-0.215638634612964	1.33348309174267	0.999607982288367	0.461775246587579	0.201631781336946	1.03946019580212	1.1780331207575	-0.643520035749133	0.374806535679129	1.01106077393151	1.13379597049934	1.07495148351115	0.574157357576089	1.08327816018118	1.02183057240989	-0.797104982206583	-0.959996736034877	0.976684475683291	-0.733451610283969	1.36747814938159	1.00658104432162	0.935996190740085	0.947108279471001	1.20272217613589	1.18153852347615	1.06548429943442	1.08734761287452	0.81004175338577	0.0569139733722864	0.705133626587639	0.11247765460728	0.929968136538661	0.0393043642397831	-1.04808543116414	-1.58727551660228	-0.018635130511816	0.954084958901025	-1.24733445352442	0.465931006601332	1.05469167492616	1.04732833431609	0.430633666679936	0.226108309793965	0.5485283483381	0.200965119135235	0.0433518267331682	0.917410871070921	-1.18148473136181	-0.861357662199245	-0.237965083965384	0.653769829403335	-0.978280650820008	0.907254727529044	0.948502466802392	0.321372521736541	-1.19147606956356	-0.414845108960331	-1.12468990201987	-1.33526308211646	-1.29845949233817	-0.961289417300401	0.0863993405514323	-0.971195200324488	-0.727122511220844	-0.01088006525537	0.0412491450800311	1.02450701905469	0.95811295791667	-1.16118049383426	-0.825786756521098	0.901058953121563	0.709374981838778	1.01252378544629	-0.681891920538981	0.768657261849408	1.0543809656105	-1.2766866406709	0.516050073604677	0.96771410524979	0.00194491796718366	1.26565837748615	0.115607784139955	0.693497026298585
"C9orf16"	-0.461473871333553	1.34806045792677	1.30706645087864	-0.205634596933394	1.39389064014992	2.01812014634436	-0.0255736146947469	-0.549385696015379	-0.164406820896323	-0.855766048548764	-1.18003604104192	-1.12069123346061	-0.791534757136682	-0.473896961246246	-0.934248794690722	-0.790427809278633	-0.233264056965095	-1.18368236050265	-0.188053187129043	-0.825200868665074	-1.02496314285288	-1.02348769866284	-0.0700947895109015	-0.578676162824898	-0.884884187388168	-0.640624842110233	-0.883388894239767	1.26317064265244	-1.33704700766962	0.702561918560048	-0.969342758675566	-0.63323509048774	-0.528034844363878	0.282417437858233	-0.172427415149521	-1.20821263365135	-1.06311954171947	-1.07341770529858	0.191054415717209	1.55988623109813	-1.16015447483957	1.20851322843545	-1.14473281415119	1.30356340615083	1.49761571313448	1.61540851664085	-0.489079860511929	0.141906239759059	1.35577094705483	0.37802850397715	0.223642913951583	0.514049248180611	1.28302317553151	1.35672019662687	1.32636927987082	0.349730471389891	1.38316243592056	1.42534809065648	1.29707196179124	1.33167858007946	0.389294313417157	-0.279358374657746	1.54009906820852	1.387739790037	0.0425250618268624	-0.977122757920694	1.36001756236571	-1.00450716507084	-0.0050838113804985	-0.62003751150085	-0.1813529331042	-0.108649509248316	1.45446966289721	1.31936148256164	1.28471515811006	-0.0756891752947128	1.58063981440818	-0.0654196714463184	-0.577466106944293	1.43844733823382	0.00844947291084358	0.0548345505188818	-0.249288267676703	-0.150077387928259	-0.965720510640942	-0.0208797882662851	-0.346226036281567	-1.0850837911847	-0.747614571276819	-0.556743806390553	-1.14885100571734	-0.996126381894244	-0.942136905238968	1.26651243369653	1.52459654538448	-0.901244216032639	-0.0852489110847345	0.0927548445711402	-0.873469938117383	1.2897962895617	0.152203202948626	-0.355303305707106	-1.03791634757668	0.577355749976504	-0.412453695821467	0.0531087728520589	-0.323457506579555	-0.551889804316467	-0.4451143718053	1.2858502287089	0.50555940233688	-0.777366258821888	1.23666263453094	-0.343205027099757	-0.134567889747853	0.463465599159402	-0.25901806909855	-0.0095868249394836	0.108963915689746	1.38546932829855	-0.93152097180121	1.28327921781077	-0.706434635998722	-1.03034037076486	-0.895848356913159	0.0637736086249655	-0.275109309436844	1.45359594789419	1.29150449683753	0.734223857017855	-0.297508705502578	1.37449395733474	1.30154483442999	1.36515432910133	-0.650957873476229	1.30526165954874	0.0115870448355488	1.26218801885312
"CTSA"	1.04241174650955	-0.928713229515145	-0.0387189874739143	-0.958279950764081	-1.56991432019332	1.66343383168305	-0.832648426494897	-1.47806086642296	0.205389468277571	0.070162590447426	-0.25396810370817	-1.74528361995316	0.205486499989354	1.04699980424741	-1.00167959434883	-0.703986656662384	1.06870484102173	-0.622348437354327	-0.466388703224493	-0.731720528195871	0.201637303427498	1.24430456547275	-0.804575331965519	-1.82202636377602	-0.555000909698506	0.0811156709508611	-0.936275776577419	-0.324080161200355	-0.959231887895117	-0.773644866232219	0.312134471445022	0.389679359532202	-1.01005864482163	0.776058819289244	1.19752995673864	1.06410014648917	0.00726700842106464	-0.211617002639213	0.106812876185239	1.05718068850963	0.65104586897358	-1.19756417950909	-0.877703645858355	0.600360326629494	1.04847728386632	1.1986183181358	0.313627634805595	1.12047831461367	-0.439336487883042	0.330162182655593	0.344259534136858	0.433302010795983	0.31796893916263	0.506985365220855	0.126167240953959	1.08341945050568	1.33994912711161	1.0873558464631	1.06140660774932	1.00991529408173	1.19762925282139	1.25981867421853	1.37983378746399	-0.378389979705823	0.300826815220636	1.23396586218516	0.551932388427252	-0.891544371810362	0.0709544798466465	1.29223239947004	1.10805421623837	-0.263261443273099	1.03356514699344	-0.0659998510329637	1.34875240112037	1.18756489619134	-0.917199669209202	1.26987088099735	1.19562624283965	1.2718282688432	0.330485634236016	0.368301188574186	0.201149501041881	-0.233666713059028	-0.494629299411462	-0.0248122946439573	1.05109508883042	1.25649026432823	-0.496465117829025	-1.21156297272367	0.102594879396794	-0.916078709834747	-1.71971931297429	-0.606501959380181	0.631625279117846	0.23599342279551	0.103634544769107	0.554122073251173	-0.65611542759604	0.793951690776876	0.251594080332399	1.18507234311596	-0.49833626778226	-0.983230055277904	0.0470202901285212	0.175777838203214	-0.759320478058574	1.05765876293271	0.536884801381856	0.471035872806967	1.02799585275842	-0.484089406580951	0.127776139083075	1.07041670399384	0.294341392159244	0.244113614308321	-0.850963549393294	0.305696327439525	1.07354318360239	1.13642510707912	1.09143627104857	0.104011163020335	1.08432980913247	1.23363123650597	-0.452405581130602	0.283048657639568	-0.366941045374771	0.531977487272686	0.101572138555411	-0.736107736318535	0.491733366281809	-1.41147245642299	-0.845655094191349	-0.0293566809720413	-0.836718831266094	1.09311993385667	1.33138158942739	0.42847651896367
