"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"State"	"MaxFC"	"InitialState"
"TICRR"	"TICRR"	-0.553728606266429	0.450249409841485	0.645514761605726	-0.441403989144131	"S01"	0.645514761605726	"IS03"
"ILK"	"ILK"	0.326255524936574	-0.163302037751407	0.645090032770744	-0.616521672966289	"S01"	0.645090032770744	"IS03"
"APLF"	"APLF"	0.346069763529055	-0.901682291966036	0.642426804513996	0.0427653327050176	"S01"	0.642426804513996	"IS03"
"STAT5B"	"STAT5B"	0.116149147078102	-0.216763545601717	0.641877322590759	-0.389709827781063	"S01"	0.641877322590759	"IS03"
"SLAIN2"	"SLAIN2"	-0.524107315175782	-0.526176377615461	0.633353501596298	0.434174039806471	"S01"	0.633353501596298	"IS03"
"C1orf228"	"C1orf228"	-0.314243691222815	0.0439658988764822	0.619774175154722	-0.251101464490842	"S01"	0.619774175154722	"IS03"
"SNAP23"	"SNAP23"	-0.0429093494042747	0.0530717169690561	0.619700525580321	-0.486089154449293	"S01"	0.619700525580321	"IS03"
"NTAN1"	"NTAN1"	0.157447136417031	-0.561606485423831	0.617959586647478	-0.0912573271061176	"S01"	0.617959586647478	"IS03"
"GMPR"	"GMPR"	0.417512024316395	-0.845412425739929	0.616486008794123	-0.0484614593125563	"S01"	0.616486008794123	"IS03"
"FKBP1B"	"FKBP1B"	0.500753154576597	-1.2513885224904	0.60879569271888	0.258329884449059	"S01"	0.60879569271888	"IS03"
"GRHL1"	"GRHL1"	0.0536974598012191	-0.760853986919343	0.603430761841055	0.188363699718676	"S01"	0.603430761841055	"IS03"
"PDLIM1"	"PDLIM1"	-0.0677007524151127	-0.485897369562295	0.596788042851087	0.0439712784496303	"S01"	0.596788042851087	"IS03"
"ACVR2A"	"ACVR2A"	-0.0733054364251012	-0.405511815439058	0.593804134013509	-0.022421167131087	"S01"	0.593804134013509	"IS03"
"VAMP3"	"VAMP3"	0.0102387087723387	-0.750209592841109	0.579248739412468	0.23344302557623	"S01"	0.579248739412468	"IS03"
"NOL11"	"NOL11"	0.273442722913753	0.347320971246511	0.565062022585731	-0.977209570813937	"S01"	0.565062022585731	"IS03"
"CARD19"	"CARD19"	0.512578753304075	-0.691669813685948	0.563337084779276	-0.227588520153132	"S01"	0.563337084779276	"IS03"
"MAP7D3"	"MAP7D3"	0.0560993662999867	-0.605553586987087	0.54810594474129	0.0869109608572174	"S01"	0.54810594474129	"IS03"
"RIBC2"	"RIBC2"	0.468150147967418	-1.08909962393766	0.546289538024653	0.185238134488075	"S01"	0.546289538024653	"IS03"
"EHMT2"	"EHMT2"	-0.279957321133337	-0.336475035529377	0.535134029596239	0.132093258722452	"S01"	0.535134029596239	"IS03"
"MRPL18"	"MRPL18"	0.22820867779411	0.324810055594071	0.533754043844181	-0.894945900819702	"S01"	0.533754043844181	"IS03"
"TRMT5"	"TRMT5"	-0.0605230897018109	-0.764638601545875	0.532166792188375	0.341716169732286	"S01"	0.532166792188375	"IS03"
"FAM212A"	"FAM212A"	0.27722891170552	-1.04654168060487	0.530681742983558	0.317866854817362	"S01"	0.530681742983558	"IS03"
"KPNA4"	"KPNA4"	-0.380010014484384	-0.290534731135142	0.52130592053084	0.184343284693323	"S01"	0.52130592053084	"IS03"
"RAB27B"	"RAB27B"	-0.119156302435529	-0.353947650091457	0.519969207906583	0.0252556247546769	"S01"	0.519969207906583	"IS03"
"TCF20"	"TCF20"	0.149583969260273	-0.583358321077285	0.51848948914231	0.0111683592363339	"S01"	0.51848948914231	"IS03"
"SSU72"	"SSU72"	-0.346347637931777	0.0940823934610578	0.518225781714684	-0.192414972547726	"S01"	0.518225781714684	"IS03"
"TMEM159"	"TMEM159"	-0.213807577368165	-0.529609528048822	0.516903614234944	0.266991617264717	"S01"	0.516903614234944	"IS03"
"EEPD1"	"EEPD1"	0.399889484157214	-0.838915054876087	0.510289005907114	0.0414806428778073	"S01"	0.510289005907114	"IS03"
"BAZ1A"	"BAZ1A"	-0.329136693230978	-0.0728121973772232	0.5099851173804	-0.0482004387930941	"S01"	0.5099851173804	"IS03"
"COX4I1"	"COX4I1"	-0.212019268514879	-0.329002758933372	0.509590815136601	0.0880211567136518	"S01"	0.509590815136601	"IS03"
"GTF2B"	"GTF2B"	0.117350972273837	-0.100179938947474	0.509449608592189	-0.395914191228847	"S01"	0.509449608592189	"IS03"
"C1QBP"	"C1QBP"	-0.174183824269251	0.276655863479775	0.507771857090985	-0.494899455306909	"S01"	0.507771857090985	"IS03"
"ANKMY2"	"ANKMY2"	-0.0510222517543317	-0.628701502423809	0.50461815914393	0.230777506771888	"S01"	0.50461815914393	"IS03"
"ADIPOR1"	"ADIPOR1"	0.38302635981134	-0.402318932355304	0.50037441825397	-0.335268361068722	"S01"	0.50037441825397	"IS03"
"SH3KBP1"	"SH3KBP1"	-0.0792439268624466	-0.0893317720161109	0.490089232587065	-0.226740269555027	"S01"	0.490089232587065	"IS03"
"REST"	"REST"	0.145075870980173	-0.517699742821142	0.488240034270063	-0.0218676391619121	"S01"	0.488240034270063	"IS03"
"SH3BGRL3"	"SH3BGRL3"	0.149118577497032	-0.982350396295968	0.485828920429198	0.400613738248528	"S01"	0.485828920429198	"IS03"
"SUSD1"	"SUSD1"	0.324421898650958	-0.496997660216439	0.478213840226875	-0.182964774821558	"S01"	0.478213840226875	"IS03"
"RPA1"	"RPA1"	0.281694930542683	-0.834721596410443	0.47684063481929	0.16197850886104	"S01"	0.47684063481929	"IS03"
"RPL24"	"RPL24"	0.139754637329372	-0.0402340132794513	0.474296636789413	-0.44247852551275	"S01"	0.474296636789413	"IS03"
"ARPC2"	"ARPC2"	-0.0608896894637853	0.0217257754219852	0.472693725281997	-0.330131256247014	"S01"	0.472693725281997	"IS03"
"BABAM1"	"BABAM1"	-0.589201280654018	0.290367380392938	0.472535779096102	-0.133687918711133	"S01"	0.472535779096102	"IS03"
"SNAPC5"	"SNAPC5"	0.124063153123723	-0.520160462715026	0.461548006123586	0.0183321449480663	"S01"	0.461548006123586	"IS03"
"CHMP4B"	"CHMP4B"	0.223176703517582	-0.520277076979868	0.456249291898557	-0.060334688849208	"S01"	0.456249291898557	"IS03"
"KIFAP3"	"KIFAP3"	-0.0636674223247448	-0.452731554041673	0.448961522118679	0.123290055226539	"S01"	0.448961522118679	"IS03"
"RFX7"	"RFX7"	0.332766100014485	-0.178226959553332	0.445441109711064	-0.455790088255615	"S01"	0.445441109711064	"IS03"
"ITM2B"	"ITM2B"	0.143821386073692	-0.926962163702224	0.443487508217501	0.386848833584163	"S01"	0.443487508217501	"IS03"
"H2AFV"	"H2AFV"	0.345778422845851	-0.363244840548595	0.441489366772561	-0.294805826874244	"S01"	0.441489366772561	"IS03"
"NDUFAF2"	"NDUFAF2"	0.273159650733435	-0.774035555564053	0.441326859374476	0.140867907099111	"S01"	0.441326859374476	"IS03"
"ARHGAP27"	"ARHGAP27"	-0.635046446910579	0.161494064737243	0.440717495359745	0.0465374190000261	"S01"	0.440717495359745	"IS03"
"ZNF615"	"ZNF615"	0.304242333188747	-0.602062105392229	0.440230062480952	-0.0412020491510957	"S01"	0.440230062480952	"IS03"
"UBE2I"	"UBE2I"	-0.228852032158795	-0.492924884106688	0.429021918943136	0.313237212469722	"S01"	0.429021918943136	"IS03"
"ZNF32"	"ZNF32"	-0.00103574035269799	-0.669472809692126	0.424211095279281	0.287652526576353	"S01"	0.424211095279281	"IS03"
"ACRBP"	"ACRBP"	0.377517605323639	-0.779882159947783	0.423859451683197	0.0723457406170948	"S01"	0.423859451683197	"IS03"
"CASP4"	"CASP4"	0.0994140466309628	-0.253456744259187	0.421857735932097	-0.174123586087157	"S01"	0.421857735932097	"IS03"
"SSBP1"	"SSBP1"	0.39706710531372	-0.781232857827008	0.418050559713791	0.0616808096388915	"S01"	0.418050559713791	"IS03"
"APOPT1"	"APOPT1"	0.124121177654036	-0.717711391410946	0.417766386689652	0.232012525674793	"S01"	0.417766386689652	"IS03"
"TRAPPC10"	"TRAPPC10"	-0.0308261672175906	-0.17426257940475	0.41584100123996	-0.132962558660515	"S01"	0.41584100123996	"IS03"
"SPCS1"	"SPCS1"	0.276935686841312	-0.4804828577591	0.415261098940146	-0.110252230897905	"S01"	0.415261098940146	"IS03"
