"cHL01"	"cHL02"	"cHL03"	"cHL08"	"cHL09"	"cHL100"	"cHL101"	"cHL102"	"cHL107"	"cHL109"	"cHL111"	"cHL112"	"cHL113"	"cHL114"	"cHL115"	"cHL116"	"cHL117"	"cHL118"	"cHL119"	"cHL12"	"cHL120"	"cHL121"	"cHL122"	"cHL123"	"cHL13"	"cHL20"	"cHL23"	"cHL26"	"cHL30"	"cHL31"	"cHL40"	"cHL44"	"cHL47"	"cHL48"	"cHL59"	"cHL61"	"cHL64"	"cHL65"	"cHL67"	"cHL68"	"cHL74"	"cHL76"	"cHL77"	"cHL78"	"cHL79"	"cHL80"	"cHL81"	"cHL82"	"cHL83"	"cHL84"	"cHL86"	"cHL87"	"cHL88"	"cHL89"	"cHL90"	"cHL91"	"cHL92"	"cHL93"	"cHL94"	"cHL95"	"cHL96"	"cHL97"	"cHL98"	"cHL99"	"HL003"	"HL005"	"HL007"	"HL009"	"HL013"	"HL014"	"HL015"	"HL021"	"HL022"	"HL079"	"HL145"	"HL146"	"HL347"	"HL353"	"HL357"	"HL367"	"HL368"	"HL370"	"HL376"	"HL378"	"HL387"	"HL398"	"HL400"	"cHL124"	"cHL137"	"cHL139"	"cHL145"	"cHL149"	"cHL150"	"cHL151"	"cHL155"	"cHL157"	"cHL164"	"cHL167"	"cHL168"	"cHL170"	"cHL172"	"cHL176"	"cHL178"	"cHL04"	"cHL05"	"cHL06"	"cHL07"	"cHL10"	"cHL103"	"cHL104"	"cHL108"	"cHL11"	"cHL110"	"cHL14"	"cHL15"	"cHL16"	"cHL17"	"cHL19"	"cHL21"	"cHL22"	"cHL29"	"cHL32"	"cHL33"	"cHL35"	"cHL36"	"cHL39"	"cHL41"	"cHL42"	"cHL43"	"cHL45"	"cHL46"	"cHL49"	"cHL52"	"cHL53"	"cHL54"	"cHL55"	"cHL56"	"cHL57"	"cHL58"	"cHL60"	"cHL62"	"cHL63"	"cHL69"	"cHL70"	"cHL71"	"cHL72"	"cHL73"	"cHL85"	"HL001"	"HL002"	"HL004"	"HL006"	"HL010"	"HL031"	"HL032"	"HL080"	"HL150"	"HL356"	"HL359"	"HL360"	"HL363"	"HL364"	"HL382"	"HL383"	"HL391"	"HL393"	"HL417"	"HL419"	"cHL136"	"cHL138"	"cHL144"	"cHL146"	"cHL147"	"cHL148"	"cHL153"	"cHL154"	"cHL156"	"cHL158"	"cHL159"	"cHL160"	"cHL162"	"cHL165"	"cHL166"	"cHL169"	"cHL174"	"cHL175"	"cHL177"
"EEF2K"	-0.81147610541211	0.367034865734212	0.556400297515811	-0.645622175042286	1.31406141060206	0.472541107075327	-0.673556479707606	-0.630172032052457	0.609316775224814	0.610897308466184	-2.18808746802578	-0.197822630240438	-1.65300924335214	0.307509024670995	1.51371761501013	-0.0458051123617963	-0.858797670787897	-0.593459738986749	0.909127561462459	-1.58156489174225	-0.40476996443332	0.339224479736979	-0.743186449739344	1.63030763001905	0.0488138404883458	1.26887693550797	-0.434025765109404	0.130886600820452	0.064251290060226	0.340771786005062	-1.02573576943303	1.56951650605053	0.36053556096131	-0.272659573796761	-0.226722223845596	0.250061439106091	0.356452688970324	0.40707230721429	0.401700525393536	0.985419470660547	0.518257549697326	1.57443421784508	-2.02596492316	1.49678308254197	-0.0588845929830114	0.907756474010681	0.243289637762309	-0.383013587549174	-0.365323432891064	0.469256538727847	-0.239774138511806	-0.312265221816713	0.473464652756226	-0.562626254232642	1.92511250327355	1.53482854470117	-0.411241181276363	-0.485767020472081	-1.55493924193645	0.709447868565178	0.113226324384759	-4.81026914743986	1.2482275903012	0.817667150078275	1.80055220408227	0.933831837576051	0.430910278757937	-1.78260286786398	-0.0536646816749372	0.215369698815448	1.74686528472898	1.39222900037466	-0.0732404830442909	0.056821835196069	0.831151339695981	-1.41785422369012	0.0876262875258093	0.251423483541607	1.08295332983249	-0.653192585757457	0.450421058093767	-0.901004390154561	-0.338108251580572	-0.847412779533914	0.252064696112575	-0.314879193654167	0.968747687785689	-0.826402572896154	0.732745763169164	1.18114660200693	-0.409655010583774	1.08036572822132	1.11427332707076	-0.411694811594651	1.10334396607217	0.431182891927816	-0.108496210546095	1.54825298443577	1.66311186931223	2.30366324974324	-1.09257873260514	2.03852786683473	1.14528625212407	-0.97880281166232	-1.29069524690188	-0.454860437512716	1.18040611569253	-3.10247938711644	-0.442735515392348	-0.638924275293408	-0.856236153107401	1.6903526071725	-0.845999400437681	-0.0926538995182705	-0.0288199893476789	0.543488531688358	-0.0300584513210152	-0.879687771614835	-0.54659902189573	0.447687272074783	-1.2724134207426	-0.374049692447634	-1.22777225053633	-0.582873694377064	1.30108647182999	-0.55486205167788	-0.909737113265788	0.872900104095478	0.107160978001253	1.67909348030744	0.784805341831385	-0.747350095960958	0.366176897644983	-0.485634572492085	0.100048225579915	0.0974650217864608	1.09794301980583	-1.09025582684008	-0.119983858618444	0.0913826780246645	-0.201708331348265	0.626132430261897	0.667585576047307	0.978848043138965	-0.298785221062616	0.303391683478502	-0.172446564777773	-0.327760354491853	-0.0671789729528387	0.340540176627319	-1.36639277546937	-0.36028693947879	-0.884949766793096	1.36765019152131	-1.56958952075556	-0.353784746006067	-1.35656100769863	0.606482336503178	-0.367465279628627	0.334432610832571	-0.8708100391411	-0.354349317234677	-0.0600851043018714	0.055224154227106	-0.398048468232955	0.0338008042377536	-0.626278680467604	-1.24533514518732	1.06348781458261	-0.384007855344576	0.780807653178808	-0.257986979833491	-0.710934311707818	-1.14375540556815	0.698840658810554	0.0688671642156851	-0.220547804364271	-0.879218067832628	-0.999860661861586	-0.180181648081762	-0.798461089483334	-0.2059191177267	0.998169469698956	-1.01010655018599	-0.578887903812717	-2.63380263193215	0.892924835024886
"ACADVL"	-0.168155480054816	0.50167799437287	0.169288108290532	0.297135416300021	0.322428255705969	0.987337574495787	0.106561766149834	-0.825836354360748	1.22431758183696	1.02375742710353	1.33832658212398	0.690775011195047	-2.15716988129116	-0.380612821097484	0.120210674296258	-0.331514401219699	-2.21681329460676	1.12538810490272	-0.668515183897703	-0.324076323426599	-0.56972344822472	-0.388488232358785	-1.04839059144961	-1.06345352878367	-0.794732946273952	0.975013422077122	1.44388770238688	1.16181487694152	-0.865470688409106	1.40228380294158	-0.0791992709539632	-0.486441901898007	0.396596853404702	-0.207972815199058	-0.53605978327677	0.218839648989593	0.490810128860849	-0.291415975964908	-0.515013687606575	-0.523605802794045	-0.116352739682284	0.836766812950624	-0.753468996342562	0.208618421104018	0.764414246244277	-0.132240000938572	-0.840214512737519	0.378691407413035	-1.4204165373667	-1.14046328291978	-0.558816626549166	1.07692593591307	0.976400525527214	-0.509627905551227	1.45632513615222	0.838643391517568	0.00718996294666964	0.538228430076913	0.920535236277626	0.654205423866057	0.995242045115733	0.873805329222918	0.880022283957732	0.28881625559087	-0.96376617725734	2.08486379981084	-1.24975688000546	0.1714626609338	-1.46846714249696	-1.04713621407915	-0.174876129546722	-0.822549663219104	0.956099575918834	1.2131015424292	0.0302846507512024	0.891813360172282	-0.511682390120749	0.733511805750663	1.1008587425314	0.882434965316862	-0.850002069988462	1.2242492876126	-0.114497813605968	0.730749595717649	0.299031567949829	1.15493574420089	0.454365304480364	-0.041543488698317	-2.5522898965198	-0.484323857108099	1.9213124429605	-0.92955594516142	-0.89836441665566	0.0460048265730846	-0.108442110760384	0.227178710654538	0.663104360037425	0.962091776227834	-0.15387086501697	-0.405867594692854	0.835222785565854	0.891951255097916	1.18742881225077	0.477834245501772	-0.106202010995625	0.397815237829954	-1.08190491440752	0.987826005194727	-0.0667553323769972	0.49462901126317	1.8962914772307	1.18981761488513	-0.254940582964704	0.808020267212697	1.83983145882102	1.69551159278753	0.980198493922887	-0.0471438418765783	-0.727288419999413	-2.33271943166679	2.11750878621626	-0.329113481694227	-0.211539657532184	0.900788293044065	1.17212413860611	1.39067706274039	-1.16806786615834	-0.967336696884137	-0.978907732925338	-2.44782677312342	-0.650237318727627	0.814522901765954	-0.724784114446859	-1.17431333315205	0.0287087306796673	0.938908512529071	-1.46952900596264	0.671678242490627	-2.22577700553956	0.817803316968672	-0.230276409559927	-1.17693211260282	0.852774435627713	-1.74450218249046	-2.25404600370508	-1.71253284530636	0.55661953449817	-0.810435454954964	-2.40550839132342	-0.285112355823315	0.658833460243965	0.0568002601378717	0.801156824432934	-1.71213333218622	0.745283655302809	-0.872691499206208	-0.338323697421592	0.43101403688877	-0.047290648737437	0.00117045456092971	-0.19096214268932	-1.2105149240742	0.426153431433152	0.700967279803529	0.190353808689746	-0.528953726130069	-0.880441902994767	-1.21553070062702	0.842385954267702	-1.07983271142968	0.962425591777536	-0.207120835326824	-1.30653221661717	-1.69015722690735	0.0122823690233771	1.69508539308623	-0.784194182894565	-0.598379917668213	-0.176085079679995	1.41777572094773	0.155014129857034	-1.07743725743907	-1.31542948319954	-1.16665129595687	0.803024834345129	1.02820513902704	0.362490674712436
"MAN2B1"	-0.635803007354922	-0.93313760926347	-0.632052375035314	-1.01638590518865	-0.222120674579217	-0.144173699248034	0.0510946734342764	-0.0753514064763443	-0.769202752947492	-0.895431792900383	1.70594534066226	2.06364435444951	-1.00217400212119	-0.528381481504482	1.10677077319926	0.933672341864273	1.0214802799068	-1.10123243693442	-1.09675059919475	-1.25830903859218	-0.992368280644101	-1.02816135986731	-0.928540599746853	-0.84281005070549	-0.481092703814516	1.71278204931595	2.14511064373627	-0.85667733343584	1.29948171723425	1.19822105538031	1.53123467210725	1.4239855840672	0.598664597537478	-0.828786383130022	-0.610379666703345	1.08604266222579	-0.0562790314763406	-0.960704868614702	1.36266535303358	0.471133832222838	-0.367379649149478	-0.701768766324649	-0.917636140366272	-0.662715405801753	0.671486623143753	1.658762555148	-0.273927158781043	1.59481216621595	-0.991342352217357	-0.936114555479096	-0.545600350835932	1.855216554878	-1.04841102818184	-1.00657657499868	-0.892238074056244	-0.945673985970149	1.61513015522721	-0.961141360396584	-0.873116665004407	-1.14651013178434	-0.98273724381803	2.12694412153005	-0.966199972753024	1.99085233945792	1.52075026183987	-0.763609143552478	0.506489481222151	1.47367015742188	1.40596979784954	0.379007014398185	-0.145802074660793	-0.222104461808843	-0.601974739982926	-0.908576935064471	-0.892634504251596	-0.354106746575524	0.0561100652529385	-0.600748434504372	-0.659966244070476	-0.913257853449407	1.15314920595876	-0.313505858830014	-0.951760641572692	-0.763419131812289	1.12775075752498	-0.727010681527766	-0.500363436111903	-1.0764215418331	0.806536554440258	-0.91767009085209	-1.0594359197168	1.45980726989343	1.39148588667159	1.61327242753664	0.16027455459839	0.193436166603727	1.24172101742713	-0.292771945453775	1.58177591799771	1.33986596216236	-0.69160275467788	0.0620112019721095	1.67172545393606	-0.536813457210399	-1.15696581745075	-0.437085112281187	-0.734468013285599	1.38828230238537	-0.267385321334787	1.31434573306819	-0.59602857897729	-0.368126980069746	-0.761307270871422	-0.723355609636804	1.64937863119236	-0.930686235047444	-1.01939225483732	-0.915481580795555	-0.963435236760992	-1.13480142431765	-1.05938934252613	0.884444216028143	1.32333860312823	-0.265254452857779	0.419365249697254	0.0903378137222386	-0.539222389297584	-1.28515269127737	1.30164391322794	0.317183460563054	1.19681440324149	0.176054812650954	-1.18448974708143	-0.905750825867553	1.12937067765146	-0.699672730125644	-0.470747105961563	-0.522596669118801	1.11476371645572	-0.622856619717299	-0.455301107182918	-0.191277922011314	-0.930835287630872	0.333489440217829	1.36344529949113	1.08416516952976	0.205233896511157	-1.17824141404818	-0.246052861814602	-1.15027433117322	1.38772634743905	1.06079643731746	0.11688538465638	-0.427853448820816	-1.09403387161095	-0.447497668909153	-0.849706285892049	-0.613576050568825	-1.03393029376283	-0.627700466700054	1.02650398871271	0.983345226660988	-0.848818152684903	-1.05413175957911	1.33618289935431	-0.694023690734205	1.53493652540113	0.150997910133624	-0.980795364809419	-1.0364590086338	-0.261472531783814	-0.391361524074276	0.246371572852666	-0.828294956125865	-1.20235298870675	1.60658327244583	1.09213432115715	-0.948280647211808	0.404473169187795	-0.373828587887842	-1.06096776535172	1.45512566900459	1.50881207420907	0.30299417902876	0.978022287223836	1.61304417028444	0.0331366956071634
"GTF2F1"	-0.454620001024227	1.17106814388097	-0.867422513750698	-0.7559500707067	1.16909345433237	-0.782633712447474	1.30614120511997	0.0205675778749451	0.856367422999077	-1.14990451515945	-0.590988080934428	1.74750529938335	1.36297498913862	-1.2215432220901	-0.841723833632146	-0.824387230700457	-0.797399404868233	0.912751287146101	-0.630287868381918	-0.588090775593435	-0.00672007392812253	-0.715124931545502	1.60941016538559	-1.02084876077684	1.28392991251452	-0.988106900367386	-0.631629562263639	0.698543552895728	-0.690723170652925	-0.986535957352607	1.65624099209727	-0.757985029877416	-0.861515547369524	0.970537864559528	0.351765472743332	-0.648811308271515	-0.53980135931916	-0.423664288625686	0.462701184749218	-0.406731543471775	-0.950710581405681	1.12724414822179	-0.716790533039562	-1.09516340086767	-1.13967750805573	1.65321846692882	-1.06460408645403	1.79217387979177	1.64004648519239	-0.823255853213917	1.86169760423312	1.62396123071054	-0.777653487093823	-0.74142601480238	-1.02153255704327	-0.779269795557882	-0.873923659485572	-1.32154207269784	-0.76574062214189	-0.467022147583307	-0.768730275566766	-0.971757217242112	1.67361118720405	-1.01399012981616	1.35328071653754	-1.18888845933459	0.557074339938265	0.925618952772637	1.32297694632132	-0.624183203807624	-1.11658000640954	-1.07212114025842	-0.407715752186393	1.21735987359652	1.48046726361504	1.07857315050838	-0.66346948921458	-1.12406242158205	-1.01239819349847	-0.302042808623888	-0.675219388849461	-0.753764840209998	0.844292685058546	-0.475957954412512	-1.05501727430456	-0.129805214376274	0.312280700551334	-1.16437576180037	0.853027699342462	1.52429603092507	-1.23979542605357	1.20287182471829	1.56400646255384	1.11620409562983	1.52571738315893	1.43741419938622	1.15112745953485	-0.0189379962068832	1.56518271331685	1.16617840305521	0.462535768186188	-0.891974710309313	-0.119665428146616	-0.524461631836931	-0.746226695214105	0.00769702889612206	-0.703643914900174	1.61390479333673	1.67852872116449	1.42428901063335	-0.572897193852935	1.26893131031221	-1.03417863137948	-1.10631828722446	1.43119592966204	-0.856670886339715	0.0953169012927484	1.13935677117262	0.448255505913453	-0.345615792348864	-0.777205700761363	1.05642363533522	-0.62186673842835	-1.21367546557066	-0.179087727407456	-1.15381421858547	-0.94345440099663	0.147284435369505	-0.130425843074116	-0.53870483272696	-0.856588081226561	0.929080691885893	1.10341662225622	-0.925440658432931	-0.56414284297496	-0.281240256181688	0.0778284357455677	0.652266028269716	-0.48600812286793	-0.481639614531339	-0.906703924965124	-0.769071659723534	-0.932152631493249	-0.597174669940811	-0.577822069202506	-1.34293033532914	-0.932874135727713	1.5223020972006	-0.694229599480147	-0.724502133635522	1.37248324052144	-0.84158586693761	1.16544496552011	-0.912049588668235	-1.07524417165442	1.18393671102877	-0.605452924013281	-0.939607037312518	-1.2051412995472	-1.06662808112938	-0.469252411910414	-0.632872868565201	-0.911477625909637	-1.17516029604523	-0.712168901953132	0.820433264663593	1.1216326463654	-0.690551304981977	1.16823511564884	0.741198280509212	1.74520496496092	-0.99765065104307	1.20508266605044	0.541087994406982	0.938398380487544	1.0574718547388	-0.715497854364356	1.08616340452583	1.1803901547326	0.619166398295262	1.79992011073979	-0.593489108358702	-1.38086917125252	1.30384494383957	-0.200827750145898	0.84166280562525	1.05833666800046
"P3H3"	-1.06625013648873	-1.11542031463291	0.266181263042772	-0.213300708613578	-0.531792765362656	-1.3791112086602	1.10590856887641	0.178224446933477	-1.31317038210218	0.579354102847477	0.209346051647113	1.24812907075547	-0.389109402121149	0.418397947849033	-1.60194381463132	-1.39532268773671	-1.04783893860794	-0.499183780182449	-1.23193331476439	0.821020077792054	-1.14216100757854	0.399607781620267	-0.734820715668731	-1.57606278294144	-0.979093824053976	-1.55289811861428	0.539524214781624	-0.583146539676214	-1.39967743793987	-0.556025924423527	-0.776364503511467	1.47273236528832	-0.960099446358071	-0.283416875251883	-0.153636227251053	-0.864947742064658	-1.18573287250436	-0.0979911102043153	-0.549691441875689	0.364472713439439	-1.53228727506319	-1.31348099747841	-1.88109947607143	-1.37735378169607	-1.86702174957365	-1.62718746371943	-0.391691022021203	-1.76812345491715	-1.65930784349587	-1.17632609416686	-1.67213739649138	-1.39952307256396	-0.989327651356199	-0.366834021308469	-1.41431036216168	-1.26169363205027	1.10368795990709	0.141810884073671	-1.69406091440889	-1.21901642498227	-1.3649885365613	-1.28443386300467	-1.50569319140909	-1.87241054766784	0.0797433422757071	-0.902360971454103	-0.4418199632752	-0.00931517433784289	0.136403772001381	-0.133873359323522	0.0608399459647061	-0.811257314730279	-0.910808829708125	-0.961640417412575	-0.221048974362654	0.300952044975898	-0.858513479424259	1.13487017853525	-1.10656510440015	-0.120181323253517	-0.35281306914339	-0.994771900905558	-0.35460265782036	-1.02465489067695	-0.208975592455175	-1.90545419019606	0.688994629058784	-1.04751171146136	-1.23510178027439	-0.44101099476638	-0.663867844876461	0.820568510867089	-0.863819297992425	-0.588893679039429	-0.974216190736171	-1.01285151809453	-0.886586190532531	0.336336152021105	-1.01181591259902	-1.05714116313364	-1.11050195479649	-0.292311872225948	-0.683787604251475	0.442221105255347	1.28438512255155	1.3871047739108	0.433684842548968	1.16377262148027	-1.03011287608303	1.15954646156352	-0.0801681424433449	1.04836198669511	-0.327123727064916	0.0213428965685868	1.20206331350138	1.04888412030193	1.37249593885822	-0.174020710807305	0.796233512912314	1.16513973468178	1.11593492571791	1.29029085899343	-0.207922221841046	1.14105600831566	0.6292456133023	1.12889940152784	1.08173980492121	0.662664140396615	-0.318830247291592	1.40468246129339	1.15277051282128	1.08966220954584	0.733158723923265	1.12695198736751	1.19477332635802	0.562101011124845	1.17026072709854	1.14757283948379	1.18147578175621	0.0446243715711906	0.985940500279827	0.268580386781517	1.16616022067113	0.881138557835152	0.965359639658518	1.2082236694138	1.16382608704387	1.52011815557188	1.09988918059406	0.541997692361115	1.18939305750216	1.19137268175445	0.550511134200027	1.2640193030741	0.0976642891107693	0.126011369084307	1.06362083904636	0.240372039353863	-0.0394757216671374	0.617887511367187	0.844781000008717	0.316771557059823	1.1500347819118	1.31209566568353	1.14190687400893	0.25947418052678	1.05704143393023	0.400898408651431	1.19876116042164	1.03407787835641	-0.00801318682681344	1.34003670174852	1.25305858154839	1.25604620778598	0.209219686309082	1.06684240670231	1.12887914520544	1.23982057544436	-0.254446006825509	-0.120829932362713	1.4782900283497	0.377097995753529	1.42121600060869	1.38262721304621	0.255043338599399	1.31271983381022	0.198436365786979
"SCARF2"	-0.336972493114885	-0.793133693579283	0.297739509359343	-0.659543549084712	-0.0435575413719888	-0.84179079048253	-0.943228899012175	-0.850014506575035	-1.17260032901744	-1.3405812819498	-1.03393288512375	1.16512306695383	-0.943730318638084	-0.963794169296677	-1.80466431482115	-0.791525461420367	-1.0751632734188	0.608316230622699	-1.34234253299325	-0.524583384815302	-0.793755735548063	-1.94704724247294	-0.185996501203464	-1.67628058156005	0.274007138312697	-1.71449247400401	1.28335771393232	-0.784737126304721	-1.63749702433849	1.04703925197561	0.132094565388375	-1.4242652540551	0.590526553968773	0.291701500179468	-0.0526237292890946	-0.0178589958662694	0.199273268769297	-1.22424917564116	-0.804233244507639	-0.275491743537645	0.075245800196368	-1.39491419329413	1.10362159864924	-1.29169228776997	-1.96197725283627	-1.70782466098718	0.210833768321569	-1.94990987638168	-1.83540290564258	-1.06340761956726	-1.90162960254703	-1.50377817155813	-1.05465597092797	-1.05741354656046	-1.57895955507818	-1.27522421678031	-1.58124422742112	1.06863761156495	-1.79476915612555	-1.05354616836269	-1.48762182837975	-1.24770895163355	-1.69066160369846	-1.8450890052084	0.112090044304016	0.000816826756849384	-0.560345669286169	-0.450939605724972	0.494699652681712	-1.01085160420422	0.237986032933437	-0.848804432785879	-0.226651105895277	-0.880229352486698	-0.395357022362107	0.342274562500581	0.634633629807497	-0.560672105626459	-0.999200733850362	-0.5269730865007	-0.710355187678296	-1.25568282704148	-0.124754605790718	-0.987175240193994	-0.0125415154668703	-1.96406063195417	-0.0569931626335302	-0.670340334793829	-1.14927535930459	0.544879832324686	0.0866456326079949	0.74234690453429	-1.15458842084082	-0.152858214706098	1.0202488049978	-0.62188921286879	-0.800090062007438	-0.30159771668076	-0.398246074337733	-0.274678251047806	-0.806592951107207	0.64020373706695	-0.89745395058492	-0.15481709440189	1.2292445694109	1.12416240454142	0.786733953269322	1.20389729005952	0.0561619632169804	0.567199459531461	0.0605076290449905	0.307786542354878	-1.50330756904536	1.06581594253168	1.13940528345447	0.426482493361837	1.35615630379549	-0.458459057323319	1.1822549691265	0.437328392942377	0.00997019114481211	0.377775755863984	1.02999794650743	0.270950650884631	0.750730339749135	1.03481052833662	0.835035051574069	0.570275685288925	0.398601356640899	1.29032736213955	1.1680219315067	1.12239113067365	1.21851166725722	0.444252116057077	1.29089385441492	0.146269090757219	0.533008057894346	1.08164697568009	1.123156381439	0.302072926524447	1.24488021447542	0.823077259015356	1.02196030983411	0.503132858979593	1.19162798891107	1.14165805039592	-0.41579571063095	1.46012655489938	1.06321519382166	1.10708716336806	1.24116798393279	1.15364596900823	0.864214851457204	0.664698277045357	1.15877329818308	-0.101533307539942	1.04660996232477	-0.627785559073078	1.29524588811044	1.26220722793032	1.04629525440753	-0.487487533692837	1.34475237067386	1.31941506173416	1.13488789223426	0.197234456012893	-0.280221025973283	0.790278442869952	1.18573185884483	0.487377238451087	1.05069151847668	1.23141037076587	1.09931472276176	1.21017266165015	0.721211577502978	1.1707077168294	0.438639918739919	1.22352670395777	1.070171435036	1.11888525717517	1.33468451376809	0.397250535065986	0.601703377952664	1.08036782457956	1.07728108578492	1.22143844479941	0.162785621792548
"EPAS1"	-1.22698269194667	-0.895810609175868	-0.132165254538143	-0.541216029332574	-0.264925069148914	-0.0697098904438856	-0.776951565300417	-0.0445388971035399	-0.91860111035053	-1.01021025853411	-0.504829083163743	1.33884646801539	-0.153550296213288	-1.02209085904584	-1.15228025314454	-1.5410588998644	-0.398882342894374	-1.0891635740823	-1.75274830769891	-0.510021645260027	-1.2661942701773	-1.23781057356379	-1.23047291698573	-0.79653880793552	-0.703925155066651	0.768053748775808	-1.75208523384579	-0.851148760604375	0.298593168642474	-1.00347661810721	0.719461901553665	-1.72775975083324	-1.15268145834185	-0.0218588018440568	-0.221895130603684	-0.686233866667629	0.491412303366904	0.0100366670044595	-0.367714639118233	0.486213737705454	0.36223760115418	-1.01011975909032	1.0305870071998	0.214464501026283	1.4283487786379	-2.03052699371198	-0.946906575581848	0.26002453449753	-1.50545526881604	-1.56803226158219	-1.53489484701917	-0.324879466442042	-2.00441412398972	0.920514705708895	-1.94077286842628	-1.44978836076707	-0.177925542654385	-0.10713277059784	-1.50438512937493	1.07135334903228	-0.826280458273765	-1.35785773472386	-1.84789032642004	1.53816836294282	-0.938179714365672	-0.783204756560723	-1.22705998707376	-0.797321105165716	0.658251960906392	-1.26510299966306	0.422944239022478	-1.24253331970773	-0.476298416784168	-0.999234193262287	-0.968211445169265	-0.123544033614324	-1.01032457222503	-0.875403573104598	-1.66978802275529	-0.60889926676065	-0.537325239786812	-1.62209661914505	-0.0346007836703266	-1.03573205834339	-0.498658281172613	-2.04654969611347	0.629107857272576	-1.21963416637091	-0.116555136940745	-0.0551304277576355	0.83528573151486	0.0693943398056454	-1.15622116600667	-1.11446370741007	-1.59537892542725	-1.41665584152467	0.0380269445093415	-0.215624909194124	0.00215490060037399	-0.173194043150669	-1.35904197138892	0.324684777410955	-0.897361625105713	1.57472161130308	1.2080860722604	1.18017332468078	0.160577367310068	0.919978526688699	0.921049519412469	0.507924899315679	-0.0754758970035708	1.15443908940238	0.15706232628974	-0.233652991715089	1.22621147533065	0.968083925592969	1.39298197917443	-0.515814868306083	1.09567457984998	0.888222294047617	1.47755638800964	1.01509901224375	0.0694603885785969	0.820194250344482	1.2357980094541	1.09505939830815	0.942548743802618	0.256603120904455	-0.266969137471735	-0.367344321643757	0.888874872674795	1.04066906957623	1.42697048304882	1.04761271675834	1.30349978145363	0.392492969229317	0.491429668112312	1.15854796624389	0.624984655844557	-0.157197494916764	0.93195148473208	0.806165693526145	1.21750005112676	0.308164838800202	1.08282255682257	1.34751655875099	0.997636282665009	-2.07476391440235	0.917462797054045	1.46125993948717	1.0726463200934	0.504995858275041	1.08103808309613	0.804619667764613	1.63132626279239	0.0769505918624383	0.582154858557787	-0.771664909535419	1.21654614025752	0.100544160771159	0.622524859746759	0.397535411962433	0.892497480805295	1.18273713773634	0.930774303880486	0.959896649052319	0.566665063028629	0.284260921290241	0.508977885276954	0.262953983946936	1.287568911048	1.36850118283168	1.12167282429816	1.33240893309161	0.960482619799738	0.523023753307753	1.03572224248398	1.22340840980542	0.943614292380659	0.555415177814668	0.995281992100995	-0.688278218436632	1.41795938320748	0.956570183544262	-0.0400796186271879	1.29012185740264	0.110732807356643
