"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"State"	"MaxFC"	"InitialState"
"RRBP1"	"RRBP1"	1.34687448869171	-0.497546276410834	-0.646478525454085	-0.501789964237151	"S01"	1.34687448869171	"IS01"
"RAB13"	"RAB13"	1.34489840769558	-1.01962537344555	-0.170634254334553	-0.478792895562459	"S01"	1.34489840769558	"IS01"
"RCN3"	"RCN3"	1.34235252794013	-1.02905797784202	-0.423002876123051	-0.154587620479927	"S01"	1.34235252794013	"IS01"
"CD93"	"CD93"	1.34161892973084	-0.849774916897404	-0.716069016572104	-0.0013815124429245	"S01"	1.34161892973084	"IS01"
"NNMT"	"NNMT"	1.32923277336457	-0.824310613031382	-0.350236003474311	-0.46266168360471	"S01"	1.32923277336457	"IS01"
"ANPEP"	"ANPEP"	1.32709168525594	-0.703786457194384	-0.916743466395727	0.0961258994493169	"S01"	1.32709168525594	"IS01"
"ITGAM"	"ITGAM"	1.32594243063367	-0.647173754205552	-0.539951071445724	-0.430269761957005	"S01"	1.32594243063367	"IS01"
"S100A6"	"S100A6"	1.32062825718988	-0.618206621714041	-0.640918613955711	-0.332490717836782	"S01"	1.32062825718988	"IS01"
"TMEM132A"	"TMEM132A"	1.31982170987057	-0.712495358927302	-0.425702162125218	-0.486384828710913	"S01"	1.31982170987057	"IS01"
"TIMP1"	"TIMP1"	1.31839449943792	-0.832441294520229	-0.320059678117668	-0.475231137276091	"S01"	1.31839449943792	"IS01"
"G0S2"	"G0S2"	1.31276751181655	-0.81874438079178	-0.273175546304019	-0.540811876445231	"S01"	1.31276751181655	"IS01"
"FN1"	"FN1"	1.31203151312173	-0.720313913970414	-0.264007393254516	-0.664972316519379	"S01"	1.31203151312173	"IS01"
"TGFBI"	"TGFBI"	1.31174133126137	-0.861284864454172	-0.792264997561033	0.146969443926965	"S01"	1.31174133126137	"IS01"
"COL11A1"	"COL11A1"	1.31030510367871	-1.09642446818872	0.0445653870340608	-0.605971606223221	"S01"	1.31030510367871	"IS01"
"ANXA2"	"ANXA2"	1.30655834543648	-1.16082919250418	-0.406864015864146	0.0278523488494413	"S01"	1.30655834543648	"IS01"
"INHBA"	"INHBA"	1.30430799182129	-0.990630427832947	0.0706294724597574	-0.752083727476266	"S01"	1.30430799182129	"IS01"
"SRPX2"	"SRPX2"	1.30203221394032	-1.04438552483454	-0.332557461900513	-0.19184145909091	"S01"	1.30203221394032	"IS01"
"TREM1"	"TREM1"	1.30183177999038	-0.89772723526392	-0.307193175949306	-0.39244683007229	"S01"	1.30183177999038	"IS01"
"TGM2"	"TGM2"	1.29298003689196	-0.854312683851385	-0.780625784989929	0.150677962773669	"S01"	1.29298003689196	"IS01"
"PLAU"	"PLAU"	1.29219547472775	-1.07607778303529	-0.28764502924459	-0.196617214710452	"S01"	1.29219547472775	"IS01"
"FNDC3B"	"FNDC3B"	1.29100005136369	-0.795297665854821	-0.64947290337489	-0.0758528813507745	"S01"	1.29100005136369	"IS01"
"ADAMTS14"	"ADAMTS14"	1.28895702497353	-0.720926113230832	-0.492070095667951	-0.352289306448701	"S01"	1.28895702497353	"IS01"
"RIN2"	"RIN2"	1.28803771110151	-0.536303799627162	-0.905313112238067	-0.057503348442255	"S01"	1.28803771110151	"IS01"
"METRNL"	"METRNL"	1.28743919533475	-0.619510901426786	-1.00138804595236	0.15755754805067	"S01"	1.28743919533475	"IS01"
"ROR2"	"ROR2"	1.28705917902152	-1.15696876013236	-0.130844818204816	-0.288305160808537	"S01"	1.28705917902152	"IS01"
"CXCL8"	"CXCL8"	1.28366402017927	-0.93490762516562	-0.145054930657257	-0.523176123161619	"S01"	1.28366402017927	"IS01"
"MME"	"MME"	1.27836158507307	-0.996120220612748	-0.363029103303638	-0.177422385050502	"S01"	1.27836158507307	"IS01"
"STEAP2"	"STEAP2"	1.27818297483257	-0.980270314304852	-0.127388327854688	-0.484739162046164	"S01"	1.27818297483257	"IS01"
"ITGAV"	"ITGAV"	1.27770505322097	-0.895970967785195	-0.407427729105089	-0.237936244303017	"S01"	1.27770505322097	"IS01"
"STAB1"	"STAB1"	1.27140839649078	-0.746520868897312	-0.830846952940986	0.117520965199733	"S01"	1.27140839649078	"IS01"
"CYP1B1"	"CYP1B1"	1.26890161083669	-1.10973541330355	-0.264939547008467	-0.153166498692466	"S01"	1.26890161083669	"IS01"
"VEGFA"	"VEGFA"	1.25195469549262	-0.381758025911714	-0.461182947882725	-0.731370075984215	"S01"	1.25195469549262	"IS01"
"WWC2"	"WWC2"	1.24633156578658	-0.650358219542301	-0.53629018930418	-0.320477175206509	"S01"	1.24633156578658	"IS01"
"OLR1"	"OLR1"	1.24318819133889	-0.834844108771301	-0.0825585474515993	-0.659471571009051	"S01"	1.24318819133889	"IS01"
"COL12A1"	"COL12A1"	1.23973880487029	-1.02427825631104	0.120122547377625	-0.684180703049099	"S01"	1.23973880487029	"IS01"
"TNFAIP6"	"TNFAIP6"	1.22735246451345	-1.34605708929521	0.122190851459854	-0.297062539937495	"S01"	1.22735246451345	"IS01"
"ADAMTS5"	"ADAMTS5"	1.22581081455073	-1.07179205302833	-0.202364059713139	-0.214024037422153	"S01"	1.22581081455073	"IS01"
"SH3PXD2B"	"SH3PXD2B"	1.21279210551826	-0.896806699530523	-0.67960229553708	0.187271576231708	"S01"	1.21279210551826	"IS01"
"ARHGEF10L"	"ARHGEF10L"	1.21101218227502	-0.822573869043729	-0.854253295592756	0.318184100750011	"S01"	1.21101218227502	"IS01"
"KIFC3"	"KIFC3"	1.19824441667068	-0.386551025575193	-1.02209749461792	0.0372464500207642	"S01"	1.19824441667068	"IS01"
"PLXND1"	"PLXND1"	1.19478937146591	-0.787915320547611	-0.416851683033164	-0.23624939426558	"S01"	1.19478937146591	"IS01"
"PLTP"	"PLTP"	1.18047506088012	-1.1921360251098	-0.655542525718239	0.54447239547761	"S01"	1.18047506088012	"IS01"
"EGFL6"	"EGFL6"	1.17844793148257	-1.09998618663206	-0.198456104706557	-0.120387520541813	"S01"	1.17844793148257	"IS01"
