"cHL07"	"cHL101"	"cHL102"	"cHL103"	"cHL104"	"cHL107"	"cHL108"	"cHL109"	"cHL110"	"cHL111"	"cHL113"	"cHL114"	"cHL116"	"cHL117"	"cHL118"	"cHL120"	"cHL121"	"cHL122"	"cHL123"	"cHL19"	"cHL21"	"cHL22"	"cHL32"	"cHL33"	"cHL49"	"cHL60"	"cHL63"	"cHL68"	"cHL74"	"cHL89"	"cHL93"	"cHL96"	"cHL99"	"HL021"	"HL356"	"HL360"	"HL370"	"HL382"	"HL387"	"HL419"	"cHL124"	"cHL04"	"cHL05"	"cHL06"	"cHL11"	"cHL14"	"cHL17"	"cHL35"	"cHL36"	"cHL39"	"cHL41"	"cHL42"	"cHL46"	"cHL52"	"cHL53"	"cHL54"	"cHL55"	"cHL56"	"cHL57"	"cHL62"	"cHL69"	"cHL72"	"cHL73"	"HL002"	"HL006"	"HL010"	"HL031"	"HL032"	"HL150"	"HL359"	"HL363"	"HL376"	"HL383"	"cHL136"	"cHL138"
"PRPF3"	-0.0633403326287701	-0.00794933944266734	0.474114308321877	0.333877740360664	-0.937760767395494	-1.19453313237898	0.44195797426509	1.77877641124016	0.314074924063764	-0.392197263001351	-0.0851475400985872	0.370583420391593	1.6634926551503	1.37293906183056	0.359813569988257	0.114616816895794	-0.774767799735542	-0.857090587143726	-0.402322754107992	0.991908216488842	0.766087744765626	1.37571151074983	0.547922932115264	0.15120989452286	0.0431841379558159	-0.575370968286178	1.82778039013571	-1.70357629363623	1.17642069289019	1.04957295087155	0.768083291738581	1.65804881208013	-1.75344972721804	-0.361086694432055	0.114533721391961	1.22352800854313	1.22689699522249	1.43489988178666	1.06486252542238	1.74863208546248	0.924601210945697	0.64282701509787	-0.541344485208786	0.139010658197686	-0.921319083341393	-2.01926670271827	-1.14273062912637	1.61434545115196	-0.468557348232912	0.606878871127092	-1.37521463647214	-0.685869900235496	0.0232736250345238	0.634885920162456	0.130830088002826	-1.08983217221684	-1.92764522713367	0.719206283515271	-0.213300282874295	-1.53308422258985	0.545440863110191	0.425054545634044	-1.02888670917436	0.0748518436678286	-0.506666193261166	-0.0775608029589545	-0.769122978057219	1.41409439492339	-1.24676449158989	0.40897934543769	0.323556438250389	0.053839815378978	-0.758697710430742	1.44953989266457	-0.323281843690963
"STK11IP"	0.996005691676461	0.976414739729683	1.29163850937816	1.30488071168849	-1.14265908586454	1.06074808186508	-1.44132518313687	1.18316821644323	1.38879157694587	1.23420771230356	0.361682927859239	-1.12392106417276	-1.12282643057121	1.04622962950088	1.43474993029574	1.39343126586036	0.346448781606131	0.678765166330349	1.43117309399693	-1.44525506777293	1.18233764255688	1.15702744489717	1.09648274333411	1.19569470020146	1.32551196642935	-1.05090010805711	0.91633929002819	0.751477250773588	-1.28970972218255	1.02346557395406	1.32134377123033	-1.77525241779637	1.31877895116144	-0.115757041351439	0.978195716371491	-0.948665359940365	0.546096066892357	0.275930013728953	-1.030354137649	0.565759184000154	-1.10574687196097	-0.981244811696892	-0.923564362020632	0.312232358230645	-0.0189948544694299	-1.08860536156145	0.753667697251663	-1.31983574835244	1.33831223733765	0.650397880582332	0.564814737564498	-0.399639807126177	-0.187386804815875	-1.32724457792752	-0.0261763034930028	0.959449383281002	-0.932872481292346	-0.506579155097604	0.942936395461108	-0.716393139791993	-0.985988712677215	-0.0225544518983782	-1.40353049818511	-0.0693222611196457	0.612977557903166	0.736942129023876	-0.185630425436979	0.698606873613671	-0.170746652975349	0.906328932189664	1.32062867822498	-0.979502659895705	-0.0068411103327749	0.023514310812001	-0.757866446923572
"UQCRB"	0.918359494352126	1.43615067602015	-0.875542687719731	1.44039941176383	-0.448581218087866	2.1842902675111	0.178892616283709	0.915184171076493	0.907666720573202	-0.426478662640539	-0.778581893909668	1.53373736273448	-0.985834909222273	1.68278545923751	0.277718961291388	0.402092526599978	0.945524481429267	0.946621955018987	1.91064823009634	0.546457420340188	1.07588143014355	-0.650152641821525	0.465662518001183	1.32138173916459	-0.561268139451494	0.99299765385887	0.732928405557206	0.200852678392225	-0.161438816778458	0.3425044481211	-1.01541816508834	-1.96923127568344	-0.994297090191572	0.523052900185658	-0.125090287562166	0.0981817541314223	1.28942194609655	1.69843426466931	-0.462533988900181	-0.0613121387427257	0.699816019980113	0.56907844966419	0.850593720529066	0.470985654617681	-0.714417605468626	-0.199022636186174	-0.459911813439299	-0.215674550692347	-0.889057065012376	-0.0221085333355017	2.29036768365771	0.36733553878517	-0.138503579865973	0.769572780961141	-0.862382799606244	-1.55884002736581	0.298564536673067	-0.128294716217329	-0.752848958020034	-0.0468213181966319	-0.348588740549005	-0.230624083637257	0.629998084599177	0.27076098783458	1.03903160705989	0.906820680612625	0.388776338602752	-1.37978224283618	0.63633236430978	0.414233395981793	-0.269604906115661	1.03183765742217	0.458329848671577	1.35033980585561	0.168265694823813
"CENPA"	-0.05427700102813	1.09263107712569	1.07904733637686	1.49625242965716	0.118114876291872	1.28904759733996	1.20827261170747	0.701611353863655	-0.62513021513214	-0.863078590880644	0.936770637284884	1.09860685511795	-1.45611769663606	-0.246028424064655	0.322104578439677	-1.0863748764063	1.28040775242656	0.446946163200684	1.38699775445825	0.241046799319779	1.04385758271793	-0.162375905192909	-0.938207494326292	1.07351726137401	0.0292007313690986	-0.171871409988958	-0.791972873295261	0.137264042576302	-0.119277004433205	1.50788158548115	-0.276846752032381	1.57185408318271	1.13610502978588	1.12323152652528	0.944574821626671	-0.43719532377652	1.24116922854116	-0.835334206818133	1.10933194607661	-0.676089648370457	1.26251552373235	-1.12309851444655	-1.07042828152084	1.0850268322985	-1.07045143755825	0.48440899253003	1.07283147365557	-0.459822443824292	-0.790165447337481	0.457766428856741	0.234107282498313	-0.268542276363292	-0.806940522757801	-1.29473373022591	-0.383520664491135	-0.394844255149401	0.156014247735268	0.496665753953526	1.13377276361137	1.29371664602192	-1.22624068815496	0.114070641050368	-0.0734865354467077	-0.723780283364829	1.09426453162887	1.05418959752068	-1.03067938485354	-1.24476900727954	-1.03913521466997	-1.61488252524614	-0.192217998549892	1.23807229908087	-0.289821564696967	-1.07969854578966	-0.141600110499079
"DNAAF2"	1.01612584706892	-0.145810402106557	1.36880500314739	-0.583020931159863	0.908263609134208	-0.187871996043935	1.68164123224733	-1.38717970808299	1.34190709572619	0.0363834225997328	1.49045894113539	1.18438052758686	1.33700217427362	1.19599399711106	-0.385637124916297	1.06470716396306	1.43094317291965	1.2755211775384	-1.27725853512108	-0.539227784103144	0.455800704717133	0.563848470743271	1.36689203288627	-0.154806686713023	0.501481720216682	-1.34570756930868	1.19217534081579	0.497721748501477	-1.30219226028584	1.07598897381233	-0.189792218351668	1.80406362488584	-2.01177010005342	-1.23800660332676	1.188377630009	1.27884114685207	-0.127881532825801	1.33561103526233	0.0159161193461072	0.663170925632046	-0.303690367794939	-1.76533765419771	0.219790961349733	-1.22429162586846	1.62827679932517	0.143035593142304	0.781229756870332	0.0653587232555406	-0.53077666499599	0.955407170123825	-0.379582256795217	0.295020584610315	-1.31987288609125	1.44433523969917	1.33677866691733	-1.42476410594382	-1.60426880473041	-0.0492409820314238	1.59324069307042	-1.42278460609429	-0.169398482171582	-0.0371493850239162	1.13807875228573	0.234303123962803	0.0546302470263103	-0.529644501289498	0.758165154553175	-1.19777898985544	-1.04110201665928	0.629641071768051	-1.56739690402633	1.33673894915964	0.693640588541955	-0.104149667732236	-0.00238710939216045
"TATDN3"	1.40408528397314	1.40450229668234	1.55973576938529	1.26782538656034	1.49086493691605	1.04936660660892	-0.610272285571933	-0.392612638105486	1.33330134030133	-1.350712310102	1.22323645013199	0.40471293047812	1.35493752455536	-1.04555261536826	-1.25726385940594	1.35193083066999	-1.17471039403446	-0.684194083511139	-1.48447061740341	1.3406719120841	-0.226504467983482	-0.638493855222262	0.0133367736181935	1.26542233036077	0.124070235015985	1.20979078511901	-0.55516593838572	-0.647789539352867	-0.929339258062745	1.43175538295791	1.46946073052743	1.65592155531156	-0.839995865888778	1.20950773500952	-0.550560233831161	1.39435069137255	1.11810461679091	1.93517163191475	-1.04158612348961	1.4671079917661	-0.0809279778204978	-0.604495080729326	1.19822722495833	0.433754151764885	-0.14702551884394	-0.0726327493019275	-0.537689821905141	0.310091057774283	-1.16640631575045	-0.899253210093527	1.33757270944102	0.0151607877056788	-0.205819803114772	-1.12256220829041	-0.150211560307273	-0.2528015605669	-0.612232188635683	0.345261619639615	-0.561071550679615	1.41985033801994	-0.994578977603494	-0.914163192654151	0.383141335904118	-0.364914448298073	0.34256708363347	0.0435490180311035	1.36294269932347	-1.18683272451956	0.57906193347762	0.33215511308042	1.39412678566473	1.32198711827529	0.914667666898363	1.13163536102126	1.40674686207462
"MBTD1"	-0.448360249428069	-0.315393927041496	-0.414003317650781	-0.520650570101394	0.249489313156565	1.04798654475744	1.58853408969303	0.0823741524246956	0.962207244278874	-0.937457540577221	0.503462433897554	1.75645972707805	-0.103792622873663	0.439835094422061	2.10948850194789	0.509408375027068	-0.966184313019136	-0.995268539733418	-0.131746193444533	0.6438286937352	0.144731656928838	0.815000373545982	-1.07393271367758	-0.736256937234687	-0.727482420406873	-1.01744917144456	2.21030743075711	0.36857135626029	1.88216197622973	0.0691631253723059	1.09659236997794	2.06330463808945	1.81241108762836	0.171284027481585	0.359370832443292	0.326684529484808	0.923458280003838	0.396640442024649	-1.11081937685085	1.87042907552644	1.04607357097238	1.10368166186031	1.67903064859054	-0.0552821870075255	0.248431988407025	2.23911853716915	1.29320478707939	-1.46674196274087	-1.1271027164872	2.6195158562089	-1.06136954103905	0.0121836831580505	-1.00740202618879	-1.29772230806236	0.496799349442488	-0.0802901175854165	0.348082065198849	1.54677557566605	-0.205549867298404	1.00228153112247	0.0092396932207568	0.401669426731433	-0.630465249286582	0.0313057544516188	-1.1811824249563	-0.313945708065917	1.31689309180879	0.293414276684028	-0.597935327997389	0.600200718713129	0.69122147370666	0.728656996620182	0.796077010492645	0.1151057166936	-0.270757085572532
"ZNF256"	0.213480066726631	-1.28694483811562	0.0357448705853039	-0.694291328492308	-0.482551346998706	-0.155867430026736	-0.0949912591272717	0.502676086881551	1.36261946617593	-1.00429630610804	1.30888410758172	1.19857145325591	1.31654215937664	-0.241495677430512	1.31448294040804	-1.05403444092859	1.06179211719509	1.3668352334233	-0.955019292499327	1.26952219118933	-0.125802448607869	1.16321191607072	1.15867132874829	-0.0838194649460041	1.13902125148611	1.19156345867646	1.07664830395917	0.757066077557805	1.19966124101737	-1.38394603879361	1.37220119291207	0.44667483935665	1.63731512535138	1.14284586744413	-1.23981270458091	1.16349615160259	-1.08769863279298	0.0628587506703847	-1.27706546129593	1.31624524913419	1.31256456321734	0.0236441580869773	0.374801252990103	-1.12857981292907	1.07907015101374	0.266404634432707	-1.38814567636606	-0.919631428240704	-1.22632752318139	1.10283637111788	0.505494538892061	1.11505047808515	-0.641365011668504	1.09372973295452	-0.954373545922153	0.658090680594257	1.37417858230757	-0.195765354841521	-0.0836442551039068	-0.265361238001374	0.0310176566199994	-0.152517589339489	-1.35036290369624	1.07715265864348	1.07420658136442	1.14768498357167	0.659649963552223	-0.921334471242768	0.676538906550918	-0.343027796573772	-0.532935592408431	1.14417949420471	0.362035266341707	0.459722927347456	1.21943090826192
"WDR41"	0.0883050677793055	0.627053175949886	1.04452182060592	-0.361749427235046	1.07969280703567	0.824305967775955	-1.20153665686533	1.16426211123954	1.71782678958002	-0.264692722878104	1.54311786269924	1.74515118410198	-0.624186945028532	0.8690150002625	-0.873079403481493	-0.405023627770986	1.53367598180226	0.269061696908174	0.0954982271730821	-0.0918663246055321	0.323588490062494	0.145362221615712	1.14275759486368	0.320344947318482	0.281191436522162	0.274266477434267	-2.31205799151301	0.794557235444649	1.44368616669607	-1.40694652926724	0.430550321157185	0.110772406886073	1.32868687311	0.0137547726758643	0.713768122955077	1.12704167225767	0.285203648938313	1.10833029662692	2.08414612369092	0.0354667880434544	-1.10465217414797	-1.72657279904375	0.932196232724803	-1.59738296390627	-0.983208391125275	0.794838030016262	1.48450271141793	1.31213840847638	0.663224916077481	0.333305872149671	1.2584769300499	0.936295102278617	0.386077001627721	-1.88838757661805	-0.129310780895468	0.941576466434772	0.858725871545586	0.92194854254982	0.693396180836432	-0.491463522017864	1.15474997737611	0.508993439470515	1.00859278181144	0.891155719837865	-0.3684418995273	0.584033895221594	-1.29999244987972	-1.4633333269138	0.731487320084005	1.85387905232485	-0.0409740013709321	-0.038616363738997	1.26043664536773	0.765192378288313	-1.22492974189034
"EIF1AD"	-0.415360949255146	1.36548469324632	0.115087905693678	1.06782478807525	0.0179748783386631	1.15750462972395	-1.0319507370876	0.131414985380705	1.34836087625631	-1.1398251021202	1.07093998406732	-1.14973401663611	0.0169502019120334	-1.12877115030505	-0.0335667692494042	1.069744469251	1.18307760730448	1.26308512182572	1.4650262042081	-0.150264315277046	0.14662093697862	0.122972288961907	0.439359356578689	-0.0922204774514389	1.17949075512639	-0.0331854380999783	1.27303074661264	-0.559705765718804	0.780874383993627	1.59440994451346	0.331711356716487	-1.63783005069434	-1.70900371486298	1.27181712773494	1.40170736981031	1.34318181255278	-0.531223461908112	1.64184244489979	1.09655459589947	0.51271373958975	1.10041940081492	-0.0903206965997087	0.100890629157943	1.15414178860861	0.440574389007439	-0.997301037177119	-0.668827260185023	-1.15965833214074	-1.00661124392419	1.11841462391512	-1.50195205542588	-0.837343247834703	-0.937368640526762	0.181874422597205	0.317648198782533	0.298626738903587	0.0582905751618627	-0.51082910466618	0.386483069411579	-0.0343293050116821	-0.0196008183770673	0.445305050264599	-0.989505558618401	1.15553716726835	0.409211404124238	0.341316529882253	0.0285612036199251	0.0625883469364826	0.722688734003911	-0.781968137304967	-1.13523506685406	0.0462294497303674	0.229556392015753	1.28817699869474	-0.762334418976309
"PWP1"	1.45448866637799	1.64508030046077	1.8935967055013	1.09226394711614	-0.886715709704603	-0.165761246512136	1.55441283689498	0.182698614472109	-1.12453179524478	1.25499667606952	1.50523651778928	-1.45816270237915	-0.890845293658979	1.46315955271345	1.4537847901391	0.474776268191998	0.350856136014557	-0.254142889645244	0.321344144711145	-0.806728221869694	0.260007758875694	1.31557161181946	-1.00173276358375	1.26971874335423	1.47028788393928	-0.888827478023247	1.17699471300665	-1.21059062455958	-0.133944712662166	0.203364570149061	0.279317800788396	-0.182790728115562	3.21145433669545	-0.258380320279591	0.0846775227460469	0.387923812253792	0.111885443654449	-0.189670386868707	-0.356046486657682	-0.165148227382635	1.3876581957571	-1.07386768735136	-0.684729187997297	-0.941466604323406	1.34714561611158	-0.822034257395734	-0.470649613404639	-0.222683109485693	-0.821679523526271	-0.66520631611031	-0.836894043223018	-0.4528007823637	-0.712644648394163	-0.734473904283976	-0.975646915175127	-0.88638024394649	-0.963958353144451	-0.752938238046023	-0.877720951977699	-0.688886665571842	-0.261967973636133	-0.231705513509868	-0.843605790202916	-0.0953543829847316	-1.40433120969031	-1.08278180244026	-0.677945814482156	-0.149051075737306	-0.923582084668241	-0.258359046167853	-0.923548904548549	-0.735778257125635	-0.648200619035043	1.23042438689175	1.14477718608443
"HADHB"	0.670171341734494	1.15802107351814	-1.55234246620581	-1.43429708861296	1.16492522145252	-0.045127703224377	1.06415608492847	1.09392639729866	1.19114283362519	-0.224784552484629	1.07687516235344	1.05941762522824	1.29363538259385	1.08118907875163	0.0793033566165058	0.686910358848925	1.2604167034903	1.25849334259004	1.13270955113638	1.06381001612114	1.17012891622483	0.6397512240118	0.549670727393216	0.136821119009611	-0.0187160343865839	0.48827591467641	-0.841040173832502	0.374835655658971	1.14796696514035	-1.45415781899589	0.689232278483999	-1.70290181018059	1.57134496821367	-0.384190887812629	1.07100669830147	-1.41611002518703	0.6994911564563	-1.24017363755172	1.28338435994923	-1.09324346576595	1.06992541448694	1.07565825071667	1.01313553647312	-0.537789149951115	-0.0609102369241727	-0.108000363415569	0.72967108858461	1.29819750770408	1.1957414182692	1.05466527025996	0.561036796783144	1.15459814870543	-0.0774247055018881	0.795961701642261	0.224677478963323	0.196194710206126	-0.261059377166685	1.10815548144644	0.603556126272041	0.0187282680404514	-0.107400831678704	1.13854566426574	1.19177901550131	0.491371535355064	0.527886996728525	-0.835692587365999	0.457982187192182	-1.18759876337414	-0.219079232505603	0.133694757363752	1.19874954216873	0.731961624102689	1.02037988837801	-0.980263600203183	0.115107856702609
"C2orf69"	-0.00501923731932138	-0.8451093407095	1.75852323699511	0.876131992455561	1.60942060374833	2.28925555763247	-0.526731270283586	-0.752710472465462	0.801415556935705	-0.037147557931818	1.54645778415455	0.290676319173843	0.855564497775651	0.271227684554145	0.0215784064969957	-0.865435200644576	3.11883678215618	-0.565947611403359	1.54881607619557	0.0856869253709823	-1.18347612664087	0.216917366576629	0.896618726998744	0.397547097826316	0.811923695695276	-1.18513498153979	-0.60434075479002	0.75849186820447	-0.520912613615344	-0.253241766588143	-1.72109793653859	1.62013032784599	-0.530095725874389	1.225810827021	-0.493345650806063	2.45571375840968	1.04220199911302	1.88532841089831	-0.719621704310201	-0.112302104636201	0.286398484338095	1.93180364495861	-1.0722263542387	0.692183095074017	-0.143787888880124	0.151116326278099	-0.813139845409179	-1.19643640857245	0.168380651579333	-1.15333594588287	-0.294278568157553	0.40918861377405	-0.598328058878168	0.242424728671784	-0.187949317711294	-1.5359337632235	-0.441409224654388	-0.0491622728212328	-0.801934823774554	0.566649804333736	0.79774149110874	-0.404760725493008	-0.537574896199612	-1.2022877237095	0.568364475755059	-0.749999902203074	-1.3600952258501	-0.446509605510403	0.0600653933535608	-0.271477589585668	-1.21028806826412	-0.25010660899126	2.42579967149645	-0.598487985406469	1.26743016009592
"ATP6V1H"	-0.018193602862528	0.875722954503204	0.234126739778734	1.30884250496988	0.527776923168839	0.654007451056318	-0.898406600331633	-0.895852411860643	1.13869522630956	-0.682486864401042	1.36131887530241	1.50370600880032	-1.42547366596637	-0.0800578592750082	1.31910752663478	0.873133408548213	-1.05127284561008	0.960621788751069	1.31426823466614	0.949102708063306	0.965836127269952	-0.611590956398385	-1.02722566845705	0.722274959600801	-0.290012221004465	1.21285739032441	0.528744141260668	0.679932815318182	1.16958386848041	-0.521686470618076	0.200415983944412	1.67052077066303	-1.19729735889587	-0.912410407058215	0.58204408700647	1.17065963094825	1.16801975550991	-0.0603987284926216	-0.266053063993306	1.12561272677816	1.43611205203164	-0.0645533270233032	-0.515165240451835	0.82121782858775	0.906330517690001	1.19174040514562	-0.10157123746921	0.818308192719158	-0.173094506295022	0.649269636898278	-0.623757996726518	0.885924165868693	0.292816585316977	-1.5819489712836	-1.32981870860386	0.701512508895192	0.735497163996617	-0.296001035946158	-0.98908507736943	-0.0473236211038814	-1.17082068197237	-0.604472623985467	-1.5705406321805	-0.0730843990469915	-1.04574542130985	-1.6181272011714	-0.884987302945189	-0.276171357480699	-0.214253044592692	-1.42560172950282	0.849145872865672	0.81528114715478	1.36773431184759	-0.456755985510284	0.96523986269473
"CASP7"	1.33481047296708	1.1057299247752	1.35931102486256	-0.58602678192206	1.30419893391772	1.39093725084542	-1.17204452237114	0.910635461511662	1.65606034166803	-0.231994596334472	0.186807273124355	1.50989768888886	-0.787768827255401	1.11562372148368	1.29193004692775	-0.53728630296384	1.70646145686395	0.637627788231719	-0.921745612581503	1.29918456603108	-0.657814736947494	-1.18972969568703	-0.705764301765969	0.419001357400731	0.473515496193304	-0.963830579394611	-0.629582787680481	-0.275403619191258	0.0591286553981644	1.3884264317082	1.44301112858901	-1.47458164509786	1.65565661253987	0.023161152081629	1.47896328107161	1.10115319764489	1.1157918394559	-1.03159870864031	-0.974987340627798	1.2783503768294	0.511194854423961	0.749878150155008	0.596232770630306	-0.120404642672369	-0.594845875330281	0.00839639202986159	-0.908182642995115	0.214222231745104	-0.83741883379026	-1.08646781402583	0.259044990487424	1.21363149991611	-0.844586980858093	-0.794791217425783	1.31039904301147	-0.751954228452551	-0.407601658346231	0.247404722412543	0.456877046363516	-0.133124087066172	-1.20228380155143	-0.475963783313984	0.318733513013582	1.35285228917489	-1.16462245258563	0.0557576942869846	1.16386263061017	-0.139031387990107	-0.578581388044721	1.16554479354812	1.01881447134896	1.09315447015169	1.08920464998351	0.410816744076052	-0.317966726546431
"HEMK1"	-1.49405819799451	0.377153384955839	0.123680253546649	-0.545264482935884	1.09484227014948	-0.915522662408412	1.2628273795367	1.14297553472846	-1.10578795294311	-0.0476284163570311	-0.272483770532353	1.16084193012298	1.14467080327535	1.3897156322854	-0.445483921627312	-0.104249677951709	-1.31415480997038	-0.428259549595719	1.2055275768006	1.11447013094725	0.306330006762499	-0.0743697468490432	1.19598896904666	-0.157649663199182	-0.123657394344993	0.595009401441806	0.664707508602984	0.7438368031844	-0.0252489134330229	1.47319739153426	1.17197226693327	1.63515877915919	-0.904541268761223	-0.145081701889347	0.14768353952618	1.20988088336303	-0.448375313201401	1.1560741274824	1.37092166017006	1.05529221160124	1.40341599378555	0.471535836661192	-1.50076730327627	-0.0803884685527239	1.18524803646847	-0.0596676057614512	0.170485414493383	1.14494077264352	0.624680081976219	-0.02095435259642	0.617551596054396	0.640848250335908	-1.1632383393462	-0.699282689254655	1.23936911302432	1.16429306754014	-0.574180282699061	1.14184591879016	1.11206417449676	-0.256791828832026	-1.28519306464143	-0.251377545022543	1.23076184342671	1.06254895711902	-0.160208248859333	1.10264975401537	-1.83812566233552	0.348769349108612	-0.168900568157391	1.36442972376664	1.07240966135853	0.00566232382487713	1.25421763265335	0.385332772523039	-0.393550078205608
"COA5"	-0.0613621325728151	1.74816624091739	-0.809436280614637	-1.26510116970933	-0.812856961001155	1.85421741885331	-0.577246538024222	-0.662044911276148	-0.901002257624152	1.1247888225571	-1.31198124093503	1.19484171596466	-0.0799716435736332	1.59940148637357	1.71479131364476	1.8874314995562	1.64713311162111	-0.608448638627854	1.72462013327866	-0.637533833147428	-1.07035126562964	1.47098587075785	1.31294371763698	-0.709585495987879	0.589089377346017	0.0907980997224408	0.544568882935392	-1.08477455932301	1.64468941221835	-0.499023252463117	1.6898034186565	1.79568682522509	-1.38643867065053	-0.376347574103496	1.42004563103167	-0.762834348406752	-0.275668293319941	1.53491241256036	1.4334815383101	-0.0960759109872364	1.54795035768363	-0.726992828927153	-0.952593700195471	1.49935157317553	0.523747956234624	1.31803480854465	-0.654641486153738	-0.850375519927537	-0.963627223861179	-0.884603218252509	1.21208867948122	1.10893295495994	-0.577203617067711	-0.594530818617766	1.16553585683883	0.165580752598342	0.141193680794995	0.181200728368986	-0.860817884539544	-0.696534530549877	-1.26433224674922	-0.251307939324758	-0.802211810263995	1.62266385053648	1.18723962648607	-1.10613338327226	-0.613113566170764	-1.51420810585267	1.13478323521324	-0.618909657963757	-1.20165822574962	-0.622917156142949	1.30658932699963	1.36297222925049	0.279616688548267
"ZNF337"	1.51994214381868	0.0248544036756571	0.573332000629573	-0.472701493633018	1.00005771444951	0.0418856243040304	0.826976805189886	-1.04258061097552	0.605010958369017	0.61344645183249	-2.06287649470277	-1.17751943026992	1.08866507967501	-0.0735560818415605	1.15591012615943	1.00750945177417	0.143318332077347	-0.142939076269578	0.309891993367666	1.70001377793245	2.33089940355488	1.09737242498982	0.423894084988273	-1.09036612584183	1.14165749715059	-1.14070025545964	-0.487625028082264	0.688038078449628	1.81079167256865	-1.67220393757586	1.11454603486582	1.12401819998261	1.14486338669181	-1.6586256362363	1.40157406891938	0.448243862392307	-0.591787418039668	0.691777181769359	1.16485442542914	0.406764781497876	1.51318075357604	0.565529205293637	1.04389372420045	-1.15526986064366	-0.368880128794338	0.459485177771442	-0.78725241539771	-1.40413751953786	-0.133024537028078	-0.242757002940933	-1.19981617540775	0.986800897550819	-1.52793560082079	-0.0990786552625744	1.59638935910982	0.264868329461599	-1.37571416761613	1.27010782382251	1.46215785169904	-0.11342702142091	1.42648113766006	0.179389358100468	-2.01247369154033	0.745587956643267	-0.704524255253812	1.46652625253142	-0.814269768728388	1.12593618807014	0.175563665774511	0.992260978829336	0.685843800105989	1.07613251376695	1.04090819966012	-0.307272316242511	0.201090079788245
"LAMA3"	-0.0588560117906	0.78984796401834	-0.578727519692009	1.23476228464112	0.259264810163231	0.00137880754566942	0.670358553966707	1.29952903070532	-0.20913718622791	-0.714465881385767	1.02630105271729	-0.138802793384841	1.27685903388719	-0.771159941847926	1.40621720438566	1.25849073870159	1.05574949906873	0.0942083467514679	0.365395596637197	1.26231524108385	0.586166417909226	0.314710922398343	0.217992373788157	1.23839659979279	0.203160317213342	1.12824766978299	-0.66216185359097	-1.11230210295654	1.03398304750742	-1.37454580268343	-1.01312903635551	-1.32600890465616	0.8355494366368	1.18059919817274	1.11457769526631	0.55464843665866	-0.957483608810981	0.281293911234299	1.35941092297361	1.13293846194349	1.19875167872041	1.36918689624966	1.57045659248035	-1.06723483384924	1.21619726997602	1.17057308584938	-1.146047602365	0.293954860360688	1.16416669846336	1.06643468355698	0.720261380395357	1.22449911721202	-1.51179484217011	1.49692496583264	0.193436369987988	0.412517420452452	1.21794197324381	-1.00400865216355	-0.773126750062183	1.21457302217075	1.13480156229702	-1.53780686794673	-0.337432497538548	1.51655896631633	-0.210852679202597	0.492175848781855	-0.389347335314197	1.33029848646893	1.05918277988546	1.55012808581004	-1.20863497057712	0.419685395147082	-1.15296239487908	1.09221059437169	-0.591919853553168
"KAT8"	-0.378764582883476	-0.15299922826322	0.113106695283138	1.28067347174696	0.107312174714284	-1.15355471428537	1.14381302889421	-0.435464173443893	1.42290016907636	0.130432684220896	-1.19905215710737	-1.00766204450421	1.62426136916339	-1.30718215529333	-1.18748195528679	0.394626000153185	1.37192076106583	-0.201039495066769	-1.23670618716389	1.49015958668059	-0.660387194729948	1.23356823636454	1.34937989831458	0.362216785165192	1.25165840700354	1.43874904336594	1.4625149956169	0.271128669785745	1.09336606398344	-1.33276360863345	1.1468558199013	2.05108428001013	-1.82363042869585	0.0919532069962224	1.62477477909087	1.31943499694826	-0.855643737944242	1.43504646254197	0.189682216366316	1.52452539136623	1.45246392037617	0.661269848981894	-0.181966650063686	-0.824722465452996	1.46778632597802	-1.37785810772207	-1.05121455820865	-0.954171806208023	1.44038160849316	1.12240928680834	-0.377786458877597	1.14869284889265	-1.15137252955946	-0.671782868463122	1.17445487324764	1.45057785435854	-0.199064610164202	0.130670324428783	0.175042999469005	-0.145405003496634	1.3736293881995	0.13196597929556	-0.44279857859211	1.55199758005501	-0.488625639838452	0.414534945217583	-1.11759273800914	-0.137056126535221	1.32975604026757	1.41677819978021	-0.455748442076118	-0.0122079066207805	1.33806146199073	0.65134142490615	0.374565497034843
