"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"State"	"MaxFC"	"InitialState"
"C2orf69"	"C2orf69"	-0.238471980470896	0.00419643762683427	0.491991937019523	-0.124038367410016	-0.217065327504307	"S01"	0.491991937019523	"IS03"
"ATP6V1H"	"ATP6V1H"	0.219065629748378	-0.284904905063774	0.490917983585822	-0.271598318460703	-0.146050591258791	"S01"	0.490917983585822	"IS03"
"CASP7"	"CASP7"	-0.293262761817546	-0.0799769311304145	0.487849769761816	-0.262643222195594	0.0850882562138998	"S01"	0.487849769761816	"IS03"
"HEMK1"	"HEMK1"	0.170424509183013	-0.789903126777832	0.487160834957435	-0.0706469464069523	0.31946797604621	"S01"	0.487160834957435	"IS03"
"COA5"	"COA5"	-0.499171386287549	-0.21444803771973	0.486783002298577	0.229633990025585	-0.0556176166243884	"S01"	0.486783002298577	"IS03"
"ZNF337"	"ZNF337"	-0.556187921228636	-0.278167145989468	0.484207201390852	0.148992578943974	0.162452003971387	"S01"	0.484207201390852	"IS03"
"LAMA3"	"LAMA3"	-0.392147099439797	-0.0741303780715413	0.483098680627514	-0.510554580863058	0.431192694550887	"S01"	0.483098680627514	"IS03"
"KAT8"	"KAT8"	-0.228062000403064	-0.248430419266211	0.482503655749624	-0.304807957846358	0.279117522786556	"S01"	0.482503655749624	"IS03"
"SLC17A9"	"SLC17A9"	0.392071052256166	-0.641510694792287	0.47563626737249	-0.369619481573642	0.244866948483694	"S01"	0.47563626737249	"IS03"
"TMBIM4"	"TMBIM4"	-0.37581548317957	-0.289509057376889	0.475145674634346	0.151471341852354	0.0122949108406892	"S01"	0.475145674634346	"IS03"
"ERCC5"	"ERCC5"	-0.395511756779132	-0.0149256213882321	0.473230120479155	0.0461345241574744	-0.196285685392289	"S01"	0.473230120479155	"IS03"
"ERI2"	"ERI2"	-0.368470908345709	-0.12253368672399	0.472903584922529	-0.385337834233901	0.351749785147849	"S01"	0.472903584922529	"IS03"
"RAB40B"	"RAB40B"	0.113808901972753	-0.446127132920096	0.472081500828739	-0.508614653696547	0.416418746497379	"S01"	0.472081500828739	"IS03"
"BLMH"	"BLMH"	-0.507008486945238	0.0776230642224412	0.4719029915497	-0.154141922349434	0.00268635800643269	"S01"	0.4719029915497	"IS03"
"SNPH"	"SNPH"	-0.199942003436666	0.0438068907622393	0.47079722813996	-0.531511322023807	0.138645584505192	"S01"	0.47079722813996	"IS03"
"FDX1"	"FDX1"	-0.450666527824286	-0.0958406672033714	0.468734723892286	-0.361587579338732	0.377840773990933	"S01"	0.468734723892286	"IS03"
"DSCR3"	"DSCR3"	-0.416004789886903	0.224193161381721	0.467105544446158	-0.48268466759766	0.077389100187369	"S01"	0.467105544446158	"IS03"
"YTHDF1"	"YTHDF1"	0.0234551545880545	-0.161902010542738	0.466933229792766	-0.312342617160965	-0.0413654958923146	"S01"	0.466933229792766	"IS03"
"ZNF322"	"ZNF322"	0.0502065533453444	-0.319425904310264	0.463514015106543	-0.278551191307072	0.0960023966312068	"S01"	0.463514015106543	"IS03"
"ZBP1"	"ZBP1"	-0.141288079673646	0.2268156625412	0.459509714227014	-0.342838776329357	-0.322046533592409	"S01"	0.459509714227014	"IS03"
"CHPF2"	"CHPF2"	0.453784026064617	-0.606878152991182	0.459298789821218	-0.445033260483777	0.239407346835263	"S01"	0.459298789821218	"IS03"
"CIR1"	"CIR1"	-0.557815621315302	0.0497914066254983	0.454398123625159	-0.303232899409727	0.257933535222319	"S01"	0.454398123625159	"IS03"
"UBA3"	"UBA3"	-0.0300179793900501	-0.1406116871818	0.452090756533519	-0.288368492490635	-0.0239709784108252	"S01"	0.452090756533519	"IS03"
"RAB18"	"RAB18"	-0.499798292571684	0.0916136349132523	0.450040680825158	-0.554986950975038	0.413720774284444	"S01"	0.450040680825158	"IS03"
"SDCCAG3"	"SDCCAG3"	-0.027230511178025	-0.0418138725902061	0.449275570295303	0.0088748517845193	-0.448735831216245	"S01"	0.449275570295303	"IS03"
"HUS1B"	"HUS1B"	0.234988232922821	0.309954031966353	0.445987773239247	-1.29955817276274	0.211037825629648	"S01"	0.445987773239247	"IS03"
"GBA2"	"GBA2"	0.0409941944835229	-0.652200551966628	0.445402817682362	0.0626174122569087	0.185491046246656	"S01"	0.445402817682362	"IS03"
"TMEM245"	"TMEM245"	-0.689830460735813	0.0208749586808302	0.443984965455831	-0.12560450343957	0.249652067350834	"S01"	0.443984965455831	"IS03"
"CREBBP"	"CREBBP"	-0.480991819879417	-0.082384146758165	0.440268752517827	0.377103161360946	-0.332465099312834	"S01"	0.440268752517827	"IS03"
"ZNF217"	"ZNF217"	-0.184291710081084	0.0850104742956093	0.437240886806042	-0.189993155014321	-0.237541409552393	"S01"	0.437240886806042	"IS03"
"THUMPD2"	"THUMPD2"	-0.616730593623278	-0.0230191927951201	0.435633261327811	-0.294389559184815	0.41609537464191	"S01"	0.435633261327811	"IS03"
"CSDE1"	"CSDE1"	-0.504275853826502	0.29424660267696	0.430992044790611	-0.47148060313747	0.10559993703353	"S01"	0.430992044790611	"IS03"
"PRDM15"	"PRDM15"	-0.125573864409654	-0.457128110526485	0.428887905127543	0.356126640360023	-0.176474766065488	"S01"	0.428887905127543	"IS03"
"TBC1D1"	"TBC1D1"	0.0589970175781073	-0.112248846605115	0.423984385476318	-0.359954523667493	-0.0381329378952143	"S01"	0.423984385476318	"IS03"
"API5"	"API5"	-0.416008055118776	0.184761127359282	0.422281610287155	-0.229738243265072	-0.0812752624846997	"S01"	0.422281610287155	"IS03"
"PIM2"	"PIM2"	-0.598386235249605	0.305698263274181	0.417242708660022	-0.169374254521142	-0.111872355915107	"S01"	0.417242708660022	"IS03"
"C1orf50"	"C1orf50"	-0.281230040958066	0.316460519486353	0.415922442876248	-0.84223934588092	0.262152991284792	"S01"	0.415922442876248	"IS03"
"SFXN2"	"SFXN2"	-0.140394685527878	-0.168307241435648	0.415647252165588	-0.257419936777382	0.125576802226937	"S01"	0.415647252165588	"IS03"
"MARCH5"	"MARCH5"	-0.312838738556344	-0.158653923124109	0.413853163931167	-0.20659813187116	0.228230629424284	"S01"	0.413853163931167	"IS03"
"CD163L1"	"CD163L1"	0.190662101967054	-0.474224624694101	0.411448203673555	-0.316730196028888	0.251189354425702	"S01"	0.411448203673555	"IS03"
"TBK1"	"TBK1"	-0.546033677332591	0.316177740244231	0.411081281391463	-0.686633998476356	0.361420915204523	"S01"	0.411081281391463	"IS03"
"COA3"	"COA3"	0.231058536329218	0.287491784779902	0.40786082554974	-1.30028992702925	0.286998205520644	"S01"	0.40786082554974	"IS03"
"DCAF16"	"DCAF16"	-0.180435344614563	-0.0261521370244503	0.406064171703869	-0.376351414626028	0.121791783711184	"S01"	0.406064171703869	"IS03"
"CEMIP"	"CEMIP"	0.282826820757635	-0.2890401774582	0.405470119157277	-0.637320600089581	0.270578078085571	"S01"	0.405470119157277	"IS03"
"NR2C1"	"NR2C1"	0.0152323473108409	-0.4043815969218	0.40147146137477	0.343690455187036	-0.331256329818507	"S01"	0.40147146137477	"IS03"
"PRRC2B"	"PRRC2B"	-0.40986046643301	-0.0732239335964342	0.401433861607746	0.371203063985244	-0.360817867511827	"S01"	0.401433861607746	"IS03"
"TRMT112"	"TRMT112"	0.128830878281908	0.261619540192244	0.398386144703854	-1.01305584643084	0.133404002827391	"S01"	0.398386144703854	"IS03"
"LONP2"	"LONP2"	-0.486349270279248	-0.40397708954623	0.392713999878564	0.179642645170891	0.324340851057911	"S01"	0.392713999878564	"IS03"
"ZNF83"	"ZNF83"	-0.243988668712664	0.114033334175082	0.391113204531072	-0.673446436496032	0.331226872601295	"S01"	0.391113204531072	"IS03"
"ZNF526"	"ZNF526"	0.0528532859518294	-0.200307213445487	0.388717888220179	-0.318972203828814	0.0745631759090513	"S01"	0.388717888220179	"IS03"
"EDC4"	"EDC4"	0.277873337554596	-0.294319286494907	0.385860102941002	-0.0601954735669645	-0.285865084659156	"S01"	0.385860102941002	"IS03"
"INTS2"	"INTS2"	-0.540543367563503	0.105169111687014	0.384919968990475	0.0789726572263477	-0.137485773046173	"S01"	0.384919968990475	"IS03"
"ABCB8"	"ABCB8"	0.0974740288979607	-0.479724982038203	0.383426736107004	-0.144403402755489	0.202807595581104	"S01"	0.383426736107004	"IS03"
"ANAPC13"	"ANAPC13"	-0.0653214293765617	-0.187723127768463	0.382532292271	-0.509933777308788	0.374193477488806	"S01"	0.382532292271	"IS03"
"HERC2"	"HERC2"	0.0830405235142452	-0.63631512968642	0.380129989711112	0.213511709282178	0.0466805594528375	"S01"	0.380129989711112	"IS03"
"DDX1"	"DDX1"	-0.368664792220217	0.357520473947189	0.37637143412846	-0.853586058835272	0.352199148250754	"S01"	0.37637143412846	"IS03"
"CDK5RAP1"	"CDK5RAP1"	-0.242700262508554	-0.327868169264304	0.372298785866294	0.351187206511067	-0.153407452363164	"S01"	0.372298785866294	"IS03"
"OXSM"	"OXSM"	0.269100320716747	0.358936618340437	0.370459888788533	-1.19582400363857	0.0991672862588569	"S01"	0.370459888788533	"IS03"
"RNPS1"	"RNPS1"	-0.168089405044717	0.0430274833438685	0.3700246169886	-0.189356359435884	-0.124723893625602	"S01"	0.3700246169886	"IS03"
"PHC1"	"PHC1"	-0.249565936563873	-0.0900986593520513	0.367629235166023	0.007152002374875	-0.0817185266670001	"S01"	0.367629235166023	"IS03"
"PREP"	"PREP"	-0.116926762141826	0.219169195351889	0.367351290440472	-0.86202273244861	0.301126815450755	"S01"	0.367351290440472	"IS03"
"FOXJ2"	"FOXJ2"	-0.225251266392811	0.128731991786486	0.364544428675978	-0.689852802432532	0.342657211203262	"S01"	0.364544428675978	"IS03"
"ARHGEF35"	"ARHGEF35"	-0.247305184895775	-0.0254823067631031	0.362077144586342	-0.252914474604362	0.109107434582974	"S01"	0.362077144586342	"IS03"
"H3F3A"	"H3F3A"	-0.725497426301495	0.147066578884398	0.360908183787061	-0.0839136563178232	0.181610161254437	"S01"	0.360908183787061	"IS03"
"SLC30A9"	"SLC30A9"	-0.567565889923983	0.185109798610341	0.360346807917227	-0.192385438596086	0.0958726916650391	"S01"	0.360346807917227	"IS03"
"GTF2E2"	"GTF2E2"	-0.430275947543506	0.062856982884684	0.360250749863918	0.254061189993609	-0.341321403358084	"S01"	0.360250749863918	"IS03"
"MARCH9"	"MARCH9"	-0.14373212122554	-0.197497485786957	0.356434901907082	0.25597436471951	-0.292288098359526	"S01"	0.356434901907082	"IS03"
"CCDC97"	"CCDC97"	-0.205866612194697	0.309380040277191	0.356027596125227	-0.264890722415022	-0.322530297586168	"S01"	0.356027596125227	"IS03"
"ELP3"	"ELP3"	-0.723719353205036	0.32302494390159	0.345513957529838	0.034524310825518	-0.139638078239053	"S01"	0.345513957529838	"IS03"
"USP45"	"USP45"	-0.168975601133136	-0.0933374101259372	0.344061838692021	-0.211371279203681	0.0960180836751717	"S01"	0.344061838692021	"IS03"
"ARFGAP3"	"ARFGAP3"	-0.0947117009403027	-0.363399766551831	0.343831692557086	-0.16151976543775	0.306228986046177	"S01"	0.343831692557086	"IS03"
"ZNF74"	"ZNF74"	-0.143599725259423	-0.0679568653782767	0.334158286065909	-0.441673203214281	0.287568040708069	"S01"	0.334158286065909	"IS03"
"ALG11"	"ALG11"	-0.0998615063690812	0.231904687649675	0.33314120222748	-0.759350025925154	0.203575743732668	"S01"	0.33314120222748	"IS03"
"ZYG11B"	"ZYG11B"	-0.585550310254895	0.105204657928193	0.32914828034243	-0.2136739188689	0.26884571644673	"S01"	0.32914828034243	"IS03"
"CNPY2"	"CNPY2"	-0.529225273239824	-0.346582414552675	0.321144150763809	0.311969228054263	0.241748136205359	"S01"	0.321144150763809	"IS03"
"CHURC1.FNTB"	"CHURC1.FNTB"	-0.254453596647537	0.128701056329944	0.317896843256503	-0.431066358597674	0.159560287087589	"S01"	0.317896843256503	"IS03"
"FLI1"	"FLI1"	-0.786049451696968	0.133859908670184	0.317251188021956	0.182568876556422	0.0332772835899442	"S01"	0.317251188021956	"IS03"
"SMYD2"	"SMYD2"	-0.00507555743959514	0.0420272865496595	0.312869519686057	-0.588471817219234	0.195012211959565	"S01"	0.312869519686057	"IS03"
"RHOBTB2"	"RHOBTB2"	-0.0602089680157894	0.295776743933707	0.312073047731925	-0.495929712594548	-0.157843157458358	"S01"	0.312073047731925	"IS03"
"PAIP2B"	"PAIP2B"	-0.572337285297361	0.276404924391501	0.298251424373712	-0.256517479664054	0.125318230243165	"S01"	0.298251424373712	"IS03"
"SCRN1"	"SCRN1"	0.0302093656009908	0.0472806874003703	0.293212437523746	-0.671150791143988	0.262089679354016	"S01"	0.293212437523746	"IS03"
"NDUFS3"	"NDUFS3"	-0.0696798661366872	-0.00730145288372877	0.288623674762863	-0.324295098382722	0.074935991201572	"S01"	0.288623674762863	"IS03"
"SLX4"	"SLX4"	-0.015751803884619	-0.160716189622871	0.287964358854979	0.210188859909158	-0.333881966140863	"S01"	0.287964358854979	"IS03"
"TGFBRAP1"	"TGFBRAP1"	-0.111070346223614	0.147134918696509	0.287937585754969	-0.401598053127487	0.00454133815982771	"S01"	0.287937585754969	"IS03"
"UFM1"	"UFM1"	-0.289225788124392	-0.010983860921153	0.285537155801277	-0.197265021745885	0.162432003353484	"S01"	0.285537155801277	"IS03"
"NAPSA"	"NAPSA"	0.0198410367463895	-0.0209779347251767	0.283683129188348	-0.445031027211447	0.135539276062137	"S01"	0.283683129188348	"IS03"
"PRKRA"	"PRKRA"	0.0863938897019882	0.230019460940841	0.282457260834149	-0.918574550481322	0.249459707203687	"S01"	0.282457260834149	"IS03"
"ZDHHC11"	"ZDHHC11"	-0.0720679781514566	0.124427330275456	0.28187970250569	-0.617397314987209	0.222912023780076	"S01"	0.28187970250569	"IS03"
"KRBA1"	"KRBA1"	0.262134850171291	-0.0880176110044886	0.275923079578849	-0.625246278602791	0.180099639614944	"S01"	0.275923079578849	"IS03"
"CHD3"	"CHD3"	-0.332301161470807	-0.220064948977051	0.274484909802658	0.21036210911922	0.0561775652183013	"S01"	0.274484909802658	"IS03"
"LYSMD4"	"LYSMD4"	-0.142619462444923	0.272022185496181	0.272923355191807	-0.502285715495568	0.00146320081977956	"S01"	0.272923355191807	"IS03"
"U2AF1L5"	"U2AF1L5"	-0.20988911352592	0.0155603479867136	0.269127140693166	0.177626567962775	-0.310332377219875	"S01"	0.269127140693166	"IS03"
"MED13L"	"MED13L"	0.244627602238912	-0.542821225847722	0.267872513770407	0.0772436481347676	0.0463002019521961	"S01"	0.267872513770407	"IS03"
"PTRH2"	"PTRH2"	-0.0548501375924388	0.125905486144721	0.266333788896288	-0.446717038894028	0.0480163807337136	"S01"	0.266333788896288	"IS03"
"UQCRC2"	"UQCRC2"	-0.495794034128949	0.243502558018101	0.266300110366206	0.189711182398363	-0.326831773830734	"S01"	0.266300110366206	"IS03"
"HNRNPA2B1"	"HNRNPA2B1"	-0.286309702248146	0.14405955701212	0.259827574376702	0.0987278721142998	-0.303922450216005	"S01"	0.259827574376702	"IS03"
"SLC35A5"	"SLC35A5"	-0.547957970118435	0.138413523767759	0.256024282743458	-0.150601344195678	0.211850616980032	"S01"	0.256024282743458	"IS03"
"DFFB"	"DFFB"	-0.166356995781885	-0.134919423774167	0.255397216334058	-0.0533812074360552	0.0850530764281459	"S01"	0.255397216334058	"IS03"
"CCAR2"	"CCAR2"	-0.161013966720069	0.0831056032778175	0.252433518984213	-0.151894435762882	-0.0836993803142401	"S01"	0.252433518984213	"IS03"
"INO80D"	"INO80D"	-0.445999783112069	0.129403492380828	0.249316000822812	0.134287203984892	-0.157928277240025	"S01"	0.249316000822812	"IS03"
"ZNF236"	"ZNF236"	-0.477557046824387	0.178770419929051	0.243054669478276	-0.206091465727673	0.166824551148902	"S01"	0.243054669478276	"IS03"
"THOC7"	"THOC7"	-0.409749098873049	0.14013112511558	0.206761741015913	-0.00414674233408343	-0.0151283105694277	"S01"	0.206761741015913	"IS03"
"ZNF490"	"ZNF490"	-0.328335766643416	0.0673300006988948	0.203154392122895	0.186086858293107	-0.193725024852282	"S01"	0.203154392122895	"IS03"
"HIGD1A"	"HIGD1A"	-0.218680429443252	0.133398947279107	0.200989532486163	-0.295196021390886	0.115254738420296	"S01"	0.200989532486163	"IS03"
"P2RX1"	"P2RX1"	-0.0284338468322978	-0.145521485997837	0.174595891308262	-0.0476111468686933	0.0536475339839611	"S01"	0.174595891308262	"IS03"
"CFAP97"	"CFAP97"	0.039603695662088	-0.0255779713033604	0.168603642168562	0.0896197299108904	-0.292008738754792	"S01"	0.168603642168562	"IS03"
"C2orf74"	"C2orf74"	0.117975847228317	0.05728867797933	0.137124438940678	-0.400652636664303	0.0690907883534844	"S01"	0.137124438940678	"IS03"
"ASPH"	"ASPH"	0.440059204525678	-0.9141100196762	-0.222613168541291	-0.42298485568023	1.39202445797588	"S02"	1.39202445797588	"IS05"
"IGFBP4"	"IGFBP4"	0.640679683757176	-0.689052461095707	-0.351442362475568	-0.669865590543577	1.32500825037227	"S02"	1.32500825037227	"IS05"
"FAM13A"	"FAM13A"	0.158035505719453	-0.87963557842251	-0.00640455519078247	-0.333356627863435	1.27812575266375	"S02"	1.27812575266375	"IS05"
"CADPS2"	"CADPS2"	-0.0800057298110193	-0.735700343445585	0.461572702569649	-0.780521137410927	1.24708801767093	"S02"	1.24708801767093	"IS05"
"PLXNA2"	"PLXNA2"	0.42722415441104	-0.629468040760346	-0.0919976617385472	-0.752447074079543	1.24125055975586	"S02"	1.24125055975586	"IS05"
"PCDH7"	"PCDH7"	0.158910959002956	-0.480583674538042	-0.0560987602998979	-0.714720521315979	1.23430443602453	"S02"	1.23430443602453	"IS05"
"PLSCR4"	"PLSCR4"	0.0906685377441607	-0.1813781981983	0.0483822885681918	-1.12629546412214	1.23251945963797	"S02"	1.23251945963797	"IS05"
"CREB3L2"	"CREB3L2"	0.109920457669738	-0.751501179113376	0.155521289647594	-0.576770723625717	1.22921124074412	"S02"	1.22921124074412	"IS05"
"RCAN1"	"RCAN1"	0.384251631999338	-0.699395679350514	-0.0972834889134254	-0.597823868323769	1.21607309505023	"S02"	1.21607309505023	"IS05"
"PLEKHH2"	"PLEKHH2"	-0.0487868714372596	-0.465274909621766	0.186114167286093	-0.787384447237364	1.20913022082663	"S02"	1.20913022082663	"IS05"
"C8orf4"	"C8orf4"	-0.144138563613474	-0.427933119130855	0.408079097249932	-0.990874119792599	1.20686442674501	"S02"	1.20686442674501	"IS05"
"ALDH1L2"	"ALDH1L2"	0.400584071978494	-0.482056363885993	0.0927079324462479	-1.05115852167269	1.1785191887531	"S02"	1.1785191887531	"IS05"
"PON2"	"PON2"	0.0962160871990569	-0.589631667992455	0.106290344731464	-0.64625506866037	1.17115292727318	"S02"	1.17115292727318	"IS05"
"HECTD2"	"HECTD2"	-0.253226541872218	-0.585238333115017	0.271680349312996	-0.49332973981914	1.15223226473306	"S02"	1.15223226473306	"IS05"
"ABCC9"	"ABCC9"	-0.177672338075964	-0.889190668921365	0.166005224193801	-0.0738697217678987	1.14618662419174	"S02"	1.14618662419174	"IS05"
"C20orf194"	"C20orf194"	0.209999630712194	-0.827891097385853	0.152871762881968	-0.491833944335021	1.14380856501614	"S02"	1.14380856501614	"IS05"
"TMEM100"	"TMEM100"	0.24326481711177	-0.0279950094364742	-0.341085040646798	-0.925391166021693	1.14131308611531	"S02"	1.14131308611531	"IS05"
"FAM46A"	"FAM46A"	0.485063176503543	-0.540418916451814	-0.11049742445557	-0.793735705309439	1.14022973004744	"S02"	1.14022973004744	"IS05"
"AASS"	"AASS"	-0.146057182007965	-0.554190772619576	0.101858336064716	-0.425734848659871	1.13819839580656	"S02"	1.13819839580656	"IS05"
"IL1RL1"	"IL1RL1"	0.38413247042208	-0.388077369306258	-0.042002345447295	-0.947630870691969	1.12790073212269	"S02"	1.12790073212269	"IS05"
"KITLG"	"KITLG"	-0.0110948634838931	-0.323689550317513	-0.0608159780389633	-0.62821871211705	1.12064105006016	"S02"	1.12064105006016	"IS05"
"EPAS1"	"EPAS1"	0.63624348999837	-0.747756903303386	-0.442908738776553	-0.270917261966811	1.09860254627001	"S02"	1.09860254627001	"IS05"
"FGD4"	"FGD4"	0.226539989720839	-0.422534104692557	0.0979518293638447	-0.880202641322536	1.09048307982199	"S02"	1.09048307982199	"IS05"
"RRBP1"	"RRBP1"	0.904159996608819	-0.823527047751601	-0.382008782344979	-0.486971664426664	1.08710074544788	"S02"	1.08710074544788	"IS05"
"GALNT18"	"GALNT18"	0.183362819521719	-0.131735391419216	0.273620708709347	-1.37508517589984	1.07840621680009	"S02"	1.07840621680009	"IS05"
"CYYR1"	"CYYR1"	0.0398130843280544	-0.272639136971313	0.175387801320968	-0.958783435083954	1.07565314935003	"S02"	1.07565314935003	"IS05"
"KANSL1L"	"KANSL1L"	-0.243916413446379	-0.51992878843771	0.449936037686078	-0.7005894442208	1.0699709900955	"S02"	1.0699709900955	"IS05"
"NYNRIN"	"NYNRIN"	0.370808463582889	-0.459793092509043	-0.137850854017064	-0.673560386059142	1.05870518026575	"S02"	1.05870518026575	"IS05"
"SLC38A2"	"SLC38A2"	-0.384549635063798	-0.131495872822934	0.294007499749167	-0.82657510874605	1.03519329148125	"S02"	1.03519329148125	"IS05"
"CPA3"	"CPA3"	0.189058997349692	-0.00984007378870209	0.0214322395236496	-1.191383464302	1.02556941348585	"S02"	1.02556941348585	"IS05"
"TRIP10"	"TRIP10"	0.62454464440299	-0.349354019693527	-0.609410424640291	-0.471435840075178	1.01703195322944	"S02"	1.01703195322944	"IS05"
"ADGRA3"	"ADGRA3"	-0.0419831049252393	-0.429550781907035	0.507394524222751	-1.00370013994296	1.01028197218653	"S02"	1.01028197218653	"IS05"
"ADAM9"	"ADAM9"	0.712200339441297	-0.827223858406197	-0.19100745638556	-0.434979544934787	1.00171253067355	"S02"	1.00171253067355	"IS05"
"STXBP5"	"STXBP5"	-0.266166131516043	-0.540434058506975	0.244421290158931	-0.340866008515278	0.984978656014813	"S02"	0.984978656014813	"IS05"
"TPST1"	"TPST1"	0.186137849185375	-0.593838235353767	-0.14518330653335	-0.259297016053047	0.984219529077654	"S02"	0.984219529077654	"IS05"
"KIT"	"KIT"	0.330516895625844	0.0664659063417431	-0.0105795835329465	-1.33835960312975	0.984106407506839	"S02"	0.984106407506839	"IS05"
"MYO10"	"MYO10"	0.70424076880269	-0.839090366728934	-0.213887495727152	-0.369945127228871	0.983697011998628	"S02"	0.983697011998628	"IS05"
"AXIN2"	"AXIN2"	0.288848527950812	-0.14143664121855	-0.0216194848352688	-1.0331125073878	0.979750906243276	"S02"	0.979750906243276	"IS05"
"PRDM5"	"PRDM5"	-0.0463999954326521	-0.224946184353442	-0.027095761903973	-0.613620719785428	0.979278653475607	"S02"	0.979278653475607	"IS05"
"FLRT2"	"FLRT2"	0.193761547511458	-0.0640976443343136	0.140281691497674	-1.21167935040093	0.971729067756111	"S02"	0.971729067756111	"IS05"
"TXNRD3"	"TXNRD3"	0.267195497348234	0.203956912624659	0.0726001697428345	-1.52582652314943	0.971595184266731	"S02"	0.971595184266731	"IS05"
"ME3"	"ME3"	0.378634196262876	-0.171312021584365	0.123323752724173	-1.21874055624144	0.953891191821955	"S02"	0.953891191821955	"IS05"
"TGFBR3"	"TGFBR3"	0.0572833916468586	-0.17411718978863	-0.0436082933917935	-0.726702049093637	0.952629251365311	"S02"	0.952629251365311	"IS05"
"AHR"	"AHR"	-0.147859342267763	-0.377197953788616	-0.232126659596137	-0.076692783725987	0.949864101522893	"S02"	0.949864101522893	"IS05"
"PTK7"	"PTK7"	0.805627276668672	-0.720084689547837	-0.0347855781245851	-0.772775706949094	0.94671724443618	"S02"	0.94671724443618	"IS05"
"TMTC1"	"TMTC1"	0.215526151868322	-0.637549746794919	-0.0268868892192806	-0.329421977885731	0.945483085346281	"S02"	0.945483085346281	"IS05"
"TRAM2"	"TRAM2"	0.636944615027222	-0.511146080772123	0.0991626313622363	-1.01057860759795	0.939959409205223	"S02"	0.939959409205223	"IS05"
"RBPMS"	"RBPMS"	0.233780326207685	-0.390262962379539	-0.0193765606202258	-0.634591882541829	0.927767554519482	"S02"	0.927767554519482	"IS05"
"SEPT10"	"SEPT10"	0.145915413685479	-0.479837645417473	0.0611411418657665	-0.531638147691284	0.923634404622612	"S02"	0.923634404622612	"IS05"
"MAGI3"	"MAGI3"	-0.235375015257704	-0.280598095344502	0.412740546651823	-0.809574997997901	0.922098420226951	"S02"	0.922098420226951	"IS05"
"RHOJ"	"RHOJ"	0.239317511411608	-0.483734085853502	0.27021629946309	-0.843206678855639	0.917414593411812	"S02"	0.917414593411812	"IS05"
"CTNND1"	"CTNND1"	-0.0539651795435022	-0.797453069414906	-0.0708764917580683	0.197015894607912	0.911098524499562	"S02"	0.911098524499562	"IS05"
"MYO1D"	"MYO1D"	0.300733011861786	-0.572090839173851	0.0186597845774042	-0.488153490180177	0.893753137401894	"S02"	0.893753137401894	"IS05"
"RAPGEF5"	"RAPGEF5"	-0.422402507753584	-0.315187687756072	0.253205685694258	-0.383300484817685	0.890548848112905	"S02"	0.890548848112905	"IS05"
"MDK"	"MDK"	0.652852755410058	-0.0716367985225242	-0.0210337315012434	-1.35765480137126	0.87817011453029	"S02"	0.87817011453029	"IS05"
"CITED2"	"CITED2"	0.550491386423408	-0.177753877295441	-0.174358771150059	-0.961062764348303	0.876965688138214	"S02"	0.876965688138214	"IS05"
"CASKIN2"	"CASKIN2"	0.458877199765183	-0.0601669330023236	0.0770770606823303	-1.29485609809617	0.871912139115094	"S02"	0.871912139115094	"IS05"
"HYAL2"	"HYAL2"	0.54193595749183	-0.271301145520589	-0.138492840135362	-0.875505902110733	0.871265188580635	"S02"	0.871265188580635	"IS05"
"TFPI"	"TFPI"	-0.0822739883354871	-0.40749378470059	0.265121807706005	-0.574324798614737	0.861275096901776	"S02"	0.861275096901776	"IS05"
"SIX5"	"SIX5"	0.765122903986002	-0.40769903318074	-0.267015059674996	-0.762242113884616	0.858067553120924	"S02"	0.858067553120924	"IS05"
"POMGNT2"	"POMGNT2"	-0.0280347455118615	0.213003355791931	0.0857071905929247	-1.16035470151771	0.853134306692305	"S02"	0.853134306692305	"IS05"
"DAB2IP"	"DAB2IP"	0.398747014940639	-0.419176124069578	-0.136401302126753	-0.545618736136172	0.849661689633644	"S02"	0.849661689633644	"IS05"
"KCTD3"	"KCTD3"	-0.301654080973518	-0.563916752517779	0.393728710090566	-0.314488972579508	0.848876117981183	"S02"	0.848876117981183	"IS05"
"NEO1"	"NEO1"	-0.291242738924374	0.175157723543795	-0.0307124510056016	-0.730496242658526	0.844942497939819	"S02"	0.844942497939819	"IS05"
"MAGED1"	"MAGED1"	0.601715300172703	-0.0867844814850325	-0.175991721861624	-1.08395197517221	0.843936159710226	"S02"	0.843936159710226	"IS05"
"EOGT"	"EOGT"	-0.0244915211505132	-0.429673554290047	0.259741046554683	-0.571952155088772	0.837190987546304	"S02"	0.837190987546304	"IS05"
"TMEM136"	"TMEM136"	0.00575465003839892	-0.213356807787351	0.343816879381983	-0.947104475087588	0.829549193590183	"S02"	0.829549193590183	"IS05"
"HGSNAT"	"HGSNAT"	0.239406788592432	-0.259364681595953	-0.119467215058254	-0.587885049452366	0.829019964706839	"S02"	0.829019964706839	"IS05"
"EEA1"	"EEA1"	0.481512964474762	-0.380676693839066	-0.162696469976044	-0.618265417345388	0.828007085619161	"S02"	0.828007085619161	"IS05"
"SDC1"	"SDC1"	0.385100959477734	-0.455326122463322	0.241380279683547	-0.891018221437724	0.825595491617464	"S02"	0.825595491617464	"IS05"
"FAM174A"	"FAM174A"	0.472826707707832	0.00375643996655997	-0.015244365066077	-1.23442050488806	0.82451859547729	"S02"	0.82451859547729	"IS05"
